user_id,apartment_id,viewed_at,is_wishlisted,call_to_action
1739,5668631985,2024-05-28 15:33:07,n,reported
39,5668625919,2024-05-22 05:29:27,n,shortlisted
4812,5668629005,2024-05-27 17:14:33,n,shortlisted
3585,5668621830,2024-05-25 05:31:37,n,reported
4493,5508842996,2024-05-20 00:09:07,n,shortlisted
903,5509176965,2024-05-19 19:55:11,y,shortlisted
3288,5668619676,2024-05-19 20:45:26,n,contact_agent
4972,5668612796,2024-05-19 12:42:07,n,shortlisted
2643,5509190861,2024-05-24 00:14:55,y,contact_agent
3083,5668629433,2024-05-26 05:18:15,n,shortlisted
263,5508844755,2024-05-20 20:03:25,y,contact_agent
2490,5668642931,2024-05-22 21:02:59,y,shortlisted
4404,5509202018,2024-05-26 12:32:49,y,shortlisted
1159,5509117692,2024-05-18 06:35:34,n,shortlisted
1890,5664574886,2024-05-25 13:49:56,n,reported
4609,5668642893,2024-05-17 17:47:48,y,shortlisted
3126,5664570823,2024-05-25 11:05:52,n,shortlisted
2755,5648142600,2024-05-17 10:46:16,n,contact_agent
1691,5668632944,2024-05-23 18:40:52,y,reported
1271,5668631462,2024-05-23 02:56:57,y,reported
3680,5659898938,2024-05-24 14:37:45,y,shortlisted
1179,5508877631,2024-05-25 12:40:23,n,reported
308,5668276120,2024-05-18 23:10:27,n,reported
3975,5668628064,2024-05-23 23:35:35,n,shortlisted
1882,5668641470,2024-05-25 02:53:47,y,shortlisted
1722,5668638643,2024-05-17 21:11:53,n,reported
3826,5509249592,2024-05-18 06:28:10,y,shortlisted
3197,5668626824,2024-05-19 17:39:30,y,contact_agent
3573,5664571178,2024-05-18 17:15:52,y,shortlisted
552,5668643050,2024-05-26 18:53:10,n,contact_agent
3226,5509225360,2024-05-27 16:18:58,n,reported
1201,5668635564,2024-05-27 06:45:17,y,reported
4529,5509190376,2024-05-24 11:58:16,n,contact_agent
760,5668614908,2024-05-21 07:52:39,y,reported
210,5668631906,2024-05-20 06:31:13,y,contact_agent
4122,5509044801,2024-05-26 14:55:55,y,shortlisted
3458,5664579983,2024-05-20 14:51:03,y,shortlisted
313,5668615037,2024-05-24 02:16:29,y,shortlisted
3049,5654424067,2024-05-23 10:21:42,n,shortlisted
1914,5664579532,2024-05-21 04:10:17,y,shortlisted
3127,5508820907,2024-05-19 18:43:42,n,reported
4805,5664577679,2024-05-20 01:17:32,n,reported
4223,5668627296,2024-05-27 22:29:58,n,contact_agent
928,5668616874,2024-05-29 03:28:58,n,shortlisted
2944,5664574592,2024-05-19 02:33:13,n,reported
899,5509015840,2024-05-19 16:58:09,n,reported
1431,5668636830,2024-05-25 19:32:58,n,shortlisted
4675,5668617374,2024-05-20 06:42:17,n,shortlisted
55,5668618198,2024-05-25 06:53:49,y,shortlisted
36,5659913094,2024-05-19 19:55:45,y,contact_agent
749,5509108550,2024-05-22 19:11:01,y,shortlisted
1935,5659915814,2024-05-27 11:47:07,y,contact_agent
2841,5668611923,2024-05-22 01:15:58,n,reported
4232,5668641591,2024-05-19 13:39:18,y,reported
2494,5668638557,2024-05-24 22:57:18,y,shortlisted
1140,5668635593,2024-05-22 16:49:19,y,contact_agent
1150,5509130207,2024-05-21 22:53:31,y,shortlisted
3492,5509085827,2024-05-19 05:49:45,n,contact_agent
321,5509127363,2024-05-28 17:59:20,n,shortlisted
2467,5668638921,2024-05-27 08:26:19,y,shortlisted
3506,5668628691,2024-05-26 02:32:02,n,contact_agent
1739,5659911618,2024-05-25 23:49:04,n,shortlisted
2929,5668633721,2024-05-16 08:37:09,y,shortlisted
1529,5509133352,2024-05-18 23:31:29,y,shortlisted
3677,5668632385,2024-05-21 20:21:15,n,reported
1794,5668635078,2024-05-23 09:54:09,y,contact_agent
1695,5509115709,2024-05-22 21:37:01,n,reported
1528,5509072604,2024-05-26 09:19:09,n,shortlisted
3271,5508986256,2024-05-25 15:45:21,y,reported
793,5509086939,2024-05-24 16:30:04,n,shortlisted
1644,5668629644,2024-05-29 02:17:44,n,shortlisted
2413,5668633755,2024-05-26 12:43:28,n,shortlisted
51,5668628739,2024-05-21 16:43:36,y,contact_agent
1585,5668621582,2024-05-20 10:03:56,n,shortlisted
1753,5508946707,2024-05-21 22:08:42,y,reported
4918,5668613494,2024-05-25 18:57:44,n,contact_agent
1918,5668612110,2024-05-26 18:52:38,y,contact_agent
701,5668626389,2024-05-24 13:23:00,y,contact_agent
1160,5664594830,2024-05-25 03:16:10,n,contact_agent
3495,5668610491,2024-05-25 20:17:09,n,shortlisted
255,5508737693,2024-05-23 18:48:41,y,contact_agent
4207,5509086262,2024-05-25 05:52:44,n,shortlisted
4677,5664597596,2024-05-28 08:50:32,y,contact_agent
333,5668631291,2024-05-26 04:16:05,y,shortlisted
3080,5508683651,2024-05-22 12:57:53,y,contact_agent
2415,5660651820,2024-05-23 12:08:27,y,reported
4773,5668624671,2024-05-22 10:13:38,y,shortlisted
2171,5668635638,2024-05-21 05:21:17,y,shortlisted
4207,5508758213,2024-05-26 14:32:11,y,contact_agent
3491,5668624531,2024-05-25 13:47:58,n,contact_agent
1840,5509176965,2024-05-19 23:31:16,n,reported
4032,5508902155,2024-05-21 03:06:48,n,contact_agent
1174,5668616500,2024-05-23 15:00:19,y,contact_agent
1639,5668622603,2024-05-19 18:28:12,y,reported
535,5668633249,2024-05-21 20:33:59,n,contact_agent
4201,5668627906,2024-05-27 14:31:47,y,reported
691,5509053723,2024-05-26 23:26:09,y,shortlisted
1281,5509235973,2024-05-19 08:12:17,y,shortlisted
3126,5668639701,2024-05-19 15:10:24,y,shortlisted
4106,5664572371,2024-05-19 08:20:34,y,contact_agent
1300,5668618056,2024-05-21 12:06:24,y,shortlisted
1938,5664597177,2024-05-26 00:35:04,y,reported
2451,5668226906,2024-05-28 08:14:49,y,reported
1717,5668616947,2024-05-28 22:38:31,n,contact_agent
4844,5668613275,2024-05-21 14:52:02,y,reported
2653,5668637336,2024-05-29 03:14:44,n,reported
1670,5509043256,2024-05-19 02:21:36,y,shortlisted
314,5668613666,2024-05-29 06:49:03,y,reported
4508,5664578591,2024-05-26 02:49:45,y,contact_agent
1441,5664597657,2024-05-18 15:43:40,n,contact_agent
1585,5668611885,2024-05-20 09:48:23,y,contact_agent
1955,5668626701,2024-05-17 13:13:46,y,contact_agent
4673,5668627357,2024-05-29 05:47:53,n,shortlisted
931,5642319935,2024-05-26 13:15:47,y,reported
4600,5668629307,2024-05-24 09:34:25,y,shortlisted
2934,5668628971,2024-05-24 21:27:58,n,reported
1719,5668622491,2024-05-25 09:52:30,y,shortlisted
3578,5668611305,2024-05-29 15:50:37,n,reported
1544,5668633737,2024-05-19 04:30:32,y,reported
706,5648143263,2024-05-22 21:34:24,n,reported
3727,5664568324,2024-05-27 08:42:56,n,reported
1778,5667891676,2024-05-24 15:25:56,y,contact_agent
1883,5668620290,2024-05-26 20:20:58,n,contact_agent
252,5668629819,2024-05-29 04:42:43,n,reported
4646,5509029769,2024-05-23 19:31:02,n,shortlisted
4716,5508812647,2024-05-19 22:44:33,y,contact_agent
4422,5668637880,2024-05-26 14:48:03,y,shortlisted
1831,5668616326,2024-05-23 07:15:54,n,reported
122,5668624864,2024-05-22 03:48:16,y,reported
4657,5664572315,2024-05-21 15:09:55,y,reported
4466,5659915496,2024-05-20 21:04:20,n,contact_agent
2728,5668635901,2024-05-25 13:46:17,y,reported
11,5668614299,2024-05-24 01:05:40,y,shortlisted
3168,5509156375,2024-05-23 15:31:18,y,shortlisted
1562,5668623860,2024-05-20 22:49:00,n,shortlisted
423,5668630508,2024-05-27 19:00:32,y,shortlisted
2368,5668616061,2024-05-23 10:33:12,y,shortlisted
3781,5509022526,2024-05-25 16:49:24,n,contact_agent
1428,5668629486,2024-05-25 22:28:52,n,shortlisted
3913,5664592672,2024-05-22 01:39:20,y,shortlisted
2809,5659275619,2024-05-29 20:44:59,y,contact_agent
501,5509155178,2024-05-23 00:19:50,n,contact_agent
3532,5668611506,2024-05-25 09:02:43,n,reported
2263,5509234766,2024-05-26 06:10:26,y,reported
4866,5509159840,2024-05-25 15:36:51,y,contact_agent
3175,5668621449,2024-05-26 10:53:58,y,shortlisted
3581,5668632283,2024-05-18 17:57:03,n,reported
4243,5668638996,2024-05-26 13:56:16,n,shortlisted
204,5664597488,2024-05-18 06:32:50,y,reported
3236,5509275588,2024-05-23 17:43:51,y,reported
2088,5668623349,2024-05-27 09:57:56,y,shortlisted
1985,5508822745,2024-05-26 07:50:07,y,shortlisted
3191,5668627724,2024-05-22 16:00:39,y,reported
1379,5664578887,2024-05-27 14:59:44,y,reported
913,5664578346,2024-05-19 14:23:29,n,shortlisted
4435,5668611421,2024-05-17 15:06:11,y,contact_agent
1958,5668632698,2024-05-25 17:56:54,y,contact_agent
4176,5509139217,2024-05-27 02:52:42,n,shortlisted
4360,5509100996,2024-05-19 00:52:18,n,shortlisted
2553,5509182133,2024-05-27 11:23:53,n,reported
3494,5642309928,2024-05-28 09:08:35,y,reported
4972,5668618110,2024-05-20 22:11:42,y,shortlisted
3514,5668611416,2024-05-22 07:52:25,n,contact_agent
43,5653585900,2024-05-28 16:16:43,n,contact_agent
549,5668626784,2024-05-26 17:20:51,n,shortlisted
4903,5509152528,2024-05-25 00:23:57,y,reported
4945,5664578473,2024-05-23 07:00:15,n,reported
4134,5668639243,2024-05-27 09:52:00,n,contact_agent
721,5668618703,2024-05-27 00:54:48,y,contact_agent
2972,5664571426,2024-05-24 20:46:38,n,reported
722,5509092284,2024-05-22 01:44:48,n,shortlisted
4995,5659898514,2024-05-29 12:11:34,y,reported
3388,5668639243,2024-05-26 16:38:08,n,reported
3900,5509075879,2024-05-25 14:49:28,y,contact_agent
1892,5668631451,2024-05-19 13:49:30,y,reported
1565,5508991768,2024-05-19 19:04:51,y,shortlisted
3261,5668630686,2024-05-20 11:01:08,n,shortlisted
3711,5668611006,2024-05-26 21:53:17,n,reported
1392,5668616051,2024-05-19 07:16:46,y,shortlisted
3488,5508732583,2024-05-19 09:22:41,n,contact_agent
2446,5508801275,2024-05-21 16:54:24,n,shortlisted
2651,5664597915,2024-05-22 23:10:39,y,shortlisted
2252,5509087441,2024-05-18 04:29:02,n,shortlisted
4241,5509085632,2024-05-22 03:23:25,y,shortlisted
554,5668642763,2024-05-19 21:42:03,n,reported
3543,5668629255,2024-05-21 22:17:51,n,contact_agent
47,5668632546,2024-05-22 17:32:19,y,reported
3297,5509216355,2024-05-21 15:29:40,y,contact_agent
2444,5668626862,2024-05-26 19:46:24,y,reported
1489,5668613217,2024-05-19 06:46:12,n,shortlisted
2114,5668615018,2024-05-22 19:31:05,y,contact_agent
1813,5509216561,2024-05-29 02:08:39,n,reported
2638,5668623787,2024-05-18 19:55:13,y,reported
3653,5668620362,2024-05-22 02:45:38,y,contact_agent
1014,5664594275,2024-05-17 07:22:38,n,reported
3411,5659918360,2024-05-26 07:08:12,n,shortlisted
999,5508810527,2024-05-26 12:59:29,n,reported
1639,5668610637,2024-05-29 12:56:55,y,shortlisted
3428,5509047257,2024-05-16 14:10:13,y,reported
1373,5664597154,2024-05-19 07:52:37,n,contact_agent
341,5668611549,2024-05-19 06:26:46,y,shortlisted
3629,5668618282,2024-05-26 11:00:08,y,shortlisted
3685,5668611444,2024-05-24 03:15:36,y,shortlisted
1147,5664579092,2024-05-23 17:54:21,y,reported
2863,5509245368,2024-05-26 01:45:36,n,contact_agent
1090,5668614986,2024-05-17 23:44:52,n,shortlisted
3120,5668624671,2024-05-19 10:38:28,n,reported
383,5668633875,2024-05-20 00:55:08,n,reported
2044,5509127787,2024-05-26 23:09:54,y,contact_agent
3028,5642351775,2024-05-22 01:35:57,n,reported
415,5668628623,2024-05-26 04:43:45,n,contact_agent
3640,5668637271,2024-05-20 02:16:36,y,reported
2487,5668632393,2024-05-19 07:32:25,y,contact_agent
2125,5668617299,2024-05-22 13:18:23,y,shortlisted
4101,5664570256,2024-05-26 13:29:10,n,reported
2501,5508753899,2024-05-19 15:30:49,y,shortlisted
2996,5668613728,2024-05-25 19:12:17,y,contact_agent
2592,5668614530,2024-05-17 14:36:32,y,reported
2594,5668612406,2024-05-25 20:05:48,n,contact_agent
4355,5659896228,2024-05-26 20:22:50,y,shortlisted
4931,5509261640,2024-05-17 04:54:03,y,reported
2597,5509160788,2024-05-22 13:07:44,n,reported
263,5508760340,2024-05-17 18:40:39,n,shortlisted
119,5668623244,2024-05-24 10:08:31,y,reported
4359,5509154930,2024-05-26 17:47:49,n,shortlisted
2661,5668632836,2024-05-27 20:32:56,n,contact_agent
1787,5668643110,2024-05-19 05:09:57,n,contact_agent
2644,5664572532,2024-05-17 14:38:14,n,shortlisted
2591,5509027000,2024-05-23 02:07:32,n,shortlisted
3815,5668624597,2024-05-21 02:10:44,y,reported
597,5668635164,2024-05-26 01:34:15,n,reported
2411,5668634663,2024-05-25 07:38:05,y,shortlisted
1165,5668625316,2024-05-20 20:02:11,n,shortlisted
876,5668631341,2024-05-21 03:56:24,y,reported
3323,5668618379,2024-05-20 18:46:35,y,shortlisted
3457,5668610914,2024-05-27 09:31:52,y,contact_agent
4882,5668616744,2024-05-23 13:15:32,n,reported
3306,5509019793,2024-05-19 20:46:23,n,shortlisted
3083,5509015810,2024-05-23 13:52:39,y,reported
4994,5664583496,2024-05-26 04:08:43,y,reported
3201,5668636619,2024-05-25 03:01:24,y,shortlisted
2086,5668609368,2024-05-19 13:28:19,y,reported
797,5668634803,2024-05-24 01:25:30,y,reported
4361,5664571150,2024-05-24 18:06:48,y,reported
2696,5508833468,2024-05-25 16:36:04,n,contact_agent
2535,5664578998,2024-05-24 23:20:18,y,reported
4124,5508741280,2024-05-27 11:07:11,n,contact_agent
3203,5653563131,2024-05-19 11:33:20,y,shortlisted
4576,5668634850,2024-05-25 02:46:59,y,reported
1668,5668614399,2024-05-17 03:31:42,y,contact_agent
3125,5668615557,2024-05-28 20:34:58,y,shortlisted
1923,5668616880,2024-05-27 23:53:15,n,reported
889,5668628623,2024-05-21 23:00:41,n,contact_agent
3174,5668613946,2024-05-21 09:01:59,y,shortlisted
343,5668637785,2024-05-23 11:47:41,n,shortlisted
2440,5668634755,2024-05-25 13:10:32,n,contact_agent
3416,5509147971,2024-05-29 00:37:14,n,reported
4199,5664596359,2024-05-21 14:41:39,n,reported
2094,5668612366,2024-05-23 04:16:28,y,reported
4930,5508716887,2024-05-27 17:12:17,n,shortlisted
5000,5668624525,2024-05-20 17:18:05,n,contact_agent
2384,5659918247,2024-05-18 07:20:18,n,contact_agent
4716,5668636823,2024-05-23 11:20:27,n,reported
1550,5664573922,2024-05-25 01:29:50,y,contact_agent
1969,5631148623,2024-05-23 12:36:57,y,reported
2658,5509086078,2024-05-21 05:03:56,y,reported
4131,5509276953,2024-05-18 14:31:40,y,contact_agent
2309,5668631732,2024-05-26 12:00:44,n,contact_agent
3488,5509182997,2024-05-25 00:54:30,n,contact_agent
1377,5509082204,2024-05-18 13:54:00,n,shortlisted
140,5509226282,2024-05-23 22:11:17,y,reported
3795,5668614605,2024-05-19 17:06:25,y,contact_agent
1825,5668620322,2024-05-20 18:21:35,n,shortlisted
2238,5664579114,2024-05-19 14:48:23,y,shortlisted
1586,5668623834,2024-05-25 15:58:41,n,reported
1490,5668633682,2024-05-25 12:17:43,y,shortlisted
3771,5509086195,2024-05-20 16:50:16,y,shortlisted
4134,5668623144,2024-05-25 02:09:28,y,reported
4720,5664578978,2024-05-27 09:22:00,n,shortlisted
1364,5668635585,2024-05-27 09:29:25,n,contact_agent
1284,5668620584,2024-05-18 22:22:12,y,reported
328,5664570338,2024-05-26 03:39:43,n,shortlisted
1878,5509140146,2024-05-25 20:59:40,n,reported
3957,5509042552,2024-05-19 09:12:57,n,contact_agent
3188,5668613841,2024-05-22 00:59:51,n,shortlisted
4543,5668631408,2024-05-17 08:48:47,n,contact_agent
2496,5668635763,2024-05-23 17:36:36,y,shortlisted
2630,5668620422,2024-05-19 04:15:35,y,contact_agent
4611,5668631111,2024-05-25 02:28:37,n,contact_agent
1499,5508946654,2024-05-27 03:42:49,y,contact_agent
4105,5668625042,2024-05-22 06:21:18,n,reported
2065,5668227068,2024-05-27 08:18:35,y,contact_agent
979,5664575605,2024-05-25 22:45:45,n,contact_agent
900,5668630600,2024-05-17 12:19:25,n,reported
2014,5509105725,2024-05-26 23:41:49,y,shortlisted
2003,5659915814,2024-05-18 17:47:14,y,contact_agent
1109,5508949358,2024-05-20 22:25:51,y,shortlisted
1595,5668635480,2024-05-22 23:51:42,y,contact_agent
782,5659919645,2024-05-19 23:58:36,y,reported
2863,5664579681,2024-05-22 13:36:22,y,contact_agent
3613,5650232805,2024-05-19 22:23:35,y,contact_agent
3800,5509142117,2024-05-25 12:27:54,y,contact_agent
2001,5509273551,2024-05-22 17:34:42,n,contact_agent
1317,5666051455,2024-05-18 14:43:14,n,contact_agent
138,5509139807,2024-05-19 05:08:03,y,shortlisted
1558,5668618218,2024-05-27 13:33:55,y,reported
3647,5664573006,2024-05-22 15:45:23,n,reported
2239,5668636607,2024-05-26 15:55:32,n,reported
2923,5508712384,2024-05-17 16:37:22,n,reported
4974,5648115378,2024-05-25 09:11:55,y,contact_agent
3271,5508812457,2024-05-25 00:24:59,n,contact_agent
3267,5668611203,2024-05-28 12:21:55,y,shortlisted
1788,5668636400,2024-05-28 11:11:32,y,reported
2841,5668634853,2024-05-16 21:34:57,y,shortlisted
1380,5664590220,2024-05-19 18:18:35,y,reported
1566,5664571134,2024-05-18 21:15:17,y,shortlisted
1289,5664568944,2024-05-21 15:47:58,y,contact_agent
2614,5668630542,2024-05-20 06:09:05,n,contact_agent
3948,5668610942,2024-05-26 06:45:17,n,shortlisted
1957,5668617121,2024-05-25 06:41:22,n,contact_agent
3758,5668632104,2024-05-22 05:17:55,n,contact_agent
3493,5668632188,2024-05-17 15:53:03,n,contact_agent
1728,5664577721,2024-05-22 07:03:39,n,reported
1599,5509273551,2024-05-19 08:56:26,n,shortlisted
704,5668626571,2024-05-24 06:14:25,n,contact_agent
2548,5668622082,2024-05-22 16:43:27,n,contact_agent
3431,5509144476,2024-05-19 22:14:43,n,contact_agent
2111,5509096730,2024-05-21 10:34:11,y,shortlisted
4438,5668632840,2024-05-20 05:28:23,n,contact_agent
2403,5668615587,2024-05-20 10:30:36,y,contact_agent
1216,5509154502,2024-05-28 00:47:35,y,shortlisted
1937,5508951401,2024-05-18 13:37:16,y,contact_agent
1240,5509064160,2024-05-17 14:11:33,n,contact_agent
1788,5668633967,2024-05-27 10:53:54,y,reported
616,5668625162,2024-05-21 16:39:37,y,shortlisted
3,5509062429,2024-05-27 08:18:51,n,shortlisted
3259,5509003204,2024-05-21 15:38:59,y,shortlisted
854,5664597600,2024-05-21 08:17:25,y,contact_agent
3164,5509000550,2024-05-25 23:58:34,n,shortlisted
4578,5668622383,2024-05-21 12:37:20,y,shortlisted
2930,5668616494,2024-05-19 10:55:15,y,reported
2830,5659917461,2024-05-24 23:32:16,n,reported
1771,5668641443,2024-05-23 00:19:14,n,reported
4381,5664596577,2024-05-22 01:22:42,n,shortlisted
471,5668619732,2024-05-23 12:13:47,n,reported
924,5668635867,2024-05-27 20:26:51,y,reported
1634,5668617964,2024-05-22 10:27:11,y,contact_agent
2888,5668610405,2024-05-23 02:50:48,n,shortlisted
3973,5659897685,2024-05-23 14:03:45,n,reported
562,5509093906,2024-05-20 09:12:47,y,shortlisted
316,5668622438,2024-05-23 13:42:44,y,reported
4423,5659917303,2024-05-19 06:15:00,y,reported
1485,5509022471,2024-05-23 03:24:55,y,reported
1899,5509250826,2024-05-22 11:18:08,y,reported
2171,5668632008,2024-05-25 11:09:24,y,reported
2890,5509222621,2024-05-19 08:17:58,y,shortlisted
3987,5509135865,2024-05-26 06:33:32,y,contact_agent
1872,5668615566,2024-05-26 16:01:07,y,reported
4419,5668615557,2024-05-19 05:49:49,n,contact_agent
2561,5668630758,2024-05-21 11:21:50,n,shortlisted
2343,5508788779,2024-05-17 19:57:53,y,shortlisted
1549,5668630711,2024-05-24 19:25:35,y,contact_agent
1784,5668613894,2024-05-25 15:15:31,n,shortlisted
2147,5508809582,2024-05-29 00:51:18,y,shortlisted
3130,5668619924,2024-05-20 01:39:48,n,reported
2348,5668611063,2024-05-18 17:49:46,n,shortlisted
2717,5668635800,2024-05-23 05:26:12,n,contact_agent
3059,5509140932,2024-05-20 22:10:24,n,contact_agent
1297,5668623682,2024-05-27 09:06:19,n,shortlisted
1624,5509032155,2024-05-23 21:58:14,y,contact_agent
1291,5668625339,2024-05-17 06:32:25,y,contact_agent
1445,5668628661,2024-05-19 09:50:55,n,shortlisted
3386,5508982318,2024-05-25 00:23:53,y,shortlisted
1774,5668633888,2024-05-25 16:45:17,y,reported
3743,5668610927,2024-05-16 14:03:12,n,contact_agent
3558,5659914003,2024-05-19 21:08:39,y,reported
633,5664579932,2024-05-23 10:08:09,n,shortlisted
523,5668627732,2024-05-25 11:52:28,n,shortlisted
191,5668627406,2024-05-23 03:09:25,n,reported
4938,5508768497,2024-05-25 05:41:02,y,reported
1843,5508735472,2024-05-21 22:31:42,n,reported
1102,5509200499,2024-05-26 08:48:59,n,reported
1551,5509028436,2024-05-24 20:10:22,n,contact_agent
3516,5664597664,2024-05-25 13:23:54,y,shortlisted
3965,5668633476,2024-05-18 22:59:49,n,shortlisted
3889,5664597091,2024-05-25 11:27:46,n,reported
547,5668643009,2024-05-26 19:52:02,n,shortlisted
402,5664596605,2024-05-24 09:38:50,n,shortlisted
4962,5664596688,2024-05-29 00:39:34,y,shortlisted
3599,5668610981,2024-05-18 03:01:41,y,shortlisted
51,5668629999,2024-05-22 11:06:56,y,reported
2204,5508750013,2024-05-28 10:47:13,y,shortlisted
1893,5664572063,2024-05-22 11:13:27,n,contact_agent
3469,5668615727,2024-05-24 11:11:15,y,shortlisted
2607,5664590214,2024-05-18 19:57:02,y,reported
3893,5668626603,2024-05-21 18:35:56,n,reported
2311,5509167461,2024-05-16 21:05:14,y,contact_agent
3200,5664594437,2024-05-18 19:09:22,n,shortlisted
2504,5668623870,2024-05-26 23:19:21,n,contact_agent
3220,5509055645,2024-05-25 09:18:49,n,reported
3448,5509265348,2024-05-25 13:08:44,n,shortlisted
999,5664579379,2024-05-18 10:49:08,y,contact_agent
522,5509079183,2024-05-19 17:11:06,y,reported
837,5509225092,2024-05-24 20:08:28,n,shortlisted
2683,5668640054,2024-05-26 17:36:44,y,contact_agent
181,5508699537,2024-05-22 06:20:27,y,shortlisted
1869,5668618223,2024-05-18 17:17:36,n,contact_agent
1164,5508684311,2024-05-21 18:39:36,n,contact_agent
2508,5668636228,2024-05-26 17:04:21,n,reported
1589,5664578714,2024-05-23 20:59:40,n,contact_agent
2128,5648111259,2024-05-22 22:07:36,n,reported
462,5654426748,2024-05-23 06:47:54,y,reported
3132,5668616591,2024-05-22 13:26:59,n,shortlisted
1836,5668621156,2024-05-28 16:06:25,n,contact_agent
1651,5668640965,2024-05-19 07:01:08,y,shortlisted
2415,5668620337,2024-05-24 23:30:11,y,shortlisted
2651,5509224411,2024-05-18 08:49:51,y,shortlisted
2192,5668616156,2024-05-19 20:44:00,y,reported
3829,5664597177,2024-05-26 14:32:35,y,shortlisted
3967,5508747517,2024-05-20 20:42:22,y,shortlisted
4113,5668634719,2024-05-24 21:56:26,n,reported
4619,5664578714,2024-05-23 12:17:16,n,shortlisted
2894,5668620497,2024-05-27 17:15:11,y,reported
3902,5668638431,2024-05-22 15:20:25,n,reported
1353,5668618623,2024-05-21 12:17:56,y,contact_agent
2162,5668616243,2024-05-20 12:03:20,n,shortlisted
225,5668613910,2024-05-24 22:41:36,y,shortlisted
3328,5668637689,2024-05-22 15:10:13,y,reported
1438,5509009082,2024-05-19 09:54:09,y,reported
4198,5659895699,2024-05-28 22:12:31,y,reported
2263,5668626871,2024-05-26 13:00:46,n,reported
4959,5668614536,2024-05-29 10:16:28,n,contact_agent
2386,5509142117,2024-05-28 08:59:13,n,reported
1648,5508819039,2024-05-22 15:45:31,y,shortlisted
3839,5668617907,2024-05-24 23:44:41,y,contact_agent
4326,5664581629,2024-05-25 15:15:57,y,shortlisted
2342,5659895621,2024-05-21 19:02:30,y,shortlisted
1992,5668635116,2024-05-23 22:19:40,n,contact_agent
4220,5668631218,2024-05-19 14:37:26,n,contact_agent
1693,5659919473,2024-05-27 03:59:46,n,contact_agent
3578,5509268261,2024-05-24 05:06:01,y,shortlisted
6,5668612386,2024-05-27 11:49:06,y,contact_agent
4698,5668630152,2024-05-18 23:06:43,y,reported
3218,5655796677,2024-05-20 01:55:05,n,contact_agent
1547,5509117852,2024-05-25 03:42:06,n,reported
1448,5668622971,2024-05-18 03:12:22,n,shortlisted
390,5508895655,2024-05-17 22:30:55,y,reported
4505,5509057896,2024-05-25 13:26:52,y,contact_agent
2139,5668626929,2024-05-22 06:15:47,n,shortlisted
3624,5668616077,2024-05-20 22:59:36,n,reported
3435,5668623733,2024-05-27 23:13:45,y,shortlisted
1166,5668624270,2024-05-20 07:48:14,n,shortlisted
1145,5509023486,2024-05-27 10:29:55,y,reported
3406,5667922603,2024-05-27 10:16:44,n,reported
742,5668632533,2024-05-19 21:14:19,n,contact_agent
2788,5668615295,2024-05-21 02:55:30,n,contact_agent
4448,5509133583,2024-05-26 07:39:00,n,contact_agent
1345,5664567200,2024-05-27 08:01:29,y,reported
2644,5668643356,2024-05-24 22:37:28,n,shortlisted
2058,5509273689,2024-05-21 11:49:15,n,reported
4001,5668609966,2024-05-18 13:29:23,n,contact_agent
740,5648771124,2024-05-26 20:34:33,y,reported
2321,5509074321,2024-05-19 17:50:55,y,reported
3812,5668610609,2024-05-27 10:22:34,n,shortlisted
1607,5509274727,2024-05-19 22:17:31,n,reported
1895,5668643264,2024-05-23 14:13:13,n,contact_agent
772,5668614303,2024-05-28 06:32:41,n,reported
4698,5668636974,2024-05-27 03:25:20,n,contact_agent
4003,5668630073,2024-05-17 05:46:03,n,shortlisted
3314,5508733992,2024-05-27 08:06:03,n,reported
991,5667516391,2024-05-25 21:30:52,n,shortlisted
4961,5664594452,2024-05-23 21:59:43,n,contact_agent
2719,5668630363,2024-05-22 21:41:18,n,contact_agent
1632,5668637344,2024-05-18 11:28:54,y,contact_agent
2822,5668631890,2024-05-17 21:04:25,n,shortlisted
4020,5664597234,2024-05-27 09:31:31,y,shortlisted
3,5509231847,2024-05-19 21:45:44,n,shortlisted
1392,5668632198,2024-05-18 06:29:20,n,reported
3552,5668610686,2024-05-19 19:37:48,y,shortlisted
3233,5509175442,2024-05-18 18:45:56,y,shortlisted
3305,5509080920,2024-05-17 18:45:11,y,contact_agent
1069,5668615700,2024-05-25 00:06:14,n,contact_agent
4548,5668637724,2024-05-19 04:17:45,y,shortlisted
4715,5508966242,2024-05-18 11:22:40,n,shortlisted
3574,5653568369,2024-05-24 23:35:49,y,shortlisted
1804,5668617384,2024-05-25 02:04:15,n,reported
4218,5668632870,2024-05-22 16:24:23,y,shortlisted
1263,5668629961,2024-05-25 10:38:18,n,shortlisted
404,5668609713,2024-05-23 02:14:19,n,reported
4686,5509141795,2024-05-24 21:36:30,n,shortlisted
760,5668632043,2024-05-29 16:43:05,n,contact_agent
3734,5509261686,2024-05-19 03:05:05,n,reported
4118,5668616445,2024-05-22 02:19:19,y,reported
4590,5508751941,2024-05-28 19:03:02,n,shortlisted
4346,5668626437,2024-05-23 07:15:09,y,shortlisted
1128,5509144071,2024-05-24 04:10:34,n,reported
4000,5668609417,2024-05-17 05:33:48,y,reported
1004,5659896833,2024-05-23 02:48:36,y,contact_agent
3695,5668622753,2024-05-20 12:00:29,y,contact_agent
1901,5664568452,2024-05-20 22:53:30,n,reported
921,5668630811,2024-05-27 23:48:59,y,reported
3824,5668622273,2024-05-20 05:08:20,n,contact_agent
