"id","category","body","amenities","bathrooms","bedrooms","fee","has_photo","pets_allowed","price_display","price_type","square_feet","address","cityname","state","latitude","longitude"
"5668618290","housing/rent/apartment","This unit is located at 344 Northwestern Ave, West Lafayette, 47906, INMonthly rental rates range from $1395We have 3 beds units available for rent Apartment features include:-- Air conditioned- Microwave- Water Included- Near Campus- Off-Street parking- Student- Refrigerator- Trash Removal Included","Parking,Refrigerator","1.0","3.0","","Thumbnail","None","$1,395","Monthly","750","344 Northwestern Avenue","West Lafayette","IN","40.4969","-86.9659"
"5668625082","housing/rent/apartment","This unit is located at 24 N Butler St, Madison, 53703, WIMonthly rental rates range from $1375We have 1 beds units available for rent Apartment features include:-- On-Site Laundry- Heat Included- Storage- On Bus Line- Fitness facilities- Internet Included- Cable Included- Balcony, Deck, Patio","Cable or Satellite,Internet Access,Parking,Patio/Deck,Refrigerator,Storage","1.0","1.0","","Thumbnail","Cats,Dogs","$1,375","Monthly","750","24 N Butler St","Madison","WI","43.0724","-89.4003"
"5508822745","housing/rent/apartment","Square footage: 750 sq. feet, unit number: 4301. to available floor plans and rent specials Located in the Freemason historic district of downtown Norfolk, your new apartment home puts forefront of urban living. Spacious one and two beds floor plans feature spectacular city views, contemporary kitchens, vaulted ceilings and designer finishes. Just outside your apartment the energy of the city awaits! Enjoy the excitement of Waterside, Center, of the area's best restaurants on Granby, or catch a Hall. Living in the city has never been better! Apartment availability is up-to-date daily. Pets - Max two allowed, One time $200. 00, Deposit $200 Restrictions: Up to 2 pets per apartment, but they must have a combined full-grown weight of no more than 35 pounds. Pets must also 6 mnths old. Breed restrictions apply. for additional info. Why Choose This apartment community is located on in the zip code. Browse through 1 Beds apartments or 2 Beds apartments with floorplans ranging from 1. Ft to 1182. Ft.","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","Cats,Dogs","$1,375","Monthly","750","123 Main St","Norfolk","VA","36.8532","-76.2902"
"5668633697","housing/rent/apartment","This unit is located at Parkview 800 SE 10th Ave, Hillsboro, 97123, ORMonthly rental rates range from $1345We have 2 beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","2.0","","Thumbnail","Cats,Dogs","$1,345","Monthly","750","Parkview 800 SE 10th Avenue","Hillsboro","OR","45.5223","-122.9416"
"5668615519","housing/rent/apartment","This unit is located at 9701 Se Johnson Creek Blvd, Happy Valley, 97086, ORMonthly rental rates range from $1340 - $1487We have one - two beds units available for rent Apartment features include:-- Pool- Dishwasher- Fitness facilities- Refrigerator- Fireplace- Trash Removal Included- Wooden floors- Sheltered parking","Basketball,Clubhouse,Dishwasher,Fireplace,Parking,Playground,Pool,Refrigerator","1.0","1.0","","Thumbnail","Cats,Dogs","$1,340","Monthly","750","9701 SE Johnson Creek Boulevard","Happy Valley","OR","45.4157","-122.5243"
"5668615912","housing/rent/apartment","This unit is located at 12664 Central Ave Ne, Blaine, 55434, MNMonthly rental rates range from $1329 - $1904We have one - three beds units available for rent Apartment features include:-- On-Site Laundry- Fitness facilities- Ac- Controlled Access- Storage- Dishwasher- Balcony, Deck, Patio- Heat Included","Cable or Satellite,Dishwasher,Elevator,Internet Access,Parking,Patio/Deck,Refrigerator,Storage","1.0","1.0","","Thumbnail","Cats,Dogs","$1,329","Monthly","750","12664 Central Avenue NE","Blaine","MN","45.1674","-93.2328"
"5668609660","housing/rent/apartment","Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.The Essex House is a small charming gated complex in a suburban environment that is on the edge of the urban fringe. The light brick buildings with red shutters and brick chimneys provide a Victorian feel. The landscaping is mature and distinguished in this older community with multiple old growth trees. The community is cozy and reminiscent of England as depicted in Mary Poppins. The property management company owns both this complex and the Gael across the street. As such, the Essex is able to use the amenities within either complex. The floor plans are a decent size for the age of the community but the Essex offers minimal storage area that is built into the floor plans.","Parking,Pool","1.0","1.0","","Thumbnail","Cats,Dogs","$1,259","Monthly","750","3919 Essex Ln","Houston","TX","29.7714","-95.4343"
"5668631966","housing/rent/apartment","This unit is located at 5401 North Mays St., Georgetown, 78626, TxMonthly rental rates range from $1255 - $2565We have one - four beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","None","$1,255","Monthly","750","5401 North Mays St","Georgetown","TX","30.6505","-97.6809"
"5668614225","housing/rent/apartment","This unit is located at 5940 Forest Park Road, Dallas, 75235, TXMonthly rental rates range from $1255 - $1657We have one - two beds units available for rent Apartment features include:-- Sheltered parking- On Bus Line- In-Unit Laundry- Business facility- Fitness facilities","Parking","1.0","1.0","","Thumbnail","Cats,Dogs","$1,255","Monthly","750","5940 Forest Park Rd","Dallas","TX","32.8212","-96.7853"
"5668611255","housing/rent/apartment","This unit is located at 220 S. Semoran, Winter Park, 32792, FLMonthly rental rates range from $1249 - $1449We have one - two beds units available for rent Apartment features include:-- Pool- Public Transportation- Refrigerator- In-Unit Laundry- Carpet- Controlled Access- Walk in Closets- Balcony, Deck, Patio","Patio/Deck,Playground,Pool,Refrigerator,Tennis","1.0","1.0","","Thumbnail","Cats,Dogs","$1,249","Monthly","750","220 S Semoran","Winter Park","FL","28.5964","-81.3237"
"5508776840","housing/rent/apartment","Welcome in Riverdale, a hidden treasure of the community. features select recently up-to-date spacious studio, one, and two beds floor plans and rate. These awesome apartments offer trails and parks nearby while being located only fifteen minutes from downtown Washington DC! You could head a few blocks over to Hyattsville and grab a Burger or take in some and Tanglewood means experiencing a higher level of service. Our service team is available 24 hours a day and you can access your resident account on-line any time, day or night. Discover the combination of elegance, quality, and state of the art Tanglewood in Riverdale MD. Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. More units available: one Bd / 1 Bedrooms 650 square ft for $1,159/mo | two Bd / 1 Bedrooms 950 square feet for $1,489/mo","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","","$1,242","Monthly","750","123 Main St","Riverdale","MD","38.9606","-76.9182"
"5508778665","housing/rent/apartment","Welcome in Riverdale, a hidden treasure of the community. features select newly remodeled spacious studio, one, and two beds floor plans and rate. These awesome apartments offer trails and parks nearby while being located only fifteen minutes from downtown Washington DC! You could head a few blocks over to Hyattsville and grab a Burger or take in some and Tanglewood means experiencing a higher level of service. Our service team is available 24 hours a day and you can access your resident account on-line any time, day or night. Discover the combination of elegance, quality, and state of the art Tanglewood in Riverdale MD. Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. More units available: one Bd / 1 Bedrooms 650 sq. feet for $1,159/mo | two Bd / 1 Bedrooms 950 sq. feet for $1,489/mo","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","","$1,242","Monthly","750","123 Main St","Riverdale","MD","38.9606","-76.9182"
"5668623213","housing/rent/apartment","This unit is located at 1221 S. 71st Street, Omaha, 68106, NEMonthly rental rates range from $1240 - $2860We have two - four beds units available for rent Apartment features include:-- Furnished- Controlled Access- On-Site Laundry- Air conditioner- Internet Included- Cable Included- Dishwasher- Heat Included","Cable or Satellite,Dishwasher,Fireplace,Internet Access,Parking,Refrigerator","1.0","2.0","","Thumbnail","None","$1,240","Monthly","750","1221 S 71st St","Omaha","NE","41.2562","-96.0404"
"5509160054","housing/rent/apartment","Known as the 'Silk City', is located seven mi. east of Hartford via Interstate 84 and nestled in the midst of a wooded region. Shopping is. Hills. Ribbon Mill Apartment Homes offers 1 and 2 beds with heat and hot water includes in your rent. Our community offers an indoor heated pool, 24hr fitness facilities and concierge services. Centrally located and close to shopping, dining, entertainment and schools while nestled in the midst of a wooded region. This district has been described as the most attractive mill village in the United States. Come see for yourself and become a part of our quaint community. Visit Ribbon Mill today and let our professional management staff show you our apartment homes.. Price: 1,225 - 1700","Gym,Pool","1.0","1.0","","Yes","Cats,Dogs","$1,225","Monthly","750","123 Main St","Manchester","CT","41.7773","-72.5249"
"5668631833","housing/rent/apartment","This unit is located at 10500 LAKELINE MALL DRIVE, Austin, 78717, TXMonthly rental rates range from $1180 - $2350We have one - four beds units available for rent","Dishwasher,Parking,Pool","1.0","1.0","","Thumbnail","None","$1,180","Monthly","750","10500 Lakeline Mall Dr","Austin","TX","30.3054","-97.7497"
"5668634112","housing/rent/apartment","This unit is located at 916 Beaver Grade Road, Coraopolis, 15108, PAMonthly rental rates range from $1160 - $1385We have one - two beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","Cats,Dogs","$1,160","Monthly","750","916 Beaver Grade Rd","Coraopolis","PA","40.5059","-80.1869"
"5668630994","housing/rent/apartment","This unit is located at 1400 Westinghouse Rd, Georgetown, 78626, TXMonthly rental rates range from $1145 - $2740We have one - four beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","None","$1,145","Monthly","750","1400 Westinghouse Road","Georgetown","TX","30.6505","-97.6809"
"5664576637","housing/rent/apartment","This unit is located at 85 W Thompson Ave, West St Paul, 55118, MNMonthly rental rates range from $1145 - $1325We have one - two beds units available for rent Apartment available amenities:-- Dishwasher- Heat Included- Balcony, Deck, Patio- Air conditioned- On-Site Laundry- Controlled Access- Storage- On Bus Line","Cable or Satellite,Clubhouse,Dishwasher,Elevator,Garbage Disposal,Parking,Patio/Deck,Refrigerator,Storage","1.0","1.0","","Thumbnail","Cats","$1,145","Monthly","750","85 W Thompson Avenue","West Saint Paul","MN","44.9142","-93.0954"
"5664579950","housing/rent/apartment","This unit is located at 2047 N Cambridge Ave, Milwaukee, 53202, WIMonthly rental rates range from $1135We have 2 beds units available for rent Apartment available amenities:-- On-Site Laundry- Sheltered parking- A/c- Internet Included- Balcony, Deck, Patio- Heat Included- Controlled Access- On Bus Line","Cable or Satellite,Elevator,Internet Access,Parking,Patio/Deck,Refrigerator","1.0","2.0","","Thumbnail","Cats","$1,135","Monthly","750","2047 N Cambridge Avenue","Milwaukee","WI","43.0531","-87.9659"
"5664598368","housing/rent/apartment","This unit is located at 2322 Richton St, Houston, 77098, TXMonthly rental rates range from $1125We have 1 beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","Cats,Dogs","$1,125","Monthly","750","2322 Richton St","Houston","TX","29.7714","-95.4343"
"5668638065","housing/rent/apartment","This unit is located at 1229 Virginia Avenue NE, Atlanta, 30306, GAMonthly rental rates range from $1101 - $1581We have studio - 2 beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","2.0","","Thumbnail","Cats,Dogs","$1,101","Monthly","750","1229 Virginia Ave NE","Atlanta","GA","33.7848","-84.3922"
"5668612273","housing/rent/apartment","This unit is located at 4675 Oakwood Drive, Odessa, 79761, TXMonthly rental rates range from $1085 - $1440We have one - two beds units available for rent Apartment features include:-- Storage- Surface Parking- Dishwasher- On-Site Laundry- Laundry hookups- Garbage Disposal- Balcony, Deck, Patio- Refrigerator","Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage","1.0","1.0","","Thumbnail","Cats,Dogs","$1,085","Monthly","750","4675 Oakwood Dr","Odessa","TX","31.8666","-102.3901"
"5668610993","housing/rent/apartment","This unit is located at 2651 Whispering Creek Circle, Fargo, 58104, NDMonthly rental rates range from $1075We have 1 beds units available for rent Apartment features include:-- On-Site Laundry- A-c","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","None","$1,075","Monthly","750","2651 Whispering Creek Cir","Fargo","ND","46.8608","-96.8096"
"5664569548","housing/rent/apartment","This unit is located at 7319 N Loop 1604 E, San Antonio, 78233, TEMonthly rental rates range from $1060 - $1610We have one - three beds units available for rent Apartment available amenities:-- Fitness facilities- On-Site Laundry","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","None","$1,060","Monthly","750","7319 N Loop 1604 E","","","39.8163","-98.5576"
"5668613290","housing/rent/apartment","This unit is located at 5000 S Lincoln Trace Ave, Smyrna, 30080, GAMonthly rental rates range from $1055 - $1355We have one - three beds units available for rent Apartment features include:-- Washer/dryer Connections- Fitness facilities- Stainless Appliances- Public Transportation- Refrigerator- Range / Oven- Pool- Dishwasher","Clubhouse,Dishwasher,Pool,Refrigerator","1.0","1.0","","Thumbnail","Cats,Dogs","$1,055","Monthly","750","5000 S Lincoln Trace Avenue","Smyrna","GA","33.8694","-84.5196"
"5508857465","housing/rent/apartment","Fitness facilities, Refrigerator, Fireplace, Garbage Disposal, Pool, Wood flooring, Ice machine, Barbecue, Microwave, Hot Bath-tub / Spa, Range / Oven, High / Cathedral ceiling, Dining area, Cable-readyOn-site Laundry. Close to dining and shops, bright, gas stove, trash included. More units available: two Bd / 1 Bedrooms 1,015 sq-ft for $1,520/mo | two Bd / 2 Bedrooms 1,015 sq-ft for $1,444/mo | one Bd / 1 Bedrooms 750 square feet for $1,250/mo | two Bd / 1 Bedrooms 1,015 sq. feet for $1,480/mo | two Bd / 1 Bedrooms 1,015 square feet for $1,460/mo","Cable or Satellite,Fireplace,Garbage Disposal,Gym,Hot Tub,Pool,Refrigerator,Wood Floors","2.0","1.0","","Thumbnail","","$1,035","Monthly","750","123 Main St","Denver","CO","39.7025","-104.9311"
"5668642790","housing/rent/apartment","This unit is located at 2501 Nevada Ave S.#01, St. Louis Park, 55426, MNMonthly rental rates range from $999 - $1300We have one - two beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","Cats,Dogs","$999","Monthly","750","2501 Nevada Avenue S.#01","Saint Louis Park","MN","44.9368","-93.3605"
"5668613342","housing/rent/apartment","This unit is located at 99 Creekside Circle, Austell, 30168, GAMonthly rental rates range from $995 - $1130We have one - two beds units available for rent Apartment features include:-- Dishwasher- Fitness facilities- Balcony, Deck, Patio- On-Site Laundry- Living Room- Refrigerator- Air conditioner- Pool","Dishwasher,Patio/Deck,Pool,Refrigerator","1.0","1.0","","Thumbnail","Cats,Dogs","$995","Monthly","750","99 Creekside Cir","Austell","GA","33.8013","-84.5965"
"5668635698","housing/rent/apartment","This unit is located at Melrose Gates Apartments 6401 Camden Ave N, Brookly Center, 55430, MNMonthly rental rates range from $989 - $1329We have one - two beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","Cats","$989","Monthly","750","Melrose Gates Apartments 6401 Camden Avenue N","","","39.8163","-98.5576"
"5508781616","housing/rent/apartment","Square footage: 750 square ft, unit number: 3143. Price from: 989. Step into something, a unique apartment community just outside of America s most vibrant city. We offer an escape from the flashing lights, providing comfort in the form of lavish 1 and 2 beds apartments in Las Vegas, NV. Become accustomed to stunning features like cherry finished cabinetry, soaring ceilings with crown molding, and wonderful views from our apartments Las Vegas. Upscale amenities including an elegant club house with a plasma-screen TELEVISION, a state of the art fitness facilities, and a sparkling spa and pool will elevate your day-to-day. Embrace the luxurious andtoday of our apartments, Las Vegas living awaits you. More units available: one Bd / 1 Bedrooms 763 square ft for $1,027/mo | one Bd / 1 Bedrooms 753 square feet for $1,029/mo | two Bd / 2 Bedrooms 1,014 square feet for $1,268/mo | two Bd / 2 Bedrooms 1,221 square ft for $1,421/mo | one Bd / 1 Bedrooms 763 sq. feet for $1,063/mo | one Bd / 1 Bedrooms 763 sq.","Clubhouse,Gym,Pool,TV","1.0","1.0","","Thumbnail","","$989","Monthly","750","123 Main St","Las Vegas","NV","36.2811","-115.3036"
"5509245715","housing/rent/apartment","set on a wooded hill overlooking New London. You'll enjoy the serenity of the country with the feet. truly represents the best of both worlds, a fantastic location and easy living. Our resort-style pool, putting green, and fitness facilities are just a few of the reasons we are New London's premier apartment community. Income Requirement: Must have 2. 5x the rent in total household income before taxes, include income from all adults. Utilities included: Sewer, Water. Pet restrictions: Breed restrictions. Parking Info: Open lot: included in lease, Detached garage: $125-$175/month. Storage Info: Storage unit: $40/month. More units available: two Bd / 1 Bedrooms 740 square ft for $992/mo | two Bd / 1 Bedrooms 740 sq-ft for $1,012/mo | two Bd / 1 Bedrooms 875 sq-ft for $1,158/mo | two Bd / 1 Bedrooms 800 square ft for $982/mo | one Bd / 1 Bedrooms 510 sq. feet for $1,002/mo | one Bd / 1 Bedrooms 510 square feet for $882/mo | two Bd / 1 Bedrooms 730 sq. feet for $1,018/mo | two Bd / 1 Bedrooms 730 sq.","Gym,Parking,Pool,Storage","1.0","2.0","","Yes","","$987","Monthly","750","123 Main St","New London","CT","41.3498","-72.1062"
"5509245256","housing/rent/apartment","set on a wooded hill overlooking New London. You'll enjoy the serenity of the country with the feet. truly represents the best of both worlds, a fantastic location and easy living. Our resort-style pool, putting green, and fitness facilities are just a few of the reasons we are New London's premier apartment community. Income Requirement: Must have 2. 5x the rent in total household income before taxes, include income from all adults. Utilities included: Sewer, Water. Pet restrictions: Breed restrictions. Parking Info: Open lot: included in lease, Detached garage: $125-$175/month. Storage Info: Storage unit: $40/month. More units available: two Bd / 1 Bedrooms 740 square feet for $992/mo | two Bd / 1 Bedrooms 740 sq-ft for $1,012/mo | two Bd / 1 Bedrooms 875 square ft for $1,158/mo | one Bd / 1 Bedrooms 510 sq. feet for $1,002/mo | one Bd / 1 Bedrooms 510 sq. feet for $882/mo | two Bd / 1 Bedrooms 750 sq-ft for $987/mo | two Bd / 1 Bedrooms 730 sq.","Gym,Parking,Pool,Storage","1.0","2.0","","Thumbnail","Cats,Dogs","$982","Monthly","750","123 Main St","New London","CT","41.3498","-72.1062"
"5668630711","housing/rent/apartment","This unit is located at 1001 NIMBUS, Pflugerville, 78660, TXMonthly rental rates range from $980We have 2 beds units available for rent","Fireplace,Playground,Pool,Storage,Washer Dryer","1.0","2.0","","Thumbnail","None","$980","Monthly","750","1001 Nimbus","Pflugerville","TX","30.4433","-97.6282"
"5668628843","housing/rent/apartment","This unit is located at Lake Pointe Apartments 3413 53rd Ave N, Brooklyn Center, 55429, MNMonthly rental rates range from $969We have 1 beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","Cats,Dogs","$969","Monthly","750","Lake Pointe Apartments 3413 53rd Avenue N","Brooklyn Center","MN","45.0684","-93.3317"
"5509145306","housing/rent/apartment","Square footage: 750 square feet, unit number: 3211. Apartments, located in the city of Lawrenceville, you'll find beautifully landscaped grounds, a variety of resident privileges, enjoyable community events and striking homes with state of the art interiors that define a distinctive living experience. Our uniquely designed floor plans feature state of the art layouts and have undergone renovations to include many of the state of the art features you're looking for in your next home. As a resident of Apartments, you'll come home to stainless kitchen appliances, up-to-date cabinetry, state of the art lighting and fixtures, and granite-style counters. We are excited to offer a club-style fitness facilities, 2 swimming pools, an outdoor kitchen with grill and a dog park for our four-legged residents. What are you waiting for today to schedule your tour of Apartments! Income Requirement: Must have 2. 5x the rent in total household income before taxes, include income from all adults.","Gym,Parking","1.0","1.0","","Thumbnail","","$965","Monthly","750","123 Main St","Lawrenceville","GA","33.9222","-84.0725"
"5668616234","housing/rent/apartment","This unit is located at 8183 N. 107th St., Milwaukee, 53224, WIMonthly rental rates range from $955 - $1155We have one - two beds units available for rent Apartment features include:-- Walk in Closets- A-c- Dishwasher- In-Unit Laundry- Refrigerator- Balcony, Deck, Patio- Range / Oven- Pantry","Dishwasher,Patio/Deck,Refrigerator","1.0","1.0","","Thumbnail","Cats,Dogs","$955","Monthly","750","8183 N 107th St","Milwaukee","WI","43.0531","-87.9659"
"5508997794","housing/rent/apartment","Square footage: 750 square ft Right around the corner from Hyde Park and Rookwood Pavilion, in 1 of Cincinnati's most desirable residential neighborhoods. This location provides quick and easy access to Interstate 71 and is just minutes from downtown. This 62-plex apartment community is broken up into three separate buildings made up of 20-21 units each. Each unit has been newly remodeled with wall-to-wall carpet and state of the art kitchens including a dishwasher, garbage disposal and a built-in microwave. Each building has central air and coin laundry facilities. Every apartment has either a balcony or a patio, access to the fitness facilities Pet conditions permits cats and small dogs. More units available: two Bd / 1 Bedrooms 750 sq-ft for $889/mo | one Bd / 1 Bedrooms 575 sq-ft for $850/mo","AC,Dishwasher,Garbage Disposal,Gym,Patio/Deck","1.0","2.0","","Thumbnail","","$950","Monthly","750","123 Main St","Cincinnati","OH","39.1366","-84.4337"
"5509221781","housing/rent/apartment","New available amenities: Recently remodeled lobby entrances Newly remodeled hallways New mail boxes New apartments with upgraded features Stunning new bamboo floors New appliances in kitchen New electric fixtures Heating Located near Trinity College, Hartford Hospital, Institute for Living. Neighborhood features retail shopping, transportation and access to I-84 E/W. Let Rose Estates be your tohome! No Pet-friendly.","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","None","$950","Monthly","750","123 Main St","Hartford","CT","41.7566","-72.689"
"5508740147","housing/rent/apartment","When choosing a new apartment home, Stonegate Apartments is the you deserve! Our beautiful community has recently been transformed to offer you everything you look for in a tohome. We are Spyglass Hill in Las Vegas, a location that provides easy access to everywhere, excellent shopping, restaurants, schools and community parks, everything to make life easier! When you choose Stonegate as your new home you will enjoy access to a Modern Fitness facilities, Shimmering Swimming Pools, a Resident Center designed for your enjoyment with a Gourmet Coffee Bar, Wi-Fi Lounge and Business facility. In addition, you will enjoy a BBQ and Picnic Area, Mature landscaping that offers a wonderful setting to relax around your community, and so much more. Choose between spacious floorplans that offer comfortable living area in either our classic or updated design features. We also love your pets so please inquire about our furry friend guidelines! It will be our pleasure to show you around your new.","Fireplace,Gym","1.0","1.0","","Thumbnail","","$930","Monthly","750","123 Main St","Las Vegas","NV","36.1586","-115.0329"
"5668615298","housing/rent/apartment","This unit is located at 1030 Cooks Crossing Dr, Milford, 45150, OHMonthly rental rates range from $928We have 2 beds units available for rent Apartment features include:-- Refrigerator- Garbage Disposal- Balcony, Deck, Patio- Surface Parking- A/c- On-Site Laundry- Dishwasher- Carpet","Cable or Satellite,Dishwasher,Garbage Disposal,Gated,Internet Access,Parking,Patio/Deck,Refrigerator","1.0","2.0","","Thumbnail","Cats,Dogs","$928","Monthly","750","1030 Cooks Crossing Drive","Milford","OH","39.1793","-84.2432"
"5668632024","housing/rent/apartment","This unit is located at 1007 E Rundberg Lane, Austin, 78753, TXMonthly rental rates range from $925 - $1645We have one - three beds units available for rent","Dishwasher,Parking,Pool","1.0","1.0","","Thumbnail","None","$925","Monthly","750","1007 E Rundberg Ln","Austin","TX","30.3054","-97.7497"
"5664578922","housing/rent/apartment","This unit is located at 1405 S Coachlight Dr, New Berlin, 53151, WIMonthly rental rates range from $925 - $1225We have one - two beds units available for rent Apartment available amenities:-- Fitness facilities- Storage- Surface Parking- Balcony, Deck, Patio- Heat Included- Air conditioned- Dishwasher- Internet Included","Cable or Satellite,Dishwasher,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage","1.0","1.0","","Thumbnail","Cats","$925","Monthly","750","1405 S Coachlight Drive","New Berlin","WI","42.9738","-88.1107"
"5664595031","housing/rent/apartment","This unit is located at 1250 Main St S, Cambridge, 55008, MNMonthly rental rates range from $922We have 2 beds units available for rent","Dishwasher,Parking,Refrigerator","1.0","2.0","","Thumbnail","None","$922","Monthly","750","1250 Main St S","Cambridge","MN","45.5638","-93.2282"
"5668618188","housing/rent/apartment","This unit is located at 260 S Chauncey Avenue, West Lafayette, 47906, INMonthly rental rates range from $920 - $1320We have two - three beds units available for rent Apartment features include:-- Balcony, Deck, Patio- Microwave- Heat: Forced Air- Trash Removal Included- Dishwasher- Refrigerator- On-Site Laundry- Water Included","Dishwasher,Parking,Patio/Deck,Refrigerator","1.0","2.0","","Thumbnail","None","$920","Monthly","750","260 S Chauncey Ave","West Lafayette","IN","40.4969","-86.9659"
"5668609683","housing/rent/apartment","Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.Vizcaya is a stylish property. The exteriors have tan and brown stacked stone with coordinating brown and grey tones with dark wood trim. It is a great blend of state of the art lines with rustic ranch colors.","Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Gated,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage","1.0","1.0","","Thumbnail","Cats,Dogs","$915","Monthly","750","18108 South Park View Dr","Houston","TX","29.7714","-95.4343"
"5664573767","housing/rent/apartment","This unit is located at 8610 Pinetree Court, Tampa, 33604, FLMonthly rental rates range from $900 - $1400We have one - three beds units available for rent Apartment available amenities:-- Storage- Balcony, Deck, Patio- On-Site Laundry- Air conditioner- Pool- Refrigerator- Public Transportation- Dishwasher","Basketball,Cable or Satellite,Dishwasher,Internet Access,Patio/Deck,Pool,Refrigerator,Storage","1.0","1.0","","Thumbnail","Cats,Dogs","$900","Monthly","750","8610 Pinetree CT","Tampa","FL","28.0076","-82.4792"
"5659896839","housing/rent/apartment","This unit is located at 1680 Summit Street, Columbus, 43201, OHMonthly rental rates range from $900We have 2 beds units available for rent Apartment features include:-- Air conditioner- On-Site Laundry- Water Included- Surface Parking","Parking","1.0","2.0","","Thumbnail","Cats","$900","Monthly","750","1680 Summit St","Columbus","OH","39.9974","-82.9829"
"5664597270","housing/rent/apartment","This unit is located at 1105 N Stephenson Hwy, Royal Oak, 48067, MIMonthly rental rates range from $895We have 1 beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","None","$895","Monthly","750","1105 N Stephenson Highway","Royal Oak","MI","42.5067","-83.1545"
"5664594105","housing/rent/apartment","This unit is located at 1225 Bunting, Grand Junction, 81501, COMonthly rental rates range from $895We have 1 beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","Cats,Dogs","$895","Monthly","750","1225 Bunting","Grand Junction","CO","39.0744","-108.5228"
"5509198566","housing/rent/apartment","With serenity and convenience our Euless apartments are a top choice for those looking for apartments in our area. The Palisades apartments are a luxurious, ok for pets community with top amenities and service. Our 1 and 2 beds apartments in the Bear Creek area of Euless, Texas offer a lifestyle of comfort and convenience with a well-equipped fitness facilities, dog park, basketball and interior features such as wood-style floors and custom counter tops. Our location in the Dallas/Fort Worth metroplex is highly desired as it provides a short commute to all that the DFW area has to offer. Stop in and see why so many choose to make The Creek their home! Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. Utilities included: Gas. Additional Charges: Renter's insurance required. Parking Info: Reserve Carport. Storage Information: patio storage closet. More units available: one Bd / 1 Bedrooms 650 square ft for $889/mo | one Bd / 1 Bedrooms 525 sq.","Basketball,Gym,Parking,Patio/Deck,Storage,Washer Dryer","1.0","1.0","","Thumbnail","","$884","Monthly","750","123 Main St","Euless","TX","32.8524","-97.0886"
"5509056929","housing/rent/apartment","The Grove is Marcom. in the heart of Raleigh, NC. We are minutes from Downtown Raleigh, walkable distance to the Wolf Line and NCSU Main Campus! Our community offers 1 to 4 beds apartments that range in size from 750ft to 1500, These apartment homes have been fully updated to include updated state of the art fixtures and pets allowed plank flooring! The Grove is proud to offer amenities that set us apart from our competitors, some of our most popular features include our onsite Bark Park, Luxurious pool, Convenient 24/7 Laundry Facility and Professional center with free WIFI. Give us astop by today, We look forward to meeting you! Business facility, Broadband internet Access, Laundry Facilities, On-Site Maintenance, Management office onsite, Public Transportation, Semi-Private entrance, Short-term Lease, Swimming Pool, Cable Ready, Carpeting, Dishwasher, Individual Air conditioned, Private Balcony/Patio, Refrigerator, washer-dryer connection, Washer dryer. Cats allowed, 1 time $200.","AC,Cable or Satellite,Dishwasher,Internet Access,Patio/Deck,Pool,Refrigerator,Washer Dryer","1.0","1.0","","Thumbnail","Cats,Dogs","$880","Monthly","750","123 Main St","Raleigh","NC","35.7551","-78.7199"
"5668631139","housing/rent/apartment","This unit is located at 1451 Colquitt Road, Terrell, 75160, TXMonthly rental rates range from $875 - $1045We have one - two beds units available for rent","Refrigerator,Stove,Air Conditioning,Laundry","1.0","1.0","","Thumbnail","Cats,Dogs","$875","Monthly","750","1451 Colquitt Rd","Terrell","TX","32.7416","-96.2822"
