id,order_id,user_id,days_since_prior_order,product_id,add_to_cart_order,reordered,order_timestamp,date
10419,878957,128636,,129,10,0,2024-06-06 10:03:54,2024-06-06
10420,878957,128636,,116,12,0,2024-06-06 10:03:54,2024-06-06
10421,304623,138079,30.0,69,3,1,2024-06-06 03:52:35,2024-06-06
10431,1079579,101069,9.0,32,3,1,2024-06-06 11:20:48,2024-06-06
10432,1079579,101069,9.0,115,6,0,2024-06-06 11:20:48,2024-06-06
10433,1079579,101069,9.0,115,8,1,2024-06-06 11:20:48,2024-06-06
10434,1079579,101069,9.0,67,10,1,2024-06-06 11:20:48,2024-06-06
10435,1079579,101069,9.0,17,13,0,2024-06-06 11:20:48,2024-06-06
10436,731194,189680,2.0,83,1,1,2024-06-06 01:02:47,2024-06-06
10437,731194,189680,2.0,19,3,1,2024-06-06 01:02:47,2024-06-06
10439,1937353,98103,10.0,91,2,0,2024-06-06 07:09:02,2024-06-06
10441,1296068,20691,30.0,87,1,0,2024-06-06 22:46:21,2024-06-06
10442,1296068,20691,30.0,107,2,1,2024-06-06 22:46:21,2024-06-06
10443,1296068,20691,30.0,83,9,0,2024-06-06 22:46:21,2024-06-06
10444,1296068,20691,30.0,123,11,1,2024-06-06 22:46:21,2024-06-06
10449,568009,10168,13.0,116,1,1,2024-06-06 19:28:24,2024-06-06
10450,568009,10168,13.0,14,6,1,2024-06-06 19:28:24,2024-06-06
10451,568009,10168,13.0,86,10,1,2024-06-06 19:28:24,2024-06-06
10452,568009,10168,13.0,84,13,1,2024-06-06 19:28:24,2024-06-06
10453,568009,10168,13.0,26,15,0,2024-06-06 19:28:24,2024-06-06
10454,568009,10168,13.0,37,16,0,2024-06-06 19:28:24,2024-06-06
10456,415436,14652,0.0,83,1,1,2024-06-06 10:27:59,2024-06-06
10457,415436,14652,0.0,24,2,1,2024-06-06 10:27:59,2024-06-06
10458,415436,14652,0.0,106,6,1,2024-06-06 10:27:59,2024-06-06
10459,415436,14652,0.0,31,9,1,2024-06-06 10:27:59,2024-06-06
10461,1777237,32684,11.0,24,2,1,2024-06-06 13:01:27,2024-06-06
10462,1777237,32684,11.0,83,3,1,2024-06-06 13:01:27,2024-06-06
10463,1777237,32684,11.0,120,9,1,2024-06-06 13:01:27,2024-06-06
10464,1777237,32684,11.0,16,13,1,2024-06-06 13:01:27,2024-06-06
10467,462429,140249,4.0,17,21,0,2024-06-06 16:56:07,2024-06-06
10468,462429,140249,4.0,106,23,0,2024-06-06 16:56:07,2024-06-06
10474,1499948,79925,10.0,32,2,1,2024-06-06 12:17:32,2024-06-06
10476,655620,142595,8.0,32,2,1,2024-06-06 12:50:41,2024-06-06
10481,1627143,20593,4.0,24,2,0,2024-06-06 01:42:04,2024-06-06
10482,1627143,20593,4.0,57,4,0,2024-06-06 01:42:04,2024-06-06
10489,780389,84041,19.0,36,2,1,2024-06-06 18:10:59,2024-06-06
10490,780389,84041,19.0,114,3,1,2024-06-06 18:10:59,2024-06-06
10492,395096,190516,14.0,81,3,1,2024-06-06 08:06:21,2024-06-06
10493,1198769,198552,8.0,35,1,1,2024-06-06 21:18:37,2024-06-06
10512,1427710,64714,7.0,86,2,1,2024-06-06 22:05:45,2024-06-06
10513,1427710,64714,7.0,81,7,0,2024-06-06 22:05:45,2024-06-06
10514,1427710,64714,7.0,115,12,0,2024-06-06 22:05:45,2024-06-06
10515,1427710,64714,7.0,94,13,0,2024-06-06 22:05:45,2024-06-06
10522,1552270,28685,,24,3,0,2024-06-06 02:25:42,2024-06-06
10523,1552270,28685,,116,9,0,2024-06-06 02:25:42,2024-06-06
10531,1979804,166493,7.0,84,3,1,2024-06-06 16:21:58,2024-06-06
10532,1979804,166493,7.0,24,5,1,2024-06-06 16:21:58,2024-06-06
10533,1979804,166493,7.0,24,9,1,2024-06-06 16:21:58,2024-06-06
10534,1979804,166493,7.0,32,12,1,2024-06-06 16:21:58,2024-06-06
10535,1979804,166493,7.0,32,13,1,2024-06-06 16:21:58,2024-06-06
10536,1979804,166493,7.0,88,15,1,2024-06-06 16:21:58,2024-06-06
10537,1979804,166493,7.0,53,17,1,2024-06-06 16:21:58,2024-06-06
10538,1718393,163753,3.0,27,2,1,2024-06-06 23:52:17,2024-06-06
10539,1718393,163753,3.0,24,5,1,2024-06-06 23:52:17,2024-06-06
10540,1718393,163753,3.0,84,11,1,2024-06-06 23:52:17,2024-06-06
10541,1718393,163753,3.0,91,12,1,2024-06-06 23:52:17,2024-06-06
10542,1718393,163753,3.0,112,13,1,2024-06-06 23:52:17,2024-06-06
10543,1718393,163753,3.0,131,16,1,2024-06-06 23:52:17,2024-06-06
10544,1718393,163753,3.0,111,17,1,2024-06-06 23:52:17,2024-06-06
10545,1718393,163753,3.0,54,18,1,2024-06-06 23:52:17,2024-06-06
10546,1718393,163753,3.0,127,22,1,2024-06-06 23:52:17,2024-06-06
10549,1816218,141331,2.0,52,7,0,2024-06-06 03:53:04,2024-06-06
10550,1816218,141331,2.0,83,12,1,2024-06-06 03:53:04,2024-06-06
10551,1816218,141331,2.0,106,15,0,2024-06-06 03:53:04,2024-06-06
10567,1072228,167628,5.0,66,8,1,2024-06-06 23:46:00,2024-06-06
10568,1072228,167628,5.0,59,9,1,2024-06-06 23:46:00,2024-06-06
10569,1072228,167628,5.0,24,13,1,2024-06-06 23:46:00,2024-06-06
10583,1884730,44703,5.0,77,3,0,2024-06-06 12:33:53,2024-06-06
10584,1884730,44703,5.0,115,4,0,2024-06-06 12:33:53,2024-06-06
10585,1884730,44703,5.0,77,5,0,2024-06-06 12:33:53,2024-06-06
10598,1972425,183146,1.0,87,1,0,2024-06-06 11:26:19,2024-06-06
10599,1937831,174592,6.0,83,6,1,2024-06-06 00:51:58,2024-06-06
10600,1937831,174592,6.0,112,8,1,2024-06-06 00:51:58,2024-06-06
10601,1937831,174592,6.0,120,10,0,2024-06-06 00:51:58,2024-06-06
10602,1937831,174592,6.0,16,11,1,2024-06-06 00:51:58,2024-06-06
10603,1937831,174592,6.0,106,13,1,2024-06-06 00:51:58,2024-06-06
10626,1137907,108142,9.0,16,1,1,2024-06-06 03:26:51,2024-06-06
10627,1137907,108142,9.0,120,4,0,2024-06-06 03:26:51,2024-06-06
10628,653514,123143,3.0,100,3,1,2024-06-06 11:39:34,2024-06-06
10629,653514,123143,3.0,21,7,1,2024-06-06 11:39:34,2024-06-06
10630,653514,123143,3.0,31,9,1,2024-06-06 11:39:34,2024-06-06
10631,653514,123143,3.0,98,10,0,2024-06-06 11:39:34,2024-06-06
10632,653514,123143,3.0,21,12,1,2024-06-06 11:39:34,2024-06-06
10633,1904751,103602,20.0,53,2,0,2024-06-06 06:12:02,2024-06-06
10638,542604,199744,7.0,26,3,1,2024-06-06 06:17:44,2024-06-06
10639,542604,199744,7.0,21,8,1,2024-06-06 06:17:44,2024-06-06
10640,542604,199744,7.0,24,10,1,2024-06-06 06:17:44,2024-06-06
10656,1756578,100409,5.0,79,2,1,2024-06-06 07:03:14,2024-06-06
10657,1756578,100409,5.0,19,3,0,2024-06-06 07:03:14,2024-06-06
10658,1756578,100409,5.0,104,4,0,2024-06-06 07:03:14,2024-06-06
10659,1756578,100409,5.0,63,9,0,2024-06-06 07:03:14,2024-06-06
10660,1299520,142500,5.0,40,1,0,2024-06-06 23:12:49,2024-06-06
10671,766274,87110,30.0,54,15,0,2024-06-06 22:35:28,2024-06-06
10672,766274,87110,30.0,114,19,0,2024-06-06 22:35:28,2024-06-06
10673,766274,87110,30.0,69,21,0,2024-06-06 22:35:28,2024-06-06
10674,766274,87110,30.0,85,24,0,2024-06-06 22:35:28,2024-06-06
10675,766274,87110,30.0,126,27,0,2024-06-06 22:35:28,2024-06-06
10676,766274,87110,30.0,121,29,0,2024-06-06 22:35:28,2024-06-06
10691,2006807,97746,13.0,88,1,0,2024-06-06 21:53:39,2024-06-06
10692,2006807,97746,13.0,67,15,1,2024-06-06 21:53:39,2024-06-06
10702,136598,165112,15.0,37,3,1,2024-06-06 18:20:54,2024-06-06
10703,136598,165112,15.0,78,6,1,2024-06-06 18:20:54,2024-06-06
10704,1073329,154196,2.0,83,3,0,2024-06-06 00:07:00,2024-06-06
10705,1073329,154196,2.0,88,4,1,2024-06-06 00:07:00,2024-06-06
10706,1259828,135427,24.0,69,1,0,2024-06-06 04:02:14,2024-06-06
10707,1259828,135427,24.0,83,4,1,2024-06-06 04:02:14,2024-06-06
10710,1806509,163740,9.0,35,1,1,2024-06-06 20:33:33,2024-06-06
10711,1806509,163740,9.0,24,9,1,2024-06-06 20:33:33,2024-06-06
10712,1806509,163740,9.0,21,16,0,2024-06-06 20:33:33,2024-06-06
10713,1806509,163740,9.0,83,17,1,2024-06-06 20:33:33,2024-06-06
10714,1103016,118853,2.0,24,10,1,2024-06-06 17:10:24,2024-06-06
10716,180499,164839,29.0,66,1,1,2024-06-06 03:50:54,2024-06-06
10717,180499,164839,29.0,16,4,1,2024-06-06 03:50:54,2024-06-06
10718,180499,164839,29.0,24,6,1,2024-06-06 03:50:54,2024-06-06
10722,1529907,92401,5.0,3,8,1,2024-06-06 12:52:14,2024-06-06
10723,1529907,92401,5.0,21,12,1,2024-06-06 12:52:14,2024-06-06
10724,1529907,92401,5.0,84,17,1,2024-06-06 12:52:14,2024-06-06
10726,921411,132519,7.0,112,6,1,2024-06-06 06:05:29,2024-06-06
10727,921411,132519,7.0,36,7,1,2024-06-06 06:05:29,2024-06-06
10728,921411,132519,7.0,21,11,1,2024-06-06 06:05:29,2024-06-06
10729,921411,132519,7.0,38,12,1,2024-06-06 06:05:29,2024-06-06
10730,921411,132519,7.0,121,18,0,2024-06-06 06:05:29,2024-06-06
10736,1528841,98346,7.0,108,7,1,2024-06-06 07:31:55,2024-06-06
10737,1528841,98346,7.0,107,8,0,2024-06-06 07:31:55,2024-06-06
10738,1415272,203183,2.0,24,2,1,2024-06-06 20:49:41,2024-06-06
10739,1415272,203183,2.0,88,5,1,2024-06-06 20:49:41,2024-06-06
10740,1415272,203183,2.0,88,6,1,2024-06-06 20:49:41,2024-06-06
10741,1415272,203183,2.0,112,8,1,2024-06-06 20:49:41,2024-06-06
10759,238613,191164,16.0,75,3,1,2024-06-06 17:09:55,2024-06-06
10760,238613,191164,16.0,124,7,1,2024-06-06 17:09:55,2024-06-06
10761,238613,191164,16.0,21,15,1,2024-06-06 17:09:55,2024-06-06
10771,515850,140488,7.0,24,4,1,2024-06-06 23:50:56,2024-06-06
10772,515850,140488,7.0,52,5,1,2024-06-06 23:50:56,2024-06-06
10773,515850,140488,7.0,123,6,1,2024-06-06 23:50:56,2024-06-06
10774,280262,194798,4.0,9,1,0,2024-06-06 18:20:23,2024-06-06
10775,280262,194798,4.0,24,2,0,2024-06-06 18:20:23,2024-06-06
10776,280262,194798,4.0,116,7,0,2024-06-06 18:20:23,2024-06-06
10777,280262,194798,4.0,116,8,0,2024-06-06 18:20:23,2024-06-06
10782,1376820,131359,30.0,84,1,1,2024-06-06 11:25:54,2024-06-06
10783,1376820,131359,30.0,83,4,1,2024-06-06 11:25:54,2024-06-06
10784,1376820,131359,30.0,83,5,1,2024-06-06 11:25:54,2024-06-06
10785,830311,105643,6.0,83,3,1,2024-06-06 08:14:39,2024-06-06
10786,830311,105643,6.0,83,6,0,2024-06-06 08:14:39,2024-06-06
10787,830311,105643,6.0,19,7,0,2024-06-06 08:14:39,2024-06-06
10788,1204440,55456,1.0,67,6,0,2024-06-06 06:16:23,2024-06-06
10789,1204440,55456,1.0,83,15,1,2024-06-06 06:16:23,2024-06-06
10826,352821,508,7.0,120,6,1,2024-06-06 23:59:19,2024-06-06
10827,352821,508,7.0,21,10,1,2024-06-06 23:59:19,2024-06-06
10828,352821,508,7.0,24,11,1,2024-06-06 23:59:19,2024-06-06
10829,352821,508,7.0,83,14,1,2024-06-06 23:59:19,2024-06-06
10830,352821,508,7.0,94,16,0,2024-06-06 23:59:19,2024-06-06
10866,378313,71317,14.0,24,3,0,2024-06-06 21:49:47,2024-06-06
10867,378313,71317,14.0,84,4,1,2024-06-06 21:49:47,2024-06-06
10868,378313,71317,14.0,83,10,1,2024-06-06 21:49:47,2024-06-06
10869,378313,71317,14.0,16,12,1,2024-06-06 21:49:47,2024-06-06
10870,378313,71317,14.0,83,14,0,2024-06-06 21:49:47,2024-06-06
10886,656599,77409,30.0,120,2,0,2024-06-06 10:12:40,2024-06-06
10899,454306,52687,6.0,83,10,0,2024-06-06 19:37:23,2024-06-06
10900,454306,52687,6.0,104,17,0,2024-06-06 19:37:23,2024-06-06
10905,485170,119589,8.0,48,7,1,2024-06-06 05:05:10,2024-06-06
10906,485170,119589,8.0,83,8,1,2024-06-06 05:05:10,2024-06-06
10907,485170,119589,8.0,38,17,1,2024-06-06 05:05:10,2024-06-06
10908,485170,119589,8.0,53,20,1,2024-06-06 05:05:10,2024-06-06
10909,485170,119589,8.0,81,25,1,2024-06-06 05:05:10,2024-06-06
10910,485170,119589,8.0,16,26,1,2024-06-06 05:05:10,2024-06-06
10911,485170,119589,8.0,21,28,1,2024-06-06 05:05:10,2024-06-06
10912,485170,119589,8.0,83,29,1,2024-06-06 05:05:10,2024-06-06
10922,631821,81709,6.0,21,1,0,2024-06-06 07:53:11,2024-06-06
10923,631821,81709,6.0,83,11,0,2024-06-06 07:53:11,2024-06-06
10924,631821,81709,6.0,116,13,1,2024-06-06 07:53:11,2024-06-06
10925,631821,81709,6.0,107,16,0,2024-06-06 07:53:11,2024-06-06
10928,400943,153994,9.0,123,3,0,2024-06-06 17:09:31,2024-06-06
10938,550735,131805,3.0,77,2,1,2024-06-06 08:42:24,2024-06-06
10939,550735,131805,3.0,115,3,1,2024-06-06 08:42:24,2024-06-06
10940,550735,131805,3.0,120,6,1,2024-06-06 08:42:24,2024-06-06
10954,439308,130597,30.0,23,2,0,2024-06-06 16:54:44,2024-06-06
10955,439308,130597,30.0,66,3,0,2024-06-06 16:54:44,2024-06-06
10956,439308,130597,30.0,61,6,0,2024-06-06 16:54:44,2024-06-06
10959,1679940,59907,25.0,88,2,1,2024-06-06 09:08:08,2024-06-06
10960,1600839,123464,2.0,115,1,1,2024-06-06 17:04:14,2024-06-06
10965,568771,103840,,78,9,0,2024-06-06 02:01:21,2024-06-06
10966,568771,103840,,21,19,0,2024-06-06 02:01:21,2024-06-06
10967,568771,103840,,9,20,0,2024-06-06 02:01:21,2024-06-06
10968,568771,103840,,128,22,0,2024-06-06 02:01:21,2024-06-06
10990,339007,149965,12.0,115,2,1,2024-06-06 01:33:10,2024-06-06
10991,339007,149965,12.0,24,3,1,2024-06-06 01:33:10,2024-06-06
10992,1606789,155869,7.0,70,6,1,2024-06-06 14:40:19,2024-06-06
10993,1606789,155869,7.0,120,9,1,2024-06-06 14:40:19,2024-06-06
10994,1606789,155869,7.0,59,19,1,2024-06-06 14:40:19,2024-06-06
10995,1606789,155869,7.0,83,22,1,2024-06-06 14:40:19,2024-06-06
10996,1606789,155869,7.0,106,23,1,2024-06-06 14:40:19,2024-06-06
10997,1606789,155869,7.0,24,25,1,2024-06-06 14:40:19,2024-06-06
10998,1606789,155869,7.0,83,34,0,2024-06-06 14:40:19,2024-06-06
10999,1606789,155869,7.0,14,36,0,2024-06-06 14:40:19,2024-06-06
11000,1606789,155869,7.0,69,38,0,2024-06-06 14:40:19,2024-06-06
11001,310101,382,18.0,112,1,1,2024-06-06 23:04:45,2024-06-06
11002,310101,382,18.0,107,2,0,2024-06-06 23:04:45,2024-06-06
11003,310101,382,18.0,67,3,1,2024-06-06 23:04:45,2024-06-06
11004,310101,382,18.0,84,6,1,2024-06-06 23:04:45,2024-06-06
11007,411818,31950,18.0,24,1,0,2024-06-06 12:53:43,2024-06-06
11008,411818,31950,18.0,20,6,1,2024-06-06 12:53:43,2024-06-06
11009,411818,31950,18.0,92,11,1,2024-06-06 12:53:43,2024-06-06
11010,411818,31950,18.0,108,15,1,2024-06-06 12:53:43,2024-06-06
11021,1037178,113760,10.0,4,7,0,2024-06-06 09:13:52,2024-06-06
11022,1037178,113760,10.0,96,8,1,2024-06-06 09:13:52,2024-06-06
11026,280750,175587,2.0,84,3,1,2024-06-06 20:43:46,2024-06-06
11027,280750,175587,2.0,24,6,1,2024-06-06 20:43:46,2024-06-06
11028,280750,175587,2.0,94,7,0,2024-06-06 20:43:46,2024-06-06
11029,280750,175587,2.0,112,8,1,2024-06-06 20:43:46,2024-06-06
11030,1008870,169659,30.0,23,5,0,2024-06-06 18:45:53,2024-06-06
11031,1008870,169659,30.0,117,6,1,2024-06-06 18:45:53,2024-06-06
11032,1008870,169659,30.0,121,9,0,2024-06-06 18:45:53,2024-06-06
11051,862234,149784,13.0,24,3,0,2024-06-06 09:51:30,2024-06-06
11052,862234,149784,13.0,35,5,0,2024-06-06 09:51:30,2024-06-06
11067,881974,53058,3.0,120,4,0,2024-06-06 15:30:32,2024-06-06
11068,881974,53058,3.0,21,5,0,2024-06-06 15:30:32,2024-06-06
11083,1427953,99570,1.0,83,3,0,2024-06-06 15:25:11,2024-06-06
11084,1427953,99570,1.0,69,4,0,2024-06-06 15:25:11,2024-06-06
11086,1653650,183949,7.0,71,2,1,2024-06-06 19:00:36,2024-06-06
11087,1653650,183949,7.0,106,4,1,2024-06-06 19:00:36,2024-06-06
11100,894955,198645,2.0,13,4,1,2024-06-06 04:19:39,2024-06-06
11101,894955,198645,2.0,28,5,0,2024-06-06 04:19:39,2024-06-06
11102,1350759,135180,2.0,120,2,1,2024-06-06 12:55:48,2024-06-06
11103,1127883,38057,6.0,91,2,1,2024-06-06 18:25:55,2024-06-06
11104,1127883,38057,6.0,83,10,1,2024-06-06 18:25:55,2024-06-06
11105,1127883,38057,6.0,35,15,0,2024-06-06 18:25:55,2024-06-06
11111,1596102,86395,30.0,123,1,1,2024-06-06 03:25:24,2024-06-06
11112,1596102,86395,30.0,86,5,1,2024-06-06 03:25:24,2024-06-06
11113,1596102,86395,30.0,24,14,0,2024-06-06 03:25:24,2024-06-06
11114,1361594,93218,,16,1,0,2024-06-06 13:49:38,2024-06-06
11115,1361594,93218,,123,4,0,2024-06-06 13:49:38,2024-06-06
11145,134995,149325,5.0,100,15,0,2024-06-06 06:41:07,2024-06-06
11146,134995,149325,5.0,2,18,0,2024-06-06 06:41:07,2024-06-06
11147,134995,149325,5.0,123,22,1,2024-06-06 06:41:07,2024-06-06
11205,1671487,52920,19.0,107,1,1,2024-06-06 14:45:01,2024-06-06
11206,1671487,52920,19.0,92,8,0,2024-06-06 14:45:01,2024-06-06
11207,1671487,52920,19.0,24,10,1,2024-06-06 14:45:01,2024-06-06
11209,927413,136970,6.0,91,2,1,2024-06-06 15:05:38,2024-06-06
11210,927413,136970,6.0,3,5,0,2024-06-06 15:05:38,2024-06-06
11211,1696495,137229,30.0,61,7,1,2024-06-06 22:25:45,2024-06-06
11215,1122890,201197,30.0,77,2,1,2024-06-06 10:48:57,2024-06-06
11217,1529763,69434,30.0,50,3,0,2024-06-06 11:22:56,2024-06-06
11218,1529763,69434,30.0,76,7,1,2024-06-06 11:22:56,2024-06-06
11219,1529763,69434,30.0,76,9,1,2024-06-06 11:22:56,2024-06-06
11244,1348366,61086,4.0,21,10,1,2024-06-06 18:57:56,2024-06-06
11245,1348366,61086,4.0,67,13,1,2024-06-06 18:57:56,2024-06-06
11270,568515,154198,30.0,47,1,1,2024-06-06 02:51:58,2024-06-06
11271,568515,154198,30.0,38,2,1,2024-06-06 02:51:58,2024-06-06
11272,568515,154198,30.0,120,6,1,2024-06-06 02:51:58,2024-06-06
11289,1523910,34475,3.0,105,11,0,2024-06-06 05:15:36,2024-06-06
11293,1530145,153348,5.0,78,3,1,2024-06-06 11:29:12,2024-06-06
11294,1530145,153348,5.0,24,7,1,2024-06-06 11:29:12,2024-06-06
11295,1530145,153348,5.0,106,8,0,2024-06-06 11:29:12,2024-06-06
11305,1465337,44075,3.0,86,6,1,2024-06-06 18:20:34,2024-06-06
11313,1070211,171026,7.0,77,1,1,2024-06-06 12:33:10,2024-06-06
11314,1070211,171026,7.0,78,6,0,2024-06-06 12:33:10,2024-06-06
11315,1070211,171026,7.0,123,9,0,2024-06-06 12:33:10,2024-06-06
11320,1620362,157757,5.0,24,3,1,2024-06-06 06:35:47,2024-06-06
11321,1620362,157757,5.0,120,4,1,2024-06-06 06:35:47,2024-06-06
11322,1620362,157757,5.0,115,6,1,2024-06-06 06:35:47,2024-06-06
11323,1087356,25884,9.0,91,4,1,2024-06-06 14:30:19,2024-06-06
11330,1207329,190592,6.0,24,2,1,2024-06-06 18:37:37,2024-06-06
11331,1207329,190592,6.0,112,5,1,2024-06-06 18:37:37,2024-06-06
11332,1207329,190592,6.0,98,6,0,2024-06-06 18:37:37,2024-06-06
11333,1207329,190592,6.0,46,8,1,2024-06-06 18:37:37,2024-06-06
11334,1207329,190592,6.0,112,16,1,2024-06-06 18:37:37,2024-06-06
11335,1207329,190592,6.0,21,17,1,2024-06-06 18:37:37,2024-06-06
11336,1207329,190592,6.0,107,23,1,2024-06-06 18:37:37,2024-06-06
11359,843597,101703,14.0,83,2,0,2024-06-06 17:02:53,2024-06-06
11360,843597,101703,14.0,83,3,1,2024-06-06 17:02:53,2024-06-06
11361,843597,101703,14.0,16,6,0,2024-06-06 17:02:53,2024-06-06
11362,843597,101703,14.0,24,10,0,2024-06-06 17:02:53,2024-06-06
11363,507005,68593,,96,2,0,2024-06-06 05:52:22,2024-06-06
11364,507005,68593,,92,4,0,2024-06-06 05:52:22,2024-06-06
11365,507005,68593,,123,11,0,2024-06-06 05:52:22,2024-06-06
11366,11794,109905,,91,2,0,2024-06-06 18:07:41,2024-06-06
11367,11794,109905,,86,3,0,2024-06-06 18:07:41,2024-06-06
11368,11794,109905,,83,6,0,2024-06-06 18:07:41,2024-06-06
11369,11794,109905,,4,10,0,2024-06-06 18:07:41,2024-06-06
11370,11794,109905,,117,11,0,2024-06-06 18:07:41,2024-06-06
11384,1567717,49821,8.0,16,4,1,2024-06-06 08:09:45,2024-06-06
11385,1567717,49821,8.0,120,9,1,2024-06-06 08:09:45,2024-06-06
11386,1567717,49821,8.0,106,16,1,2024-06-06 08:09:45,2024-06-06
11387,1567717,49821,8.0,38,23,1,2024-06-06 08:09:45,2024-06-06
11388,1567717,49821,8.0,24,25,1,2024-06-06 08:09:45,2024-06-06
11389,1567717,49821,8.0,72,27,1,2024-06-06 08:09:45,2024-06-06
11390,1567717,49821,8.0,24,28,1,2024-06-06 08:09:45,2024-06-06
11391,1567717,49821,8.0,92,33,1,2024-06-06 08:09:45,2024-06-06
11392,1567717,49821,8.0,69,34,1,2024-06-06 08:09:45,2024-06-06
11393,1567717,49821,8.0,123,36,1,2024-06-06 08:09:45,2024-06-06
11394,1567717,49821,8.0,107,37,1,2024-06-06 08:09:45,2024-06-06
11395,1567717,49821,8.0,107,38,1,2024-06-06 08:09:45,2024-06-06
11403,1592781,8537,8.0,104,1,1,2024-06-06 00:34:56,2024-06-06
11404,1592781,8537,8.0,109,3,0,2024-06-06 00:34:56,2024-06-06
11405,1592781,8537,8.0,83,6,1,2024-06-06 00:34:56,2024-06-06
11406,1592781,8537,8.0,123,7,1,2024-06-06 00:34:56,2024-06-06
11407,1592781,8537,8.0,83,8,1,2024-06-06 00:34:56,2024-06-06
11408,1592781,8537,8.0,83,12,1,2024-06-06 00:34:56,2024-06-06
11409,699954,84709,5.0,88,3,1,2024-06-06 15:02:19,2024-06-06
11410,699954,84709,5.0,21,9,0,2024-06-06 15:02:19,2024-06-06
11411,699954,84709,5.0,81,19,0,2024-06-06 15:02:19,2024-06-06
11416,1588416,16026,17.0,24,2,1,2024-06-06 16:18:45,2024-06-06
11417,1588416,16026,17.0,45,4,0,2024-06-06 16:18:45,2024-06-06
11420,1918551,124831,30.0,24,4,1,2024-06-06 01:14:44,2024-06-06
11425,10595,138518,22.0,64,4,1,2024-06-06 04:46:23,2024-06-06
11426,10595,138518,22.0,79,7,1,2024-06-06 04:46:23,2024-06-06
11427,10595,138518,22.0,129,11,1,2024-06-06 04:46:23,2024-06-06
11428,10595,138518,22.0,127,16,0,2024-06-06 04:46:23,2024-06-06
11429,10595,138518,22.0,17,19,0,2024-06-06 04:46:23,2024-06-06
11430,10595,138518,22.0,38,22,0,2024-06-06 04:46:23,2024-06-06
11431,10595,138518,22.0,38,25,0,2024-06-06 04:46:23,2024-06-06
11432,10595,138518,22.0,38,26,0,2024-06-06 04:46:23,2024-06-06
11433,10595,138518,22.0,128,28,1,2024-06-06 04:46:23,2024-06-06
11439,1588375,203362,2.0,130,6,1,2024-06-06 15:06:38,2024-06-06
11442,837128,182154,6.0,107,4,1,2024-06-06 15:21:37,2024-06-06
11443,1246152,102369,30.0,21,5,1,2024-06-06 16:29:36,2024-06-06
11444,1246152,102369,30.0,84,7,1,2024-06-06 16:29:36,2024-06-06
11448,1591715,178669,17.0,115,25,0,2024-06-06 06:05:19,2024-06-06
11449,1591715,178669,17.0,83,27,0,2024-06-06 06:05:19,2024-06-06
11460,259643,46524,17.0,123,2,1,2024-06-06 02:34:35,2024-06-06
11474,278401,119748,3.0,120,1,1,2024-06-06 21:13:57,2024-06-06
11475,1332875,193808,4.0,96,2,1,2024-06-06 04:26:18,2024-06-06
11476,1332875,193808,4.0,26,10,1,2024-06-06 04:26:18,2024-06-06
11493,1139681,91972,3.0,83,1,0,2024-06-06 01:19:05,2024-06-06
11494,1139681,91972,3.0,39,4,0,2024-06-06 01:19:05,2024-06-06
11500,1051776,196338,30.0,79,2,1,2024-06-06 07:29:52,2024-06-06
11502,632002,158102,3.0,115,1,1,2024-06-06 05:26:05,2024-06-06
11503,632002,158102,3.0,92,5,1,2024-06-06 05:26:05,2024-06-06
11504,632002,158102,3.0,24,14,1,2024-06-06 05:26:05,2024-06-06
11505,632002,158102,3.0,36,19,1,2024-06-06 05:26:05,2024-06-06
11506,632002,158102,3.0,120,20,1,2024-06-06 05:26:05,2024-06-06
11507,632002,158102,3.0,88,21,1,2024-06-06 05:26:05,2024-06-06
11508,632002,158102,3.0,121,22,1,2024-06-06 05:26:05,2024-06-06
11510,1340864,126153,,115,1,0,2024-06-06 23:04:34,2024-06-06
11511,1340864,126153,,24,4,0,2024-06-06 23:04:34,2024-06-06
11512,1340864,126153,,31,9,0,2024-06-06 23:04:34,2024-06-06
11513,1340864,126153,,94,13,0,2024-06-06 23:04:34,2024-06-06
11514,1340864,126153,,121,15,0,2024-06-06 23:04:34,2024-06-06
11515,24603,43667,15.0,93,1,0,2024-06-06 06:49:47,2024-06-06
11516,24603,43667,15.0,75,3,0,2024-06-06 06:49:47,2024-06-06
11517,1906696,91987,4.0,24,1,1,2024-06-06 02:54:56,2024-06-06
11518,1906696,91987,4.0,83,3,1,2024-06-06 02:54:56,2024-06-06
11519,1906696,91987,4.0,123,9,1,2024-06-06 02:54:56,2024-06-06
11520,1906696,91987,4.0,24,10,1,2024-06-06 02:54:56,2024-06-06
11521,1906696,91987,4.0,112,11,1,2024-06-06 02:54:56,2024-06-06
11522,1906696,91987,4.0,81,25,1,2024-06-06 02:54:56,2024-06-06
11523,1906696,91987,4.0,131,28,1,2024-06-06 02:54:56,2024-06-06
11532,1917386,54124,,78,2,0,2024-06-06 23:28:47,2024-06-06
11533,1917386,54124,,48,5,0,2024-06-06 23:28:47,2024-06-06
11536,381099,174932,30.0,91,1,1,2024-06-06 21:18:21,2024-06-06
11537,381099,174932,30.0,120,2,1,2024-06-06 21:18:21,2024-06-06
11538,381099,174932,30.0,120,7,0,2024-06-06 21:18:21,2024-06-06
11539,381099,174932,30.0,38,13,0,2024-06-06 21:18:21,2024-06-06
11553,335266,182209,0.0,116,2,1,2024-06-06 04:45:25,2024-06-06
11554,335266,182209,0.0,24,6,1,2024-06-06 04:45:25,2024-06-06
