id,order_id,user_id,days_since_prior_order,product_id,add_to_cart_order,reordered,order_timestamp,date
11260,616441,158980,6.0,83,13,0,2024-06-07 07:40:44,2024-06-07
11261,616441,158980,6.0,93,14,1,2024-06-07 07:40:44,2024-06-07
11262,616441,158980,6.0,98,16,0,2024-06-07 07:40:44,2024-06-07
11278,691631,120974,3.0,123,3,1,2024-06-07 13:24:42,2024-06-07
11279,691631,120974,3.0,104,5,0,2024-06-07 13:24:42,2024-06-07
11280,691631,120974,3.0,129,14,0,2024-06-07 13:24:42,2024-06-07
11281,691631,120974,3.0,128,15,0,2024-06-07 13:24:42,2024-06-07
11282,691631,120974,3.0,51,19,0,2024-06-07 13:24:42,2024-06-07
11283,691631,120974,3.0,110,22,0,2024-06-07 13:24:42,2024-06-07
11288,4833,132402,6.0,24,2,1,2024-06-07 08:55:18,2024-06-07
11301,889025,57880,26.0,37,2,1,2024-06-07 06:27:03,2024-06-07
11302,889025,57880,26.0,26,3,1,2024-06-07 06:27:03,2024-06-07
11303,889025,57880,26.0,21,4,0,2024-06-07 06:27:03,2024-06-07
11304,889025,57880,26.0,94,6,0,2024-06-07 06:27:03,2024-06-07
11306,1007245,123322,6.0,24,4,1,2024-06-07 19:23:21,2024-06-07
11307,1007245,123322,6.0,24,5,1,2024-06-07 19:23:21,2024-06-07
11308,1007245,123322,6.0,84,8,1,2024-06-07 19:23:21,2024-06-07
11311,204738,61129,5.0,83,10,0,2024-06-07 22:28:21,2024-06-07
11312,204738,61129,5.0,32,11,0,2024-06-07 22:28:21,2024-06-07
11318,1739571,146988,14.0,83,1,1,2024-06-07 21:38:31,2024-06-07
11319,1739571,146988,14.0,83,3,0,2024-06-07 21:38:31,2024-06-07
11325,436481,100637,22.0,3,3,1,2024-06-07 23:31:12,2024-06-07
11326,436481,100637,22.0,38,5,1,2024-06-07 23:31:12,2024-06-07
11327,436481,100637,22.0,116,7,0,2024-06-07 23:31:12,2024-06-07
11328,436481,100637,22.0,89,8,0,2024-06-07 23:31:12,2024-06-07
11329,436481,100637,22.0,78,12,0,2024-06-07 23:31:12,2024-06-07
11339,1457250,111337,30.0,88,2,0,2024-06-07 23:13:13,2024-06-07
11340,1457250,111337,30.0,24,4,0,2024-06-07 23:13:13,2024-06-07
11341,1457250,111337,30.0,24,7,0,2024-06-07 23:13:13,2024-06-07
11342,1611142,165124,7.0,83,2,1,2024-06-07 06:29:36,2024-06-07
11343,1611142,165124,7.0,19,8,0,2024-06-07 06:29:36,2024-06-07
11344,1611142,165124,7.0,108,9,0,2024-06-07 06:29:36,2024-06-07
11345,1611142,165124,7.0,24,11,0,2024-06-07 06:29:36,2024-06-07
11346,1611142,165124,7.0,16,12,0,2024-06-07 06:29:36,2024-06-07
11347,1611142,165124,7.0,17,14,0,2024-06-07 06:29:36,2024-06-07
11348,1611142,165124,7.0,19,18,0,2024-06-07 06:29:36,2024-06-07
11349,1267980,200566,20.0,24,4,1,2024-06-07 01:42:19,2024-06-07
11350,1009065,25432,16.0,24,1,1,2024-06-07 10:47:59,2024-06-07
11351,1009065,25432,16.0,78,2,1,2024-06-07 10:47:59,2024-06-07
11352,1009065,25432,16.0,121,5,1,2024-06-07 10:47:59,2024-06-07
11353,1009065,25432,16.0,112,10,1,2024-06-07 10:47:59,2024-06-07
11354,245011,49730,30.0,83,2,0,2024-06-07 08:10:03,2024-06-07
11355,245011,49730,30.0,67,3,1,2024-06-07 08:10:03,2024-06-07
11356,245011,49730,30.0,83,6,0,2024-06-07 08:10:03,2024-06-07
11372,1833778,92108,6.0,131,2,1,2024-06-07 04:11:12,2024-06-07
11373,1833778,92108,6.0,107,4,0,2024-06-07 04:11:12,2024-06-07
11374,1833778,92108,6.0,24,18,1,2024-06-07 04:11:12,2024-06-07
11375,1833778,92108,6.0,120,20,1,2024-06-07 04:11:12,2024-06-07
11376,1833778,92108,6.0,86,22,0,2024-06-07 04:11:12,2024-06-07
11377,1833778,92108,6.0,49,27,1,2024-06-07 04:11:12,2024-06-07
11378,1833778,92108,6.0,123,32,1,2024-06-07 04:11:12,2024-06-07
11379,1833778,92108,6.0,36,34,1,2024-06-07 04:11:12,2024-06-07
11380,1833778,92108,6.0,76,42,0,2024-06-07 04:11:12,2024-06-07
11397,1103275,9486,10.0,121,6,1,2024-06-07 12:06:44,2024-06-07
11402,764413,88980,,112,4,0,2024-06-07 18:19:41,2024-06-07
11434,881041,170232,2.0,24,1,1,2024-06-07 16:44:44,2024-06-07
11435,881041,170232,2.0,16,4,1,2024-06-07 16:44:44,2024-06-07
11436,881041,170232,2.0,17,6,0,2024-06-07 16:44:44,2024-06-07
11437,881041,170232,2.0,83,8,0,2024-06-07 16:44:44,2024-06-07
11438,881041,170232,2.0,24,9,1,2024-06-07 16:44:44,2024-06-07
11445,1408557,105279,15.0,24,4,1,2024-06-07 05:36:45,2024-06-07
11446,1408557,105279,15.0,75,19,1,2024-06-07 05:36:45,2024-06-07
11456,1345049,16434,28.0,45,4,1,2024-06-07 09:21:23,2024-06-07
11457,1345049,16434,28.0,123,7,0,2024-06-07 09:21:23,2024-06-07
11458,1345049,16434,28.0,37,9,0,2024-06-07 09:21:23,2024-06-07
11459,1345049,16434,28.0,3,10,0,2024-06-07 09:21:23,2024-06-07
11473,1770792,124132,5.0,24,2,1,2024-06-07 00:46:06,2024-06-07
11490,1987153,705,30.0,98,2,1,2024-06-07 07:02:33,2024-06-07
11491,1987153,705,30.0,85,6,0,2024-06-07 07:02:33,2024-06-07
11492,1987153,705,30.0,98,9,0,2024-06-07 07:02:33,2024-06-07
11534,1147075,91856,1.0,77,4,0,2024-06-07 10:44:47,2024-06-07
11535,1147075,91856,1.0,123,7,0,2024-06-07 10:44:47,2024-06-07
11580,911948,183736,5.0,37,1,0,2024-06-07 06:15:57,2024-06-07
11581,911948,183736,5.0,37,2,0,2024-06-07 06:15:57,2024-06-07
11582,911948,183736,5.0,37,5,1,2024-06-07 06:15:57,2024-06-07
11583,911948,183736,5.0,120,10,0,2024-06-07 06:15:57,2024-06-07
11596,1122299,66465,3.0,108,1,1,2024-06-07 19:52:39,2024-06-07
11597,1122299,66465,3.0,59,2,1,2024-06-07 19:52:39,2024-06-07
11602,1285342,173220,13.0,117,5,1,2024-06-07 02:54:28,2024-06-07
11603,1285342,173220,13.0,31,6,1,2024-06-07 02:54:28,2024-06-07
11604,1285342,173220,13.0,103,12,1,2024-06-07 02:54:28,2024-06-07
11605,1285342,173220,13.0,3,14,0,2024-06-07 02:54:28,2024-06-07
11606,1285342,173220,13.0,24,15,0,2024-06-07 02:54:28,2024-06-07
11607,1285342,173220,13.0,120,16,0,2024-06-07 02:54:28,2024-06-07
11617,1421919,46813,17.0,77,2,1,2024-06-07 16:14:46,2024-06-07
11618,1421919,46813,17.0,3,5,1,2024-06-07 16:14:46,2024-06-07
11619,1421919,46813,17.0,127,15,1,2024-06-07 16:14:46,2024-06-07
11629,1628996,160257,8.0,116,5,1,2024-06-07 04:14:19,2024-06-07
11630,1628996,160257,8.0,83,6,1,2024-06-07 04:14:19,2024-06-07
11631,493548,89363,7.0,24,4,1,2024-06-07 08:00:30,2024-06-07
11636,1249803,187497,30.0,115,3,1,2024-06-07 09:28:39,2024-06-07
11643,1396648,28612,7.0,107,2,1,2024-06-07 10:56:41,2024-06-07
11644,1396648,28612,7.0,3,5,1,2024-06-07 10:56:41,2024-06-07
11645,1396648,28612,7.0,21,18,1,2024-06-07 10:56:41,2024-06-07
11669,846801,59354,30.0,96,4,0,2024-06-07 00:30:15,2024-06-07
11670,846801,59354,30.0,131,15,1,2024-06-07 00:30:15,2024-06-07
11671,846801,59354,30.0,112,21,1,2024-06-07 00:30:15,2024-06-07
11672,846801,59354,30.0,24,23,1,2024-06-07 00:30:15,2024-06-07
11673,846801,59354,30.0,24,24,1,2024-06-07 00:30:15,2024-06-07
11677,1368712,81247,6.0,64,4,0,2024-06-07 13:11:34,2024-06-07
11678,1368712,81247,6.0,129,8,0,2024-06-07 13:11:34,2024-06-07
11679,1368712,81247,6.0,85,13,0,2024-06-07 13:11:34,2024-06-07
11680,1368712,81247,6.0,117,14,1,2024-06-07 13:11:34,2024-06-07
11690,75435,52865,30.0,120,8,0,2024-06-07 14:53:20,2024-06-07
11691,75435,52865,30.0,24,9,1,2024-06-07 14:53:20,2024-06-07
11692,75435,52865,30.0,59,11,1,2024-06-07 14:53:20,2024-06-07
11694,1750816,131882,,114,4,0,2024-06-07 08:29:27,2024-06-07
11695,1750816,131882,,24,10,0,2024-06-07 08:29:27,2024-06-07
11696,1750816,131882,,88,11,0,2024-06-07 08:29:27,2024-06-07
11697,1134714,111349,7.0,123,3,1,2024-06-07 15:16:26,2024-06-07
11698,1134714,111349,7.0,107,4,1,2024-06-07 15:16:26,2024-06-07
11699,1134714,111349,7.0,86,11,1,2024-06-07 15:16:26,2024-06-07
11700,1134714,111349,7.0,123,12,1,2024-06-07 15:16:26,2024-06-07
11701,1134714,111349,7.0,83,14,1,2024-06-07 15:16:26,2024-06-07
11702,1364630,51802,7.0,104,1,0,2024-06-07 13:47:04,2024-06-07
11703,1364630,51802,7.0,24,2,1,2024-06-07 13:47:04,2024-06-07
11704,1364630,51802,7.0,24,9,1,2024-06-07 13:47:04,2024-06-07
11705,171477,99776,7.0,81,3,1,2024-06-07 14:34:34,2024-06-07
11706,171477,99776,7.0,40,5,0,2024-06-07 14:34:34,2024-06-07
11707,171477,99776,7.0,120,10,0,2024-06-07 14:34:34,2024-06-07
11708,1957715,96058,6.0,24,3,1,2024-06-07 00:24:12,2024-06-07
11709,1957715,96058,6.0,31,10,0,2024-06-07 00:24:12,2024-06-07
11710,1957715,96058,6.0,110,14,0,2024-06-07 00:24:12,2024-06-07
11711,1957715,96058,6.0,37,18,1,2024-06-07 00:24:12,2024-06-07
11715,1351331,89451,4.0,83,3,0,2024-06-07 09:53:47,2024-06-07
11727,61142,114718,5.0,112,11,1,2024-06-07 09:45:57,2024-06-07
11728,61142,114718,5.0,24,14,0,2024-06-07 09:45:57,2024-06-07
11730,576157,182839,7.0,115,4,1,2024-06-07 10:02:05,2024-06-07
11731,576157,182839,7.0,66,6,1,2024-06-07 10:02:05,2024-06-07
11732,576157,182839,7.0,115,8,1,2024-06-07 10:02:05,2024-06-07
11733,576157,182839,7.0,66,11,1,2024-06-07 10:02:05,2024-06-07
11734,576157,182839,7.0,17,12,1,2024-06-07 10:02:05,2024-06-07
11735,1203836,161885,6.0,3,3,0,2024-06-07 07:53:15,2024-06-07
11738,260155,2085,20.0,98,1,1,2024-06-07 13:32:51,2024-06-07
11739,260155,2085,20.0,98,4,1,2024-06-07 13:32:51,2024-06-07
11740,260155,2085,20.0,77,5,1,2024-06-07 13:32:51,2024-06-07
11742,862077,137026,7.0,36,7,0,2024-06-07 18:14:02,2024-06-07
11743,862077,137026,7.0,112,8,0,2024-06-07 18:14:02,2024-06-07
11744,862077,137026,7.0,115,13,0,2024-06-07 18:14:02,2024-06-07
11745,1761267,99626,7.0,83,3,0,2024-06-07 05:13:00,2024-06-07
11746,1761267,99626,7.0,121,5,0,2024-06-07 05:13:00,2024-06-07
11747,508003,119172,5.0,84,1,1,2024-06-07 05:02:41,2024-06-07
11748,508003,119172,5.0,45,3,1,2024-06-07 05:02:41,2024-06-07
11749,508003,119172,5.0,21,10,1,2024-06-07 05:02:41,2024-06-07
11750,508003,119172,5.0,53,22,1,2024-06-07 05:02:41,2024-06-07
11751,508003,119172,5.0,91,26,1,2024-06-07 05:02:41,2024-06-07
11752,508003,119172,5.0,107,32,1,2024-06-07 05:02:41,2024-06-07
11753,508003,119172,5.0,67,34,1,2024-06-07 05:02:41,2024-06-07
11754,508003,119172,5.0,88,37,1,2024-06-07 05:02:41,2024-06-07
11755,508003,119172,5.0,88,38,0,2024-06-07 05:02:41,2024-06-07
11778,1936939,113341,1.0,130,1,0,2024-06-07 06:17:58,2024-06-07
11779,1936939,113341,1.0,95,3,0,2024-06-07 06:17:58,2024-06-07
11780,1936939,113341,1.0,123,5,0,2024-06-07 06:17:58,2024-06-07
11781,1936939,113341,1.0,91,16,1,2024-06-07 06:17:58,2024-06-07
11782,1936939,113341,1.0,120,21,1,2024-06-07 06:17:58,2024-06-07
11783,1936939,113341,1.0,115,25,1,2024-06-07 06:17:58,2024-06-07
11784,1936939,113341,1.0,24,32,1,2024-06-07 06:17:58,2024-06-07
11789,1050283,169242,20.0,86,4,1,2024-06-07 08:50:10,2024-06-07
11790,1050283,169242,20.0,12,5,1,2024-06-07 08:50:10,2024-06-07
11791,1050283,169242,20.0,88,12,1,2024-06-07 08:50:10,2024-06-07
11792,1050283,169242,20.0,17,14,0,2024-06-07 08:50:10,2024-06-07
11793,1050283,169242,20.0,54,16,1,2024-06-07 08:50:10,2024-06-07
11794,1050283,169242,20.0,37,18,0,2024-06-07 08:50:10,2024-06-07
11796,952921,187046,3.0,24,4,1,2024-06-07 19:20:45,2024-06-07
11797,952921,187046,3.0,7,6,1,2024-06-07 19:20:45,2024-06-07
11798,540249,100990,6.0,123,4,1,2024-06-07 20:36:39,2024-06-07
11799,540249,100990,6.0,96,7,0,2024-06-07 20:36:39,2024-06-07
11800,540249,100990,6.0,61,20,0,2024-06-07 20:36:39,2024-06-07
11803,929493,151657,10.0,96,3,1,2024-06-07 20:53:13,2024-06-07
11804,929493,151657,10.0,24,4,1,2024-06-07 20:53:13,2024-06-07
11805,929493,151657,10.0,24,6,1,2024-06-07 20:53:13,2024-06-07
11806,929493,151657,10.0,83,7,1,2024-06-07 20:53:13,2024-06-07
11807,929493,151657,10.0,123,10,1,2024-06-07 20:53:13,2024-06-07
11835,1461484,143644,4.0,123,1,1,2024-06-07 12:14:13,2024-06-07
11836,1461484,143644,4.0,95,3,1,2024-06-07 12:14:13,2024-06-07
11837,1372235,11375,4.0,53,3,1,2024-06-07 23:46:09,2024-06-07
11838,1372235,11375,4.0,24,6,1,2024-06-07 23:46:09,2024-06-07
11839,1372235,11375,4.0,6,16,1,2024-06-07 23:46:09,2024-06-07
11840,1372235,11375,4.0,83,18,0,2024-06-07 23:46:09,2024-06-07
11841,1372235,11375,4.0,83,23,0,2024-06-07 23:46:09,2024-06-07
11848,1596812,36149,4.0,24,7,1,2024-06-07 17:08:36,2024-06-07
11849,1596812,36149,4.0,83,8,1,2024-06-07 17:08:36,2024-06-07
11851,2010122,60699,30.0,24,3,1,2024-06-07 10:30:54,2024-06-07
11852,2010122,60699,30.0,38,5,1,2024-06-07 10:30:54,2024-06-07
11853,2010122,60699,30.0,52,7,1,2024-06-07 10:30:54,2024-06-07
11854,2010122,60699,30.0,98,12,0,2024-06-07 10:30:54,2024-06-07
11855,2010122,60699,30.0,98,13,0,2024-06-07 10:30:54,2024-06-07
11859,982004,88472,7.0,91,1,1,2024-06-07 04:20:50,2024-06-07
11860,982004,88472,7.0,24,2,1,2024-06-07 04:20:50,2024-06-07
11863,1630151,26508,14.0,88,5,1,2024-06-07 07:34:07,2024-06-07
11864,1630151,26508,14.0,112,10,0,2024-06-07 07:34:07,2024-06-07
11869,653956,63523,7.0,131,3,1,2024-06-07 05:30:40,2024-06-07
11870,653956,63523,7.0,93,14,0,2024-06-07 05:30:40,2024-06-07
11871,653956,63523,7.0,24,16,1,2024-06-07 05:30:40,2024-06-07
11878,799204,14835,3.0,84,1,0,2024-06-07 08:53:47,2024-06-07
11879,799204,14835,3.0,24,7,0,2024-06-07 08:53:47,2024-06-07
11880,16199,172432,30.0,83,2,0,2024-06-07 23:07:34,2024-06-07
11885,581284,98818,1.0,24,4,0,2024-06-07 01:13:00,2024-06-07
11892,1799676,171003,19.0,38,2,0,2024-06-07 11:18:19,2024-06-07
11893,1799676,171003,19.0,107,8,1,2024-06-07 11:18:19,2024-06-07
11894,1799676,171003,19.0,38,9,1,2024-06-07 11:18:19,2024-06-07
11895,1799676,171003,19.0,9,14,0,2024-06-07 11:18:19,2024-06-07
11896,1699797,32821,24.0,91,1,1,2024-06-07 16:58:48,2024-06-07
11897,1699797,32821,24.0,83,2,1,2024-06-07 16:58:48,2024-06-07
11898,1699797,32821,24.0,83,5,1,2024-06-07 16:58:48,2024-06-07
11899,1699797,32821,24.0,83,13,0,2024-06-07 16:58:48,2024-06-07
11900,1699797,32821,24.0,83,14,0,2024-06-07 16:58:48,2024-06-07
11904,1979925,22311,1.0,24,4,1,2024-06-07 02:26:52,2024-06-07
11906,108891,21356,7.0,38,4,1,2024-06-07 03:37:57,2024-06-07
11907,307885,85585,6.0,24,3,1,2024-06-07 11:48:59,2024-06-07
11908,307885,85585,6.0,21,7,0,2024-06-07 11:48:59,2024-06-07
11910,587453,79259,14.0,120,1,1,2024-06-07 23:34:14,2024-06-07
11911,587453,79259,14.0,21,2,1,2024-06-07 23:34:14,2024-06-07
11912,587453,79259,14.0,83,7,1,2024-06-07 23:34:14,2024-06-07
11913,587453,79259,14.0,24,8,1,2024-06-07 23:34:14,2024-06-07
11914,587453,79259,14.0,123,9,1,2024-06-07 23:34:14,2024-06-07
11916,417252,176121,8.0,88,1,1,2024-06-07 02:18:51,2024-06-07
11917,417252,176121,8.0,120,2,1,2024-06-07 02:18:51,2024-06-07
11918,417252,176121,8.0,88,8,1,2024-06-07 02:18:51,2024-06-07
11919,417252,176121,8.0,120,11,1,2024-06-07 02:18:51,2024-06-07
11920,417252,176121,8.0,24,12,1,2024-06-07 02:18:51,2024-06-07
11921,156453,101019,,107,9,0,2024-06-07 17:42:49,2024-06-07
11922,156453,101019,,38,10,0,2024-06-07 17:42:49,2024-06-07
11923,156453,101019,,112,11,0,2024-06-07 17:42:49,2024-06-07
11924,156453,101019,,52,12,0,2024-06-07 17:42:49,2024-06-07
11925,156453,101019,,84,20,0,2024-06-07 17:42:49,2024-06-07
11937,534831,66251,5.0,24,1,1,2024-06-07 17:45:17,2024-06-07
11938,534831,66251,5.0,83,3,1,2024-06-07 17:45:17,2024-06-07
11939,534831,66251,5.0,24,17,0,2024-06-07 17:45:17,2024-06-07
11940,1447797,52236,29.0,57,8,1,2024-06-07 13:26:11,2024-06-07
11941,1447797,52236,29.0,19,13,1,2024-06-07 13:26:11,2024-06-07
11942,1447797,52236,29.0,74,16,1,2024-06-07 13:26:11,2024-06-07
11943,1447797,52236,29.0,31,17,1,2024-06-07 13:26:11,2024-06-07
11944,1447797,52236,29.0,120,19,0,2024-06-07 13:26:11,2024-06-07
11945,1447797,52236,29.0,24,29,1,2024-06-07 13:26:11,2024-06-07
11946,1447797,52236,29.0,16,32,0,2024-06-07 13:26:11,2024-06-07
11947,1447797,52236,29.0,31,38,0,2024-06-07 13:26:11,2024-06-07
11948,1447797,52236,29.0,121,40,1,2024-06-07 13:26:11,2024-06-07
11959,1032933,75642,23.0,115,1,1,2024-06-07 00:35:07,2024-06-07
11960,1032933,75642,23.0,24,16,0,2024-06-07 00:35:07,2024-06-07
11969,363487,205722,30.0,120,3,1,2024-06-07 11:13:14,2024-06-07
11970,363487,205722,30.0,21,6,1,2024-06-07 11:13:14,2024-06-07
11985,181572,155715,8.0,31,3,1,2024-06-07 14:33:47,2024-06-07
11986,181572,155715,8.0,92,5,0,2024-06-07 14:33:47,2024-06-07
11987,181572,155715,8.0,92,7,0,2024-06-07 14:33:47,2024-06-07
11995,884490,186315,5.0,121,4,0,2024-06-07 14:32:59,2024-06-07
11996,884490,186315,5.0,83,5,1,2024-06-07 14:32:59,2024-06-07
11997,884490,186315,5.0,24,6,0,2024-06-07 14:32:59,2024-06-07
11998,884490,186315,5.0,38,9,0,2024-06-07 14:32:59,2024-06-07
11999,884490,186315,5.0,42,12,0,2024-06-07 14:32:59,2024-06-07
12000,1068156,113968,21.0,24,2,1,2024-06-07 13:49:24,2024-06-07
12001,1903493,191848,29.0,3,10,1,2024-06-07 10:07:28,2024-06-07
12002,1903493,191848,29.0,21,11,1,2024-06-07 10:07:28,2024-06-07
12003,1903493,191848,29.0,83,12,0,2024-06-07 10:07:28,2024-06-07
12004,1903493,191848,29.0,13,14,0,2024-06-07 10:07:28,2024-06-07
12005,1297232,69573,20.0,120,3,0,2024-06-07 08:18:32,2024-06-07
12006,1297232,69573,20.0,21,4,0,2024-06-07 08:18:32,2024-06-07
12007,1297232,69573,20.0,121,8,0,2024-06-07 08:18:32,2024-06-07
12008,1297232,69573,20.0,120,12,0,2024-06-07 08:18:32,2024-06-07
12009,1297232,69573,20.0,78,15,0,2024-06-07 08:18:32,2024-06-07
12010,1297232,69573,20.0,24,17,0,2024-06-07 08:18:32,2024-06-07
12011,272282,125795,6.0,123,8,1,2024-06-07 06:14:11,2024-06-07
12012,272282,125795,6.0,69,9,1,2024-06-07 06:14:11,2024-06-07
12013,272282,125795,6.0,21,13,1,2024-06-07 06:14:11,2024-06-07
12052,603894,147789,6.0,21,5,0,2024-06-07 16:29:02,2024-06-07
12053,603894,147789,6.0,31,6,0,2024-06-07 16:29:02,2024-06-07
12054,603894,147789,6.0,29,10,0,2024-06-07 16:29:02,2024-06-07
12078,1000869,108457,3.0,56,2,1,2024-06-07 20:38:32,2024-06-07
12079,1000869,108457,3.0,52,3,1,2024-06-07 20:38:32,2024-06-07
12080,1000869,108457,3.0,120,4,1,2024-06-07 20:38:32,2024-06-07
12081,1000869,108457,3.0,84,12,1,2024-06-07 20:38:32,2024-06-07
12082,1000869,108457,3.0,123,17,1,2024-06-07 20:38:32,2024-06-07
12089,1185064,29602,,34,7,0,2024-06-07 23:19:56,2024-06-07
12090,1185064,29602,,86,9,0,2024-06-07 23:19:56,2024-06-07
12091,1185064,29602,,123,11,0,2024-06-07 23:19:56,2024-06-07
12092,2012784,19298,0.0,121,2,0,2024-06-07 06:26:45,2024-06-07
12093,2012784,19298,0.0,38,6,1,2024-06-07 06:26:45,2024-06-07
12094,2012784,19298,0.0,83,14,1,2024-06-07 06:26:45,2024-06-07
12095,2012784,19298,0.0,115,18,1,2024-06-07 06:26:45,2024-06-07
12097,1682257,41689,5.0,32,1,1,2024-06-07 22:45:13,2024-06-07
12098,1682257,41689,5.0,84,14,1,2024-06-07 22:45:13,2024-06-07
12099,1682257,41689,5.0,24,16,1,2024-06-07 22:45:13,2024-06-07
12100,1682257,41689,5.0,128,18,1,2024-06-07 22:45:13,2024-06-07
12101,1682257,41689,5.0,83,30,0,2024-06-07 22:45:13,2024-06-07
12102,1682257,41689,5.0,83,32,0,2024-06-07 22:45:13,2024-06-07
12103,1682257,41689,5.0,21,33,1,2024-06-07 22:45:13,2024-06-07
12104,1682257,41689,5.0,2,36,0,2024-06-07 22:45:13,2024-06-07
12124,1130172,113441,8.0,120,7,1,2024-06-07 07:43:09,2024-06-07
12125,1919152,12688,,26,2,0,2024-06-07 00:00:50,2024-06-07
12126,1919152,12688,,122,3,0,2024-06-07 00:00:50,2024-06-07
12127,1919152,12688,,36,8,0,2024-06-07 00:00:50,2024-06-07
12128,371582,171255,6.0,77,4,1,2024-06-07 15:16:36,2024-06-07
12129,371582,171255,6.0,7,7,1,2024-06-07 15:16:36,2024-06-07
12130,371582,171255,6.0,77,8,1,2024-06-07 15:16:36,2024-06-07
12131,371582,171255,6.0,83,9,1,2024-06-07 15:16:36,2024-06-07
12132,513309,18513,5.0,107,6,0,2024-06-07 21:15:10,2024-06-07
12144,1140521,180851,4.0,108,5,1,2024-06-07 23:08:54,2024-06-07
12145,1140521,180851,4.0,129,9,0,2024-06-07 23:08:54,2024-06-07
12170,722305,16587,7.0,131,5,1,2024-06-07 07:25:19,2024-06-07
12171,722305,16587,7.0,79,9,1,2024-06-07 07:25:19,2024-06-07
12172,722305,16587,7.0,112,16,0,2024-06-07 07:25:19,2024-06-07
12173,1854972,157264,4.0,104,2,0,2024-06-07 03:01:49,2024-06-07
12174,1854972,157264,4.0,84,9,1,2024-06-07 03:01:49,2024-06-07
12175,1854972,157264,4.0,38,12,0,2024-06-07 03:01:49,2024-06-07
12185,2010033,151164,5.0,120,1,1,2024-06-07 01:14:35,2024-06-07
12186,2010033,151164,5.0,120,5,1,2024-06-07 01:14:35,2024-06-07
12187,2010033,151164,5.0,83,11,0,2024-06-07 01:14:35,2024-06-07
12194,450862,59699,16.0,24,1,1,2024-06-07 11:29:38,2024-06-07
12195,450862,59699,16.0,24,3,1,2024-06-07 11:29:38,2024-06-07
12196,450862,59699,16.0,123,5,1,2024-06-07 11:29:38,2024-06-07
12197,450862,59699,16.0,83,18,1,2024-06-07 11:29:38,2024-06-07
12210,1243803,169562,,24,2,0,2024-06-07 12:25:16,2024-06-07
12211,1243803,169562,,130,10,0,2024-06-07 12:25:16,2024-06-07
12212,1814225,105771,8.0,83,2,1,2024-06-07 14:26:25,2024-06-07
12213,1814225,105771,8.0,16,6,1,2024-06-07 14:26:25,2024-06-07
12214,1814225,105771,8.0,83,11,1,2024-06-07 14:26:25,2024-06-07
12215,1814225,105771,8.0,83,14,0,2024-06-07 14:26:25,2024-06-07
12216,1814225,105771,8.0,112,16,0,2024-06-07 14:26:25,2024-06-07
12217,1814225,105771,8.0,83,20,1,2024-06-07 14:26:25,2024-06-07
12218,1814225,105771,8.0,69,21,1,2024-06-07 14:26:25,2024-06-07
12233,1374289,194994,7.0,123,5,0,2024-06-07 01:52:34,2024-06-07
12234,1374289,194994,7.0,123,6,0,2024-06-07 01:52:34,2024-06-07
12243,1417344,174146,18.0,120,12,1,2024-06-07 03:34:26,2024-06-07
12244,1417344,174146,18.0,129,14,0,2024-06-07 03:34:26,2024-06-07
12258,1381810,58332,28.0,114,1,1,2024-06-07 15:51:00,2024-06-07
12259,1381810,58332,28.0,17,2,1,2024-06-07 15:51:00,2024-06-07
12279,1445991,74548,2.0,45,4,0,2024-06-07 01:47:32,2024-06-07
12285,162933,130906,,3,4,0,2024-06-07 18:21:27,2024-06-07
12286,162933,130906,,83,14,0,2024-06-07 18:21:27,2024-06-07
12287,162933,130906,,24,18,0,2024-06-07 18:21:27,2024-06-07
12288,162933,130906,,84,26,0,2024-06-07 18:21:27,2024-06-07
12289,162933,130906,,131,36,0,2024-06-07 18:21:27,2024-06-07
12290,162933,130906,,81,37,0,2024-06-07 18:21:27,2024-06-07
12297,985442,168286,19.0,91,2,1,2024-06-07 01:22:52,2024-06-07
12319,1895043,6899,11.0,43,3,1,2024-06-07 10:54:19,2024-06-07
12320,1895043,6899,11.0,77,13,0,2024-06-07 10:54:19,2024-06-07
12321,1895043,6899,11.0,66,15,0,2024-06-07 10:54:19,2024-06-07
12322,1895043,6899,11.0,5,18,0,2024-06-07 10:54:19,2024-06-07
12323,1895043,6899,11.0,83,23,1,2024-06-07 10:54:19,2024-06-07
12324,1895043,6899,11.0,72,25,1,2024-06-07 10:54:19,2024-06-07
12325,1895043,6899,11.0,69,32,1,2024-06-07 10:54:19,2024-06-07
12326,1895043,6899,11.0,59,34,0,2024-06-07 10:54:19,2024-06-07
12327,1895043,6899,11.0,59,37,1,2024-06-07 10:54:19,2024-06-07
12328,1895043,6899,11.0,59,39,1,2024-06-07 10:54:19,2024-06-07
12329,1895043,6899,11.0,81,43,0,2024-06-07 10:54:19,2024-06-07
12330,420718,70541,8.0,83,2,0,2024-06-07 00:57:47,2024-06-07
12331,420718,70541,8.0,8,8,0,2024-06-07 00:57:47,2024-06-07
12332,420718,70541,8.0,8,9,0,2024-06-07 00:57:47,2024-06-07
12333,420718,70541,8.0,116,13,0,2024-06-07 00:57:47,2024-06-07
12337,2018040,36419,0.0,22,3,0,2024-06-07 10:44:23,2024-06-07
12349,1272527,33724,7.0,93,3,1,2024-06-07 02:44:20,2024-06-07
12366,1112137,186645,5.0,37,2,1,2024-06-07 14:09:23,2024-06-07
12367,1112137,186645,5.0,98,3,1,2024-06-07 14:09:23,2024-06-07
12368,1112137,186645,5.0,84,7,0,2024-06-07 14:09:23,2024-06-07
