dropoff_datetime,rate_code,passenger_count,trip_distance,fare_amount,tip_amount,payment_type,trip_type,trip_id
2024-05-25 03:42:00,1.0,1.0,3.46,65.14803473062025,0.0,1.0,1.0,c833851ce1
2024-05-25 07:36:00,1.0,1.0,2.21,38.12805879912756,0.0,1.0,1.0,07b7961825
2024-05-25 06:16:00,1.0,1.0,2.8,19.36950630826477,4.174359981299336,1.0,1.0,998ef63414
2024-05-25 20:06:00,1.0,1.0,3.51,50.18550573270884,0.0,1.0,1.0,d63803a081
2024-05-25 23:39:00,1.0,1.0,2.58,16.281204565884572,0.0,1.0,1.0,dbfe949135
2024-05-25 11:33:00,1.0,1.0,3.45,89.28487470758955,0.0,1.0,1.0,cec0166fc0
2024-05-25 04:45:00,1.0,2.0,4.07,34.85038280058238,0.0,1.0,1.0,7931f77b96
2024-05-25 23:51:00,1.0,1.0,4.3,24.49399344300653,4.173201424567489,1.0,1.0,5fa5fb4406
2024-05-25 03:58:00,1.0,1.0,2.39,97.95205525320817,0.0,1.0,1.0,1434684579
2024-05-25 07:52:00,1.0,1.0,3.38,49.26033560189798,4.406369132218266,1.0,1.0,b0639f51e3
2024-05-25 13:33:00,1.0,1.0,3.23,83.99014257627407,0.0,1.0,1.0,57c82580ab
2024-05-25 21:04:00,1.0,1.0,3.36,53.94092510189332,4.455696512594491,1.0,1.0,fee8dff18e
2024-05-25 02:37:00,1.0,1.0,1.89,94.13612101209918,0.0,1.0,1.0,053158ad7b
2024-05-25 11:46:00,1.0,1.0,3.12,65.28504783817806,0.0,1.0,1.0,6ee4a832c7
2024-05-25 10:15:00,1.0,1.0,3.37,37.7904307106445,3.702948915950549,1.0,1.0,ee50750888
2024-05-25 18:05:00,1.0,1.0,2.9,87.41211164059783,1.5969564456464709,1.0,1.0,6fc17f6ba2
2024-05-25 15:40:00,1.0,2.0,3.7,16.301626792000054,0.0,1.0,1.0,6abb9176c4
2024-05-25 10:26:00,1.0,1.0,3.08,49.17988820380612,0.0,1.0,1.0,185d1c8bab
2024-05-25 11:11:00,1.0,1.0,2.73,42.17161257008035,0.0,1.0,1.0,5c2115a311
2024-05-25 05:21:00,1.0,1.0,4.12,44.497586539706774,0.0,1.0,1.0,f4101974f6
2024-05-25 17:38:00,1.0,1.0,3.36,88.76951904735775,1.2406635016719738,1.0,1.0,42937443f1
2024-05-25 17:08:00,1.0,1.0,3.27,12.38062019397482,2.305874194217754,1.0,1.0,2dcef55e06
2024-05-25 12:53:00,1.0,1.0,3.06,90.49916086255472,1.2977813261563478,1.0,1.0,2640736239
2024-05-25 11:21:00,1.0,2.0,3.85,71.19159585269506,1.6273965906140164,1.0,1.0,214b94ea19
2024-05-25 03:45:00,1.0,5.0,3.7,86.1704292395911,0.0,1.0,1.0,2bb486aad9
2024-05-25 05:38:00,1.0,1.0,2.5,75.74035956471944,0.0,1.0,1.0,7c110accda
2024-05-25 00:47:00,1.0,1.0,3.48,88.10086842291574,0.0,1.0,1.0,10c99d7142
2024-05-25 06:36:00,1.0,1.0,2.19,97.13211583935808,0.0,1.0,1.0,29cea878f4
2024-05-26 00:41:00,1.0,1.0,4.09,21.483895716318955,0.0,1.0,1.0,96a4e87801
2024-05-25 06:47:00,1.0,1.0,3.01,96.44864590948083,4.499320220782371,1.0,1.0,7df779e683
2024-05-25 01:34:00,1.0,2.0,3.66,19.31664206729436,0.0,1.0,1.0,f8e2d2a35d
2024-05-25 04:01:00,1.0,1.0,3.62,32.45967394671695,1.7202146125686295,1.0,1.0,f3e685b416
2024-05-25 17:58:00,1.0,1.0,3.88,86.48209837670032,0.0,1.0,1.0,587e6c3e7a
2024-05-25 09:20:00,1.0,2.0,2.67,80.80493158607015,0.0,1.0,1.0,a0718a3ac2
2024-05-25 10:51:00,1.0,1.0,3.9,39.28048012776834,0.0,1.0,1.0,f39eafdc3a
2024-05-25 00:33:00,1.0,1.0,3.86,50.69604461898345,1.620647837537398,1.0,1.0,f6ea349515
2024-05-25 08:13:00,1.0,1.0,1.59,95.07569534586624,0.0,1.0,1.0,be69fb6695
2024-05-25 03:22:00,1.0,1.0,2.81,39.349615044934396,0.0,1.0,1.0,9aa46fc655
2024-05-25 18:42:00,1.0,1.0,2.54,34.397770822013086,1.0095253080546875,1.0,1.0,632424fa1f
2024-05-25 11:04:00,1.0,1.0,4.02,59.21347326181506,0.0,1.0,1.0,3a64b704b0
2024-05-25 09:24:00,1.0,1.0,3.44,74.19155987007706,1.201706062147899,1.0,1.0,620d75b37d
2024-05-25 10:53:00,1.0,1.0,3.01,91.44070443696314,0.0,1.0,1.0,bbacc7401b
2024-05-25 16:45:00,1.0,1.0,3.92,52.23425942820794,0.0,1.0,1.0,7a1f813861
2024-05-25 09:42:00,1.0,1.0,4.12,27.705554495045902,4.317161309996667,1.0,1.0,12cfde7b03
2024-05-25 01:21:00,1.0,1.0,2.41,94.61623142243216,2.733793048094521,1.0,1.0,b2c509eb85
2024-05-25 18:28:00,1.0,1.0,3.87,73.39352622076623,0.0,1.0,1.0,299f3c7a52
2024-05-25 20:55:00,1.0,1.0,3.9,57.160374827442354,0.0,1.0,1.0,e4e06466ab
2024-05-25 00:49:00,1.0,1.0,3.82,89.38935805811673,2.6582885821709055,1.0,1.0,8f758659ad
2024-05-25 02:19:00,1.0,1.0,3.92,30.000842987450113,3.1889131939410795,1.0,1.0,754b9de9be
2024-05-25 01:13:00,1.0,1.0,3.86,20.286408132690703,0.0,1.0,1.0,0a1ba2e972
2024-05-25 05:51:00,1.0,1.0,3.45,81.72256830914735,0.0,1.0,1.0,6069656c14
2024-05-25 08:43:00,1.0,1.0,3.47,28.068532633129035,0.0,1.0,1.0,73d2610153
2024-05-25 11:44:00,1.0,1.0,3.72,24.394894577357057,0.0,1.0,1.0,7e8494bf8f
2024-05-25 12:04:00,1.0,1.0,2.25,92.13662767411519,1.392921071835885,1.0,1.0,0095053d1f
2024-05-25 12:12:00,1.0,1.0,2.97,48.97535534590279,0.0,1.0,1.0,ae3d831240
2024-05-25 13:58:00,1.0,2.0,2.17,90.1221600101635,2.2118449642272946,1.0,1.0,c65bb97063
2024-05-25 17:22:00,1.0,1.0,2.8,23.511577839632967,0.0,1.0,1.0,4c652b2890
2024-05-25 20:19:00,1.0,1.0,3.43,87.24521728948528,0.0,1.0,1.0,3128766dba
2024-05-25 19:59:00,1.0,1.0,2.94,90.78534398577288,0.0,1.0,1.0,545f900e79
2024-05-25 12:03:00,1.0,1.0,3.1,66.58675184699814,2.116975509625695,1.0,1.0,a93bc876d5
2024-05-25 19:00:00,1.0,1.0,2.03,30.31532313446097,4.330704632310733,1.0,1.0,12b2ffb341
2024-05-25 14:50:00,1.0,1.0,2.9,21.34754202781403,0.0,1.0,1.0,ebcafd0db5
2024-05-25 06:28:00,1.0,1.0,3.28,78.29848656407299,2.5605316701426792,1.0,1.0,d8b659c5a0
2024-05-25 12:50:00,1.0,1.0,3.86,82.89093212051799,0.0,1.0,1.0,fe75233107
2024-05-25 22:20:00,1.0,1.0,3.87,71.43746013899195,0.0,1.0,1.0,ff73a53199
2024-05-25 16:08:00,1.0,1.0,3.8,59.107102827342565,0.0,1.0,1.0,3b2cf66e5b
2024-05-25 21:08:00,1.0,1.0,3.87,68.95312815793051,4.691045472664744,1.0,1.0,9a9af82df9
2024-05-25 04:11:00,1.0,1.0,3.83,53.99265451703328,0.0,1.0,1.0,3fb0113ec3
2024-05-25 22:49:00,1.0,1.0,3.35,45.02950353148181,1.0226399333309963,1.0,1.0,dfec8f3ad2
2024-05-25 00:28:00,1.0,1.0,3.37,57.60990152544565,0.0,1.0,1.0,99048e81ec
2024-05-25 05:34:00,1.0,1.0,2.81,82.18959772952255,0.0,1.0,1.0,3cc6600d91
2024-05-25 17:41:00,1.0,1.0,2.57,50.3426911422151,3.6448197109697,1.0,1.0,32fc70ebbc
2024-05-25 16:54:00,1.0,1.0,2.73,59.65371857034511,0.0,1.0,1.0,4e35bf9b1f
2024-05-25 22:44:00,1.0,1.0,2.71,30.817517078661226,0.0,1.0,1.0,d42e0cb1fe
2024-05-25 15:27:00,1.0,1.0,3.2,66.86390001178458,3.501007768549425,1.0,1.0,bac2855526
2024-05-25 22:07:00,1.0,1.0,2.98,51.13215021103587,4.164273118498951,1.0,1.0,82f4e78a50
2024-05-25 16:08:00,1.0,1.0,2.9,41.89425299753387,0.0,1.0,1.0,ccc40113bb
2024-05-25 13:29:00,1.0,1.0,2.77,36.10471023032042,0.0,1.0,1.0,0632bd8e3b
2024-05-25 10:39:00,1.0,1.0,3.21,38.71029017445098,0.0,1.0,1.0,7e0705d2c5
2024-05-25 01:41:00,1.0,1.0,4.4,98.12026858001958,0.0,1.0,1.0,e93b62695b
2024-05-25 18:20:00,1.0,1.0,3.5,71.98626532880073,0.0,1.0,1.0,8ee542a260
2024-05-25 04:28:00,1.0,1.0,3.1,26.786825828627517,0.0,1.0,1.0,cea1f1627d
2024-05-25 09:14:00,1.0,1.0,3.11,81.83632263194946,0.0,1.0,1.0,686e560ade
2024-05-25 03:22:00,1.0,6.0,2.85,70.0853244683346,0.0,1.0,1.0,d724aa1b83
2024-05-25 00:36:00,1.0,6.0,2.72,84.33467645344578,0.0,1.0,1.0,8de373d796
2024-05-25 09:27:00,1.0,1.0,3.01,31.488891006943433,3.4942775270132023,1.0,1.0,7695b56ac5
2024-05-25 02:24:00,1.0,1.0,2.86,62.975414520223964,0.0,1.0,1.0,a47558cecb
2024-05-25 04:41:00,1.0,1.0,2.96,43.295971441089264,0.0,1.0,1.0,e8f966d335
2024-05-25 01:52:00,1.0,1.0,2.87,67.43159875754034,4.846080704822006,1.0,1.0,f5317353c5
2024-05-25 18:18:00,1.0,1.0,3.07,23.67073919403369,0.0,1.0,1.0,841ccf3a32
2024-05-25 01:15:00,1.0,1.0,2.46,98.06438425601961,2.5302962095683124,1.0,1.0,86826e5e2a
2024-05-25 20:36:00,1.0,0.0,3.0,13.80397637650406,0.0,1.0,1.0,c34166a96b
2024-05-25 04:09:00,1.0,1.0,2.25,59.87923759314249,0.0,1.0,1.0,d9d65c72e8
2024-05-25 18:30:00,1.0,1.0,2.75,19.01073326107516,2.0754681099458505,1.0,1.0,ea5c1931a7
2024-05-25 19:08:00,1.0,1.0,2.31,68.52663389475885,0.0,1.0,1.0,1138934150
2024-05-25 22:35:00,1.0,1.0,2.51,77.78783457750296,1.326417075014866,1.0,1.0,165fb5820a
2024-05-25 04:36:00,1.0,6.0,2.49,34.59400426234905,4.3805483532712035,1.0,1.0,3c03af4e1c
2024-05-25 04:17:00,1.0,1.0,2.77,79.7467373706874,4.464799946995757,1.0,1.0,467f09b069
2024-05-25 04:10:00,1.0,3.0,2.61,46.625616841688945,2.5952797297511667,1.0,1.0,f3245fabac
2024-05-25 16:13:00,1.0,1.0,3.23,78.7130277041657,0.0,1.0,1.0,ce6254339c
2024-05-25 06:20:00,1.0,1.0,3.66,56.098783362076695,3.7308206695914903,1.0,1.0,e663c6e3a1
2024-05-25 10:04:00,1.0,1.0,3.09,23.675441948658648,0.0,1.0,1.0,f4d990b666
2024-05-25 02:29:00,1.0,1.0,3.61,35.577816192347015,0.0,1.0,1.0,265c542587
2024-05-25 03:39:00,1.0,1.0,2.56,92.64276410914573,0.0,1.0,1.0,b3a00e6e21
2024-05-25 20:02:00,1.0,1.0,3.5,17.719800248923566,1.6856631286440025,1.0,1.0,1ee72202ce
2024-05-25 07:03:00,1.0,1.0,3.36,31.736444118025815,2.57684632088503,1.0,1.0,decf069ae1
2024-05-25 03:50:00,1.0,1.0,3.7,25.299547039696826,4.764339271516262,1.0,1.0,84c102d8d2
2024-05-25 13:43:00,1.0,1.0,2.85,83.31269889071679,0.0,1.0,1.0,16f2fd07cb
2024-05-25 02:14:00,1.0,1.0,3.84,11.932456134288378,0.0,1.0,1.0,fb17137b5b
2024-05-25 16:11:00,1.0,1.0,4.19,22.378968796924568,1.672561989641907,1.0,1.0,94cf4c9f2f
2024-05-25 12:36:00,1.0,3.0,3.0,17.494149818347413,4.623940600587828,1.0,1.0,51254ef059
2024-05-25 13:22:00,1.0,1.0,2.74,10.251771400234485,3.165775929092381,1.0,1.0,c21c6bb55d
2024-05-25 07:35:00,1.0,1.0,3.01,48.615931445450826,0.0,1.0,1.0,92f4b7f857
2024-05-26 00:13:00,1.0,1.0,4.6,68.34986635532692,0.0,1.0,1.0,d38d2bc54d
2024-05-25 20:28:00,1.0,1.0,3.4,10.767956705830766,1.7183122667463469,1.0,1.0,50d33f1c0e
2024-05-25 14:55:00,1.0,1.0,3.94,38.86438764052104,0.0,1.0,1.0,0716a8fa33
2024-05-25 20:06:00,1.0,1.0,1.69,21.056964537853155,0.0,1.0,1.0,6cb88b839a
2024-05-25 02:58:00,1.0,1.0,3.76,83.27556458674833,0.0,1.0,1.0,ab0377bbc4
2024-05-25 09:04:00,1.0,1.0,3.06,92.37654342203956,0.0,1.0,1.0,99e8698693
2024-05-25 00:53:00,1.0,1.0,3.67,35.414497724596664,0.0,1.0,1.0,b56c5e6e94
2024-05-25 13:27:00,1.0,1.0,3.56,50.10350863322307,2.660022674812658,1.0,1.0,023768fbb2
2024-05-25 02:10:00,1.0,1.0,2.39,29.437985353070836,0.0,1.0,1.0,165a9a2d7d
2024-05-25 10:25:00,1.0,3.0,2.2,56.531238236809266,0.0,1.0,1.0,04853e2872
2024-05-25 14:56:00,1.0,2.0,3.34,70.03963861237985,0.0,1.0,1.0,ed77ace4e6
2024-05-25 10:10:00,1.0,1.0,2.98,64.22130939261424,0.0,1.0,1.0,f7479f9426
2024-05-25 12:19:00,1.0,1.0,3.41,63.06301107238647,0.0,1.0,1.0,b387035898
2024-05-25 06:52:00,1.0,5.0,3.81,97.33953480953541,0.0,1.0,1.0,b77fa055c7
2024-05-25 06:47:00,1.0,1.0,2.05,69.27145248296934,0.0,1.0,1.0,50fad31f4f
2024-05-25 15:52:00,1.0,2.0,3.82,43.88178889830167,0.0,1.0,1.0,a30b65babd
2024-05-25 21:37:00,5.0,1.0,1.33,53.84638058596311,1.6202281687469804,2.0,1.0,ebd97701e5
2024-05-25 03:47:00,5.0,1.0,1.95,70.96072673892198,0.0,2.0,2.0,9562b1887a
2024-05-25 16:52:00,5.0,1.0,1.03,90.22964878381856,0.0,1.0,2.0,594d3f5af4
2024-05-25 02:27:00,5.0,1.0,2.98,76.80356661810528,0.0,2.0,1.0,13b7a46e77
2024-05-25 04:43:00,5.0,1.0,2.74,10.43191182190028,3.1192916096366954,2.0,2.0,071c3b377b
2024-05-25 08:12:00,5.0,2.0,2.23,35.681503798896706,1.5741085681282572,2.0,1.0,5e6dac82b6
2024-05-25 08:46:00,5.0,1.0,1.58,68.77614742285849,0.0,1.0,2.0,418ec84f77
2024-05-25 08:08:00,5.0,2.0,2.17,81.1616566908196,0.0,2.0,1.0,ae7c69874b
2024-05-25 23:36:00,5.0,1.0,3.2,99.0785958264552,1.4750641963178648,1.0,2.0,d149b2ee99
2024-05-25 23:18:00,5.0,2.0,2.54,62.55156229724263,2.096877876438828,2.0,1.0,798b66879e
2024-05-25 12:50:00,5.0,1.0,0.17,21.697523451601903,0.0,1.0,2.0,42df513cf4
2024-05-26 00:47:00,5.0,2.0,2.54,13.530851998048536,0.0,2.0,1.0,a0206af566
2024-05-25 05:48:00,5.0,1.0,0.04,36.0937763222009,0.0,1.0,2.0,507df16391
2024-05-25 16:07:00,5.0,1.0,2.74,23.621330539028236,0.0,2.0,1.0,bca338a361
2024-05-25 22:54:00,5.0,1.0,1.3,92.48063234222302,2.580928421567143,1.0,2.0,360afcf90d
2024-05-25 11:48:00,5.0,2.0,2.85,21.716154996604356,1.7107901991572572,2.0,1.0,ba00cb87aa
2024-05-25 10:52:00,5.0,1.0,1.93,96.22587154907329,0.0,1.0,1.0,b6c52be93f
2024-05-25 06:07:00,5.0,2.0,1.15,79.07288999895697,0.0,2.0,2.0,f573a30720
2024-05-25 21:41:00,5.0,1.0,5.49,41.77350936352585,0.0,2.0,2.0,9646226e18
2024-05-25 18:27:00,1.0,1.0,3.56,94.37922203634996,0.0,1.0,1.0,b0d7b3d577
2024-05-26 00:13:00,1.0,1.0,3.92,43.40703182171222,0.0,1.0,1.0,bce2386199
2024-05-25 00:30:00,,,3.09,32.614382427515196,0.0,,,52217a3756
2024-05-25 12:03:00,,,2.79,95.72523920943293,0.0,,,94f57397ad
2024-05-25 18:38:00,,,3.06,65.23821287983512,0.0,,,189d33330c
2024-05-26 00:04:00,1.0,5.0,3.67,67.22616988143002,0.0,1.0,1.0,bae467d268
2024-05-25 18:42:00,1.0,2.0,3.81,35.00505293293544,0.0,1.0,1.0,bb985dcc23
2024-05-25 17:25:00,1.0,2.0,2.75,25.150480709651063,0.0,1.0,1.0,2fe9f21fff
2024-05-25 16:30:00,1.0,2.0,2.57,20.753704119372408,2.9940724318591156,1.0,1.0,1f7a0a53ce
2024-05-25 14:38:00,1.0,1.0,2.74,60.160541007427355,0.0,1.0,1.0,6003e2658b
2024-05-25 06:24:00,1.0,5.0,3.83,75.03836050720348,0.0,1.0,1.0,352c7883d7
2024-05-25 16:09:00,1.0,3.0,2.0,44.278794546041844,2.9809419798817247,1.0,1.0,6ad1aa747d
2024-05-25 18:12:00,1.0,1.0,2.67,97.99054826994261,0.0,1.0,1.0,e3e7a86912
2024-05-25 12:17:00,1.0,1.0,2.13,20.669961823872576,0.0,1.0,1.0,2a09e07bfb
2024-05-25 06:12:00,1.0,1.0,2.72,49.90665077514778,3.046691851197247,1.0,1.0,2e35d5eb82
2024-05-25 18:58:00,1.0,1.0,2.88,39.75590567905519,0.0,1.0,1.0,f33cbca0c7
2024-05-25 13:19:00,1.0,1.0,2.4,17.739270366146652,0.0,1.0,1.0,f678e5fdcc
2024-05-25 17:05:00,1.0,1.0,1.69,83.35043287861357,1.9927151446730864,1.0,1.0,95150b5110
2024-05-25 01:58:00,1.0,1.0,2.29,40.24679947993721,0.0,1.0,1.0,6b78da4b17
2024-05-25 20:49:00,1.0,1.0,4.13,29.39118555228052,0.0,1.0,1.0,bd646cb1e5
2024-05-25 02:22:00,1.0,1.0,3.1,54.49229647504178,0.0,1.0,1.0,fd524fa25e
2024-05-25 11:56:00,5.0,1.0,0.0,43.658311517611025,2.311813460976695,1.0,2.0,5865545a02
2024-05-25 03:33:00,5.0,1.0,0.0,51.96571552063879,2.258702448985516,1.0,2.0,1dca1af84c
2024-05-25 00:58:00,5.0,1.0,0.0,91.9070205681484,0.0,1.0,2.0,9f3ce783cd
2024-05-25 05:03:00,5.0,1.0,0.16,59.56665381218335,0.0,1.0,2.0,5e414e8b10
2024-05-25 03:38:00,5.0,5.0,0.0,84.6152741323049,4.495302136089231,1.0,2.0,241f51a8be
2024-05-26 00:33:00,1.0,1.0,2.43,36.680975492182455,0.0,1.0,1.0,6bb3c21a23
2024-05-25 05:32:00,1.0,1.0,3.62,22.932469813493118,0.0,1.0,1.0,de9dd83b84
2024-05-25 22:23:00,1.0,1.0,2.55,15.57388026350111,0.0,1.0,1.0,902bf9e97d
2024-05-25 11:32:00,1.0,1.0,3.28,22.677931293872454,0.0,1.0,1.0,08d53d753e
2024-05-25 02:45:00,1.0,1.0,2.87,30.358848074238253,0.0,1.0,1.0,36490d5f84
2024-05-25 21:53:00,1.0,2.0,0.95,72.47924066939424,3.3702939463892942,1.0,1.0,f891538ba4
2024-05-25 17:09:00,1.0,2.0,3.17,21.85300480317268,0.0,1.0,1.0,63835fbecc
2024-05-25 17:23:00,1.0,1.0,3.48,57.86793244248717,0.0,1.0,1.0,86a1d72962
2024-05-25 03:47:00,1.0,1.0,3.54,27.336267678033952,4.069692342731381,1.0,1.0,6e7087897b
2024-05-25 15:38:00,1.0,1.0,3.77,34.98537660901462,0.0,1.0,1.0,4c7384f590
2024-05-25 22:13:00,1.0,1.0,3.85,10.322517842083185,0.0,1.0,1.0,850d79446b
2024-05-25 08:41:00,1.0,1.0,2.99,28.59632214019885,0.0,1.0,1.0,6286e321a6
2024-05-25 14:03:00,1.0,1.0,3.6,50.203787417368865,0.0,1.0,1.0,4bb6b6f386
2024-05-25 03:16:00,5.0,1.0,0.06,33.56198253941673,2.9474401351855177,1.0,2.0,62ef066098
2024-05-25 17:36:00,1.0,1.0,3.9,71.67182218642901,0.0,1.0,1.0,a07b2d6856
2024-05-25 14:30:00,1.0,1.0,3.86,56.39816624154988,0.0,1.0,1.0,959ba4eebb
2024-05-25 20:19:00,1.0,1.0,2.9,90.98328858326782,0.0,1.0,1.0,259e030a1c
2024-05-25 21:01:00,1.0,1.0,2.25,15.132712781095774,0.0,2.0,1.0,ae8d921528
2024-05-25 21:39:00,1.0,1.0,3.5,93.05252512855215,0.0,2.0,1.0,50f571b651
2024-05-25 03:11:00,1.0,1.0,2.95,21.857616626698142,1.1933903150288856,2.0,1.0,50bd5588d5
2024-05-25 16:20:00,1.0,1.0,3.1,17.99048194368086,0.0,2.0,1.0,d8a935f1ed
2024-05-25 21:01:00,1.0,1.0,2.52,51.473425142908674,0.0,2.0,1.0,596b724aad
2024-05-25 07:39:00,1.0,1.0,2.65,92.05220127747216,0.0,2.0,1.0,717621c016
2024-05-25 17:07:00,1.0,1.0,3.72,54.3186558254787,0.0,2.0,1.0,26d218ab46
2024-05-25 11:26:00,1.0,1.0,2.59,11.526257090176303,0.0,2.0,1.0,5f149605bb
2024-05-25 17:55:00,1.0,1.0,2.25,72.76016510925979,0.0,1.0,1.0,b55ac56382
2024-05-25 02:28:00,1.0,1.0,2.56,26.196309971813694,0.0,2.0,1.0,4a5451853b
2024-05-26 00:45:00,1.0,1.0,2.22,66.28577406859188,0.0,2.0,1.0,9bb7bc572e
2024-05-25 12:00:00,1.0,1.0,2.7,98.1483691130429,3.3076025622568164,2.0,1.0,101b849a86
2024-05-25 14:29:00,1.0,1.0,2.16,20.99488095650025,0.0,2.0,1.0,a011864b64
2024-05-25 16:17:00,1.0,2.0,3.81,89.46276763286839,1.5840224661988795,1.0,1.0,751f15e86a
2024-05-25 21:26:00,1.0,1.0,3.4,89.24822074251128,1.046214615188732,1.0,1.0,4380a2ed06
2024-05-25 07:57:00,1.0,2.0,3.3,43.14266587360362,0.0,2.0,1.0,d66766112a
2024-05-25 01:30:00,1.0,2.0,1.73,59.25684397295647,0.0,2.0,1.0,e55cb4f25d
2024-05-25 13:35:00,1.0,1.0,2.05,72.48223755593128,0.0,2.0,1.0,0370816234
2024-05-25 10:10:00,1.0,1.0,4.41,28.01443513826293,1.8173271743793022,2.0,1.0,3ba24c582b
2024-05-25 15:40:00,1.0,2.0,2.63,59.95024536743998,0.0,2.0,1.0,59de9e440d
2024-05-25 12:51:00,1.0,1.0,2.88,53.924572322612704,1.3764869732358895,2.0,1.0,a5b0580586
2024-05-25 07:03:00,1.0,1.0,2.72,48.627918173181,0.0,2.0,1.0,3b29d52d9d
2024-05-26 00:34:00,1.0,1.0,2.6,63.487841058027286,0.0,2.0,1.0,57b0ddb8a2
2024-05-25 00:27:00,1.0,1.0,3.09,62.946881865179506,0.0,2.0,1.0,4c523c6888
2024-05-25 13:51:00,1.0,1.0,2.79,44.0769150961016,0.0,2.0,1.0,a52db6dcab
2024-05-25 16:54:00,1.0,1.0,1.9,57.60174730756656,0.0,1.0,1.0,2ac8ee69bf
2024-05-25 13:08:00,1.0,1.0,2.04,15.31762481757351,1.596235904796873,2.0,1.0,f8d57bd9bf
2024-05-25 20:14:00,1.0,1.0,2.13,92.64777598258753,0.0,2.0,1.0,b7cf13c708
2024-05-25 19:54:00,1.0,1.0,3.53,23.51303751319417,0.0,1.0,1.0,746913a1e0
2024-05-25 06:12:00,1.0,1.0,3.88,23.47791637338282,2.2708348822070077,2.0,1.0,da67e36646
2024-05-25 14:40:00,1.0,1.0,4.1,91.55481922262807,0.0,2.0,1.0,f6e63a9449
2024-05-25 10:30:00,1.0,1.0,3.32,28.338630777236425,0.0,2.0,1.0,374fd90fde
2024-05-25 16:55:00,1.0,1.0,2.97,38.6538931124833,0.0,1.0,1.0,ab61f4eb84
2024-05-25 01:22:00,1.0,1.0,4.5,73.29139774335547,0.0,2.0,1.0,a99325c07d
2024-05-25 05:51:00,1.0,1.0,3.06,83.34443842425746,0.0,2.0,1.0,384f1ebc09
2024-05-25 23:46:00,1.0,3.0,2.23,17.93734429667702,2.7263443695954415,2.0,1.0,da7bd530c7
2024-05-25 16:41:00,1.0,1.0,3.82,44.81828193699843,0.0,2.0,1.0,ef9696ea6f
2024-05-25 15:19:00,1.0,1.0,2.11,99.02867799796769,0.0,2.0,1.0,78cc566743
2024-05-25 10:31:00,1.0,3.0,3.62,92.87087774862088,0.0,2.0,1.0,5c452fe3f1
2024-05-25 01:13:00,1.0,1.0,1.49,67.19177766479044,3.9466997497522107,2.0,1.0,6542bf276e
2024-05-25 11:04:00,1.0,5.0,2.11,70.5855661988723,3.2549732038716983,2.0,1.0,f8f7b3b07f
2024-05-25 08:01:00,1.0,1.0,0.0,59.24743538367314,3.884975111494806,2.0,1.0,b711444b0c
2024-05-25 20:00:00,1.0,1.0,1.74,61.64872023596019,0.0,2.0,1.0,fbc9bcbadd
2024-05-25 04:41:00,1.0,1.0,4.21,49.95520684890985,0.0,1.0,1.0,8262be3584
2024-05-25 06:51:00,1.0,1.0,3.77,86.37018087150253,2.571619321787705,2.0,1.0,953e20f013
2024-05-25 11:28:00,1.0,1.0,3.55,77.24440544846422,0.0,1.0,1.0,d453baf5dd
2024-05-25 12:18:00,1.0,2.0,2.95,45.70022842011084,0.0,2.0,1.0,d59288a792
2024-05-25 22:37:00,1.0,1.0,3.21,30.659461963473525,2.433477915883857,2.0,1.0,5e6392e0e5
2024-05-25 17:18:00,1.0,1.0,2.91,43.376606743679574,0.0,1.0,1.0,45cd7cbe4b
2024-05-25 04:41:00,1.0,1.0,4.07,12.08643214696453,0.0,2.0,1.0,0f295a589d
2024-05-25 10:47:00,1.0,1.0,2.96,19.754281052475424,0.0,1.0,1.0,faa815f520
2024-05-25 10:52:00,1.0,1.0,4.41,45.511654699368734,1.8568903904691196,2.0,1.0,2d03421e42
2024-05-26 00:38:00,1.0,1.0,4.02,10.460471319565482,0.0,2.0,1.0,b4da3024a4
2024-05-25 14:41:00,1.0,1.0,2.0,52.35275590786522,0.0,2.0,1.0,a86c380959
2024-05-25 05:24:00,1.0,1.0,2.83,14.934323723415924,2.4114351642198897,2.0,1.0,869f6d5316
2024-05-25 19:21:00,1.0,3.0,3.08,12.205432691097029,0.0,1.0,1.0,9d14b74670
2024-05-25 15:35:00,1.0,1.0,0.97,69.76671941471747,2.1087074555951704,2.0,1.0,6551c3a2af
2024-05-25 06:42:00,1.0,2.0,3.77,53.01620899117818,0.0,2.0,1.0,dbc3fb55a9
2024-05-25 23:20:00,1.0,2.0,3.8,57.69261871953717,0.0,2.0,1.0,3b146947fd
2024-05-25 14:07:00,1.0,2.0,2.2,47.3892891634332,4.523609443266168,2.0,1.0,b110d63c52
2024-05-25 04:05:00,1.0,1.0,4.31,89.67165486358493,0.0,2.0,1.0,9bbe92f2d7
2024-05-25 16:36:00,1.0,1.0,3.3,15.375142754086202,2.455118494383652,1.0,1.0,8a5b7c3a97
2024-05-25 17:18:00,1.0,1.0,2.79,34.5607371492288,0.0,1.0,1.0,ccf3ffba85
2024-05-25 02:49:00,1.0,6.0,2.49,55.56209204125197,0.0,1.0,1.0,4b7ce33dd0
2024-05-25 15:53:00,1.0,1.0,3.7,97.51704176247804,1.7724830331930632,1.0,1.0,87e89e9644
2024-05-25 03:38:00,1.0,1.0,2.2,74.51059085874073,0.0,1.0,1.0,89a9056fd6
2024-05-25 12:49:00,1.0,1.0,3.9,89.98293332871631,0.0,1.0,1.0,b13a77e474
