trip_id,pickup_location_id,dropoff_location_id,vendor_id,pickup_datetime,estimated_dropoff_datetime,estimated_fare_amount
10c99d7142,130,205,2,2024-05-25 00:06:00,2024-05-25 00:45:00,77.70754313548633
29cea878f4,65,17,2,2024-05-25 06:21:00,2024-05-25 06:34:00,97.13211583935808
96a4e87801,83,138,2,2024-05-25 23:50:00,2024-05-26 00:41:00,21.483895716318955
7df779e683,130,122,2,2024-05-25 06:09:00,2024-05-25 06:45:00,83.90423964359579
f8e2d2a35d,82,138,2,2024-05-25 01:24:00,2024-05-25 01:34:00,17.03166323272095
f3e685b416,179,138,2,2024-05-25 03:09:00,2024-05-25 03:56:00,32.45967394671695
587e6c3e7a,82,138,2,2024-05-25 17:14:00,2024-05-25 17:56:00,86.48209837670032
a0718a3ac2,74,238,2,2024-05-25 08:36:00,2024-05-25 09:20:00,80.80493158607015
f39eafdc3a,260,138,2,2024-05-25 09:59:00,2024-05-25 10:47:00,34.41908344906486
f6ea349515,82,138,2,2024-05-25 00:16:00,2024-05-25 00:29:00,50.69604461898345
be69fb6695,65,49,2,2024-05-25 07:37:00,2024-05-25 08:13:00,95.07569534586624
9aa46fc655,65,225,2,2024-05-25 02:24:00,2024-05-25 03:22:00,39.349615044934396
632424fa1f,95,121,2,2024-05-25 18:22:00,2024-05-25 18:38:00,34.397770822013086
3a64b704b0,83,138,2,2024-05-25 10:46:00,2024-05-25 11:04:00,59.21347326181506
620d75b37d,244,24,2,2024-05-25 08:44:00,2024-05-25 09:24:00,74.19155987007706
bbacc7401b,95,197,2,2024-05-25 10:16:00,2024-05-25 10:49:00,78.95373545050718
7a1f813861,260,138,2,2024-05-25 16:02:00,2024-05-25 16:45:00,44.986384743789266
12cfde7b03,83,138,2,2024-05-25 08:58:00,2024-05-25 09:37:00,23.760283935355027
b2c509eb85,95,121,2,2024-05-25 01:04:00,2024-05-25 01:21:00,85.00397649462751
299f3c7a52,83,138,2,2024-05-25 17:53:00,2024-05-25 18:23:00,73.39352622076623
e4e06466ab,260,138,2,2024-05-25 20:17:00,2024-05-25 20:52:00,49.82037105535772
8f758659ad,82,138,2,2024-05-25 00:05:00,2024-05-25 00:45:00,79.87049769822463
754b9de9be,82,138,2,2024-05-25 01:38:00,2024-05-25 02:15:00,30.000842987450113
0a1ba2e972,82,138,2,2024-05-25 00:34:00,2024-05-25 01:08:00,20.286408132690703
6069656c14,179,226,2,2024-05-25 05:07:00,2024-05-25 05:49:00,81.72256830914735
73d2610153,7,138,2,2024-05-25 08:19:00,2024-05-25 08:39:00,28.068532633129035
7e8494bf8f,82,138,2,2024-05-25 10:58:00,2024-05-25 11:44:00,21.332861354943045
0095053d1f,42,75,2,2024-05-25 11:20:00,2024-05-25 12:04:00,80.78884895496279
ae3d831240,95,258,2,2024-05-25 11:28:00,2024-05-25 12:09:00,48.97535534590279
c65bb97063,263,166,2,2024-05-25 13:09:00,2024-05-25 13:56:00,77.51603337755147
4c652b2890,74,244,2,2024-05-25 16:52:00,2024-05-25 17:20:00,23.511577839632967
3128766dba,65,225,2,2024-05-25 19:21:00,2024-05-25 20:16:00,87.24521728948528
545f900e79,65,17,2,2024-05-25 19:14:00,2024-05-25 19:59:00,81.67729242709585
a93bc876d5,244,166,2,2024-05-25 11:46:00,2024-05-25 12:03:00,57.69663322519494
12b2ffb341,17,188,2,2024-05-25 18:04:00,2024-05-25 18:55:00,27.258748410828968
ebcafd0db5,95,121,2,2024-05-25 13:56:00,2024-05-25 14:48:00,18.52631626288473
d8b659c5a0,33,190,2,2024-05-25 05:52:00,2024-05-25 06:28:00,78.29848656407299
fe75233107,82,138,2,2024-05-25 11:55:00,2024-05-25 12:50:00,73.84221453274083
ff73a53199,82,138,2,2024-05-25 21:40:00,2024-05-25 22:18:00,71.43746013899195
3b2cf66e5b,82,138,2,2024-05-25 15:12:00,2024-05-25 16:08:00,52.43895503974963
9a9af82df9,83,138,2,2024-05-25 20:19:00,2024-05-25 21:08:00,68.95312815793051
3fb0113ec3,74,142,2,2024-05-25 03:22:00,2024-05-25 04:07:00,47.51877401066804
dfec8f3ad2,42,262,2,2024-05-25 22:23:00,2024-05-25 22:46:00,40.390088432764315
99048e81ec,42,239,2,2024-05-25 00:09:00,2024-05-25 00:28:00,50.383624844446494
3cc6600d91,41,142,2,2024-05-25 05:04:00,2024-05-25 05:34:00,70.63423731893153
32fc70ebbc,43,161,2,2024-05-25 17:03:00,2024-05-25 17:38:00,43.50132384635544
4e35bf9b1f,74,262,2,2024-05-25 16:07:00,2024-05-25 16:54:00,53.42879022126711
d42e0cb1fe,75,141,2,2024-05-25 22:26:00,2024-05-25 22:44:00,30.817517078661226
bac2855526,74,238,2,2024-05-25 14:48:00,2024-05-25 15:22:00,57.315103973379976
82f4e78a50,74,238,2,2024-05-25 21:43:00,2024-05-25 22:05:00,51.13215021103587
ccc40113bb,74,237,2,2024-05-25 15:44:00,2024-05-25 16:08:00,36.56021797285848
0632bd8e3b,166,142,2,2024-05-25 12:37:00,2024-05-25 13:25:00,36.10471023032042
7e0705d2c5,97,45,2,2024-05-25 10:09:00,2024-05-25 10:39:00,33.58743437569064
e93b62695b,244,151,2,2024-05-25 00:59:00,2024-05-25 01:39:00,87.57164644553593
8ee542a260,74,239,2,2024-05-25 17:37:00,2024-05-25 18:20:00,71.98626532880073
cea1f1627d,166,143,2,2024-05-25 04:15:00,2024-05-25 04:23:00,23.85738462546005
686e560ade,43,163,2,2024-05-25 08:33:00,2024-05-25 09:14:00,81.83632263194946
d724aa1b83,43,143,2,2024-05-25 02:56:00,2024-05-25 03:22:00,59.62748611724082
8de373d796,75,140,2,2024-05-25 00:04:00,2024-05-25 00:36:00,84.33467645344578
7695b56ac5,74,238,2,2024-05-25 08:46:00,2024-05-25 09:25:00,31.488891006943433
a47558cecb,74,239,2,2024-05-25 02:01:00,2024-05-25 02:19:00,53.801365442728056
e8f966d335,74,141,2,2024-05-25 04:31:00,2024-05-25 04:36:00,43.295971441089264
f5317353c5,42,262,2,2024-05-25 01:02:00,2024-05-25 01:50:00,67.43159875754034
841ccf3a32,33,211,2,2024-05-25 17:58:00,2024-05-25 18:13:00,23.67073919403369
86826e5e2a,74,238,2,2024-05-25 00:48:00,2024-05-25 01:15:00,84.80984920886453
c34166a96b,43,140,1,2024-05-25 20:20:00,2024-05-25 20:31:00,13.80397637650406
d9d65c72e8,43,237,2,2024-05-25 03:45:00,2024-05-25 04:05:00,51.02606926415075
ea5c1931a7,74,262,2,2024-05-25 18:05:00,2024-05-25 18:27:00,17.07656108336328
1138934150,75,142,2,2024-05-25 18:50:00,2024-05-25 19:03:00,68.52663389475885
165fb5820a,65,148,2,2024-05-25 22:05:00,2024-05-25 22:35:00,68.58413595327477
3c03af4e1c,166,142,2,2024-05-25 03:43:00,2024-05-25 04:31:00,34.59400426234905
467f09b069,24,43,2,2024-05-25 03:25:00,2024-05-25 04:17:00,79.7467373706874
f3245fabac,74,238,2,2024-05-25 03:21:00,2024-05-25 04:10:00,46.625616841688945
ce6254339c,43,170,2,2024-05-25 16:00:00,2024-05-25 16:08:00,69.45870765624667
e663c6e3a1,43,229,2,2024-05-25 05:30:00,2024-05-25 06:20:00,56.098783362076695
f4d990b666,43,230,2,2024-05-25 09:13:00,2024-05-25 10:04:00,23.675441948658648
265c542587,24,237,2,2024-05-25 02:14:00,2024-05-25 02:24:00,35.577816192347015
b3a00e6e21,75,162,2,2024-05-25 03:03:00,2024-05-25 03:39:00,92.64276410914573
1ee72202ce,74,239,1,2024-05-25 19:08:00,2024-05-25 20:00:00,15.151187211546045
decf069ae1,74,141,2,2024-05-25 06:37:00,2024-05-25 07:00:00,28.537415439734563
84c102d8d2,152,142,2,2024-05-25 03:32:00,2024-05-25 03:45:00,22.261713270503382
16f2fd07cb,74,238,2,2024-05-25 12:44:00,2024-05-25 13:43:00,73.80774489860443
fb17137b5b,83,138,2,2024-05-25 01:49:00,2024-05-25 02:09:00,10.641645592490597
94cf4c9f2f,260,138,2,2024-05-25 15:51:00,2024-05-25 16:07:00,19.13731646084157
51254ef059,75,116,1,2024-05-25 12:13:00,2024-05-25 12:32:00,15.695731678659039
c21c6bb55d,116,244,2,2024-05-25 12:37:00,2024-05-25 13:19:00,9.10411825676962
92f4b7f857,97,255,2,2024-05-25 07:17:00,2024-05-25 07:31:00,48.615931445450826
d38d2bc54d,166,127,1,2024-05-25 23:33:00,2024-05-26 00:10:00,68.34986635532692
50d33f1c0e,97,188,1,2024-05-25 19:49:00,2024-05-25 20:24:00,9.397664030591429
0716a8fa33,74,244,2,2024-05-25 14:07:00,2024-05-25 14:52:00,38.86438764052104
6cb88b839a,74,166,2,2024-05-25 19:11:00,2024-05-25 20:06:00,21.056964537853155
ab0377bbc4,244,151,2,2024-05-25 02:16:00,2024-05-25 02:54:00,83.27556458674833
99e8698693,41,244,2,2024-05-25 08:40:00,2024-05-25 09:04:00,79.34043669611194
b56c5e6e94,97,80,2,2024-05-25 00:38:00,2024-05-25 00:51:00,35.414497724596664
023768fbb2,75,69,2,2024-05-25 12:56:00,2024-05-25 13:27:00,50.10350863322307
165a9a2d7d,152,75,2,2024-05-25 01:25:00,2024-05-25 02:06:00,26.429323374692466
04853e2872,152,75,1,2024-05-25 10:04:00,2024-05-25 10:25:00,48.90526315998846
ed77ace4e6,196,226,2,2024-05-25 14:46:00,2024-05-25 14:52:00,70.03963861237985
f7479f9426,75,42,2,2024-05-25 09:44:00,2024-05-25 10:10:00,55.10451232409543
b387035898,112,225,2,2024-05-25 11:28:00,2024-05-25 12:15:00,54.85126813290608
b77fa055c7,82,138,2,2024-05-25 06:10:00,2024-05-25 06:52:00,97.33953480953541
50fad31f4f,74,168,2,2024-05-25 06:16:00,2024-05-25 06:43:00,69.27145248296934
a30b65babd,82,138,2,2024-05-25 14:53:00,2024-05-25 15:47:00,39.40401765309003
ebd97701e5,69,247,2,2024-05-25 20:57:00,2024-05-25 21:37:00,53.84638058596311
9562b1887a,168,74,2,2024-05-25 03:25:00,2024-05-25 03:47:00,70.96072673892198
594d3f5af4,130,130,2,2024-05-25 16:24:00,2024-05-25 16:52:00,90.22964878381856
13b7a46e77,78,247,2,2024-05-25 02:11:00,2024-05-25 02:27:00,65.56331889929908
071c3b377b,167,182,2,2024-05-25 04:19:00,2024-05-25 04:41:00,8.97738745506394
5e6dac82b6,69,244,2,2024-05-25 07:21:00,2024-05-25 08:12:00,35.681503798896706
418ec84f77,55,29,2,2024-05-25 08:34:00,2024-05-25 08:46:00,60.56625966832278
ae7c69874b,247,264,2,2024-05-25 07:58:00,2024-05-25 08:03:00,81.1616566908196
d149b2ee99,130,131,2,2024-05-25 23:24:00,2024-05-25 23:32:00,85.79925556964668
798b66879e,69,244,2,2024-05-25 22:22:00,2024-05-25 23:13:00,53.852720468650006
42df513cf4,169,169,2,2024-05-25 12:01:00,2024-05-25 12:50:00,21.697523451601903
a0206af566,69,235,2,2024-05-25 23:51:00,2024-05-26 00:47:00,11.783540422431201
507df16391,60,264,2,2024-05-25 05:16:00,2024-05-25 05:46:00,31.294775348510914
bca338a361,69,212,2,2024-05-25 15:08:00,2024-05-25 16:07:00,20.37384784980788
360afcf90d,129,129,2,2024-05-25 22:27:00,2024-05-25 22:50:00,92.48063234222302
ba00cb87aa,247,94,2,2024-05-25 11:19:00,2024-05-25 11:44:00,19.475684073461824
b6c52be93f,130,135,2,2024-05-25 10:38:00,2024-05-25 10:52:00,84.18022640446515
f573a30720,56,173,2,2024-05-25 05:43:00,2024-05-25 06:07:00,69.8486261834658
9646226e18,42,248,2,2024-05-25 21:31:00,2024-05-25 21:41:00,35.68332888445118
b0d7b3d577,119,24,2,2024-05-25 17:48:00,2024-05-25 18:27:00,94.37922203634996
bce2386199,82,138,2,2024-05-25 23:41:00,2024-05-26 00:13:00,43.40703182171222
52217a3756,116,151,2,2024-05-25 00:08:00,2024-05-25 00:25:00,32.614382427515196
94f57397ad,33,148,2,2024-05-25 11:45:00,2024-05-25 12:03:00,95.72523920943293
189d33330c,166,239,2,2024-05-25 18:07:00,2024-05-25 18:38:00,57.33460534240413
bae467d268,82,138,2,2024-05-25 23:46:00,2024-05-26 00:04:00,67.22616988143002
bb985dcc23,82,138,2,2024-05-25 18:16:00,2024-05-25 18:38:00,31.002478076459806
2fe9f21fff,129,193,2,2024-05-25 17:04:00,2024-05-25 17:21:00,21.916073804542588
1f7a0a53ce,166,75,2,2024-05-25 15:54:00,2024-05-25 16:25:00,20.753704119372408
6003e2658b,129,193,2,2024-05-25 14:17:00,2024-05-25 14:34:00,52.96059142360206
352c7883d7,82,138,2,2024-05-25 05:29:00,2024-05-25 06:24:00,75.03836050720348
6ad1aa747d,74,116,1,2024-05-25 15:14:00,2024-05-25 16:07:00,39.26628116411792
e3e7a86912,166,236,2,2024-05-25 17:17:00,2024-05-25 18:12:00,97.99054826994261
2a09e07bfb,93,82,2,2024-05-25 12:05:00,2024-05-25 12:17:00,18.028154718538012
2e35d5eb82,75,142,2,2024-05-25 05:46:00,2024-05-25 06:09:00,49.90665077514778
f33cbca0c7,65,225,2,2024-05-25 17:59:00,2024-05-25 18:55:00,35.41857068251982
f678e5fdcc,166,74,2,2024-05-25 12:58:00,2024-05-25 13:14:00,15.5080709888338
95150b5110,74,75,2,2024-05-25 16:18:00,2024-05-25 17:03:00,72.7531201215372
6b78da4b17,74,236,2,2024-05-25 01:46:00,2024-05-25 01:58:00,34.97104896377671
bd646cb1e5,83,138,2,2024-05-25 20:36:00,2024-05-25 20:49:00,29.39118555228052
fd524fa25e,75,143,1,2024-05-25 01:32:00,2024-05-25 02:19:00,48.76848260169166
5865545a02,83,83,2,2024-05-25 10:57:00,2024-05-25 11:53:00,43.658311517611025
1dca1af84c,264,264,2,2024-05-25 03:18:00,2024-05-25 03:31:00,45.19845795191041
9f3ce783cd,7,264,2,2024-05-25 00:05:00,2024-05-25 00:58:00,81.23025235524055
5e414e8b10,223,264,2,2024-05-25 04:17:00,2024-05-25 05:00:00,59.56665381218335
241f51a8be,196,264,2,2024-05-25 02:56:00,2024-05-25 03:38:00,84.6152741323049
6bb3c21a23,74,116,2,2024-05-25 23:50:00,2024-05-26 00:31:00,32.76287904514659
de9dd83b84,82,138,2,2024-05-25 04:33:00,2024-05-25 05:32:00,22.932469813493118
902bf9e97d,74,236,2,2024-05-25 22:02:00,2024-05-25 22:23:00,13.780403214492459
08d53d753e,74,141,2,2024-05-25 10:55:00,2024-05-25 11:32:00,22.677931293872454
36490d5f84,74,239,2,2024-05-25 02:34:00,2024-05-25 02:45:00,26.430710727147584
f891538ba4,75,236,2,2024-05-25 21:30:00,2024-05-25 21:51:00,62.342945560399556
63835fbecc,42,236,2,2024-05-25 16:56:00,2024-05-25 17:04:00,21.85300480317268
86a1d72962,24,239,2,2024-05-25 16:42:00,2024-05-25 17:21:00,57.86793244248717
6e7087897b,74,239,2,2024-05-25 03:08:00,2024-05-25 03:47:00,27.336267678033952
4c7384f590,74,140,2,2024-05-25 14:52:00,2024-05-25 15:38:00,30.576868162600906
850d79446b,116,239,2,2024-05-25 21:56:00,2024-05-25 22:10:00,10.322517842083185
6286e321a6,166,142,2,2024-05-25 08:16:00,2024-05-25 08:41:00,28.59632214019885
4bb6b6f386,41,262,2,2024-05-25 13:36:00,2024-05-25 14:03:00,43.98256389404746
62ef066098,17,17,2,2024-05-25 02:46:00,2024-05-25 03:16:00,33.56198253941673
a07b2d6856,41,244,1,2024-05-25 16:38:00,2024-05-25 17:32:00,71.67182218642901
959ba4eebb,7,138,2,2024-05-25 14:02:00,2024-05-25 14:30:00,50.49815283367698
259e030a1c,244,127,1,2024-05-25 19:49:00,2024-05-25 20:19:00,80.39093652177095
ae8d921528,75,74,2,2024-05-25 20:37:00,2024-05-25 20:58:00,13.39034686543441
50f571b651,65,61,2,2024-05-25 21:08:00,2024-05-25 21:39:00,93.05252512855215
50bd5588d5,74,116,2,2024-05-25 02:46:00,2024-05-25 03:11:00,19.523097498590054
d8a935f1ed,93,56,2,2024-05-25 16:02:00,2024-05-25 16:18:00,17.99048194368086
596b724aad,65,225,2,2024-05-25 20:48:00,2024-05-25 21:01:00,51.473425142908674
717621c016,82,226,2,2024-05-25 07:26:00,2024-05-25 07:37:00,92.05220127747216
26d218ab46,95,216,2,2024-05-25 16:09:00,2024-05-25 17:02:00,54.3186558254787
5f149605bb,74,151,2,2024-05-25 10:50:00,2024-05-25 11:26:00,11.526257090176303
b55ac56382,65,61,2,2024-05-25 17:13:00,2024-05-25 17:50:00,72.76016510925979
4a5451853b,196,129,2,2024-05-25 01:54:00,2024-05-25 02:28:00,26.196309971813694
9bb7bc572e,129,196,2,2024-05-25 23:51:00,2024-05-26 00:45:00,66.28577406859188
101b849a86,61,36,1,2024-05-25 11:33:00,2024-05-25 12:00:00,87.04934148970925
a011864b64,74,116,2,2024-05-25 14:00:00,2024-05-25 14:29:00,18.77682316833273
751f15e86a,153,116,2,2024-05-25 15:58:00,2024-05-25 16:17:00,89.46276763286839
4380a2ed06,146,223,2,2024-05-25 21:16:00,2024-05-25 21:26:00,89.24822074251128
d66766112a,178,210,1,2024-05-25 07:23:00,2024-05-25 07:57:00,43.14266587360362
e55cb4f25d,74,166,2,2024-05-25 00:42:00,2024-05-25 01:27:00,59.25684397295647
0370816234,65,181,2,2024-05-25 12:54:00,2024-05-25 13:35:00,72.48223755593128
3ba24c582b,216,132,2,2024-05-25 09:35:00,2024-05-25 10:10:00,24.00615591516458
59de9e440d,97,61,2,2024-05-25 14:53:00,2024-05-25 15:40:00,59.95024536743998
a5b0580586,121,92,2,2024-05-25 12:13:00,2024-05-25 12:51:00,53.924572322612704
3b29d52d9d,95,121,2,2024-05-25 06:30:00,2024-05-25 07:03:00,42.25363049287351
57b0ddb8a2,152,244,2,2024-05-25 23:45:00,2024-05-26 00:34:00,63.487841058027286
4c523c6888,130,216,2,2024-05-25 00:02:00,2024-05-25 00:27:00,56.53747184147644
a52db6dcab,75,152,2,2024-05-25 13:09:00,2024-05-25 13:48:00,44.0769150961016
2ac8ee69bf,74,166,2,2024-05-25 16:44:00,2024-05-25 16:51:00,57.60174730756656
f8d57bd9bf,181,49,2,2024-05-25 12:51:00,2024-05-25 13:08:00,13.32260222161581
b7cf13c708,82,56,2,2024-05-25 19:53:00,2024-05-25 20:09:00,92.64777598258753
746913a1e0,65,255,2,2024-05-25 19:23:00,2024-05-25 19:49:00,23.51303751319417
da67e36646,146,129,2,2024-05-25 05:55:00,2024-05-25 06:12:00,23.47791637338282
f6e63a9449,89,210,1,2024-05-25 13:57:00,2024-05-25 14:40:00,91.55481922262807
374fd90fde,75,116,2,2024-05-25 10:15:00,2024-05-25 10:30:00,25.19933930141546
ab61f4eb84,75,42,2,2024-05-25 16:06:00,2024-05-25 16:51:00,38.6538931124833
a99325c07d,155,210,1,2024-05-25 00:35:00,2024-05-25 01:17:00,73.29139774335547
384f1ebc09,75,116,2,2024-05-25 05:11:00,2024-05-25 05:51:00,83.34443842425746
da7bd530c7,95,258,2,2024-05-25 23:01:00,2024-05-25 23:46:00,15.309533889429266
ef9696ea6f,82,138,2,2024-05-25 16:08:00,2024-05-25 16:39:00,44.81828193699843
78cc566743,74,42,2,2024-05-25 14:23:00,2024-05-25 15:19:00,99.02867799796769
5c452fe3f1,166,243,2,2024-05-25 09:54:00,2024-05-25 10:31:00,80.50424553927013
6542bf276e,25,40,2,2024-05-25 00:43:00,2024-05-25 01:10:00,67.19177766479044
f8f7b3b07f,43,42,2,2024-05-25 10:46:00,2024-05-25 11:00:00,63.35929990859568
b711444b0c,97,80,2,2024-05-25 07:06:00,2024-05-25 08:01:00,51.17485628893068
fbc9bcbadd,65,49,2,2024-05-25 19:50:00,2024-05-25 20:00:00,52.70506729828638
8262be3584,244,151,2,2024-05-25 04:12:00,2024-05-25 04:41:00,44.65734209089722
953e20f013,97,85,2,2024-05-25 06:19:00,2024-05-25 06:46:00,86.37018087150253
d453baf5dd,166,244,2,2024-05-25 11:17:00,2024-05-25 11:23:00,66.13720405064818
d59288a792,95,197,2,2024-05-25 12:00:00,2024-05-25 12:18:00,45.70022842011084
5e6392e0e5,36,82,2,2024-05-25 22:09:00,2024-05-25 22:37:00,27.42210309943555
45cd7cbe4b,42,47,2,2024-05-25 16:33:00,2024-05-25 17:14:00,37.189266963854564
0f295a589d,95,93,2,2024-05-25 04:01:00,2024-05-25 04:41:00,10.315625373724574
faa815f520,130,205,2,2024-05-25 10:30:00,2024-05-25 10:47:00,16.99599518909463
2d03421e42,134,216,2,2024-05-25 10:17:00,2024-05-25 10:48:00,39.78024047916642
b4da3024a4,166,243,2,2024-05-25 23:46:00,2024-05-26 00:38:00,10.460471319565482
a86c380959,95,82,2,2024-05-25 14:20:00,2024-05-25 14:36:00,45.26165116072928
869f6d5316,42,74,2,2024-05-25 04:38:00,2024-05-25 05:21:00,14.934323723415924
9d14b74670,95,197,2,2024-05-25 19:10:00,2024-05-25 19:17:00,12.205432691097029
6551c3a2af,129,83,2,2024-05-25 14:42:00,2024-05-25 15:31:00,59.32680127083719
dbc3fb55a9,82,138,2,2024-05-25 06:05:00,2024-05-25 06:38:00,46.32012164295504
3b146947fd,82,138,2,2024-05-25 22:36:00,2024-05-25 23:18:00,51.52289419841008
b110d63c52,65,195,1,2024-05-25 13:48:00,2024-05-25 14:04:00,40.32709311190425
9bbe92f2d7,173,121,2,2024-05-25 03:09:00,2024-05-25 04:05:00,77.41027114362629
8a5b7c3a97,93,260,1,2024-05-25 15:47:00,2024-05-25 16:36:00,15.375142754086202
ccf3ffba85,65,62,2,2024-05-25 16:59:00,2024-05-25 17:14:00,29.761277137479468
4b7ce33dd0,75,161,2,2024-05-25 02:04:00,2024-05-25 02:49:00,48.6950105835716
87e89e9644,83,223,1,2024-05-25 15:08:00,2024-05-25 15:53:00,97.51704176247804
89a9056fd6,65,61,1,2024-05-25 03:28:00,2024-05-25 03:38:00,74.51059085874073
b13a77e474,129,138,1,2024-05-25 12:23:00,2024-05-25 12:49:00,89.98293332871631
68e7aa6906,74,166,1,2024-05-25 07:00:00,2024-05-25 07:41:00,13.737937224006314
cc76284618,244,41,1,2024-05-25 16:43:00,2024-05-25 17:04:00,18.511751422530633
86eb527b18,52,65,1,2024-05-25 06:05:00,2024-05-25 06:31:00,35.177498310447696
970a849a69,236,166,2,2024-05-25 14:34:00,2024-05-25 15:30:00,99.8665257958241
7c09f39c68,75,166,1,2024-05-25 01:08:00,2024-05-25 02:02:00,24.704454116931085
0b17e92ec7,166,142,2,2024-05-25 22:08:00,2024-05-25 22:23:00,25.65539786726458
d41c23dd66,166,244,1,2024-05-25 10:48:00,2024-05-25 11:00:00,19.143393027269884
6b59142473,41,143,1,2024-05-25 13:51:00,2024-05-25 14:22:00,15.954526619434105
7e475c2b89,75,142,1,2024-05-25 06:18:00,2024-05-25 07:16:00,45.81168883738992
0edc65a700,74,141,1,2024-05-25 19:01:00,2024-05-25 19:25:00,78.77767811572289
26adac14b7,74,140,1,2024-05-25 03:22:00,2024-05-25 03:45:00,44.88014672720834
912a7b950c,74,239,1,2024-05-25 13:58:00,2024-05-25 14:31:00,63.051409845999416
5212e3b619,97,181,2,2024-05-25 03:26:00,2024-05-25 03:43:00,53.880639527499554
9b0c876f18,82,138,2,2024-05-25 10:43:00,2024-05-25 11:31:00,73.79386691595803
83687ed89d,166,244,1,2024-05-25 19:48:00,2024-05-25 20:23:00,41.89615966795163
1b57caa0bf,260,160,2,2024-05-25 20:22:00,2024-05-25 20:52:00,58.0342696488269
eb25db7e81,145,260,2,2024-05-25 20:28:00,2024-05-25 21:16:00,53.337768873770216
12adc9e659,83,138,2,2024-05-25 13:52:00,2024-05-25 14:15:00,10.036694629486497
e312ded2e6,260,138,2,2024-05-25 16:17:00,2024-05-25 16:46:00,63.210611148371015
54c0014089,82,138,2,2024-05-25 13:35:00,2024-05-25 14:33:00,61.0557042055937
5e60e4f8b4,260,223,2,2024-05-25 18:18:00,2024-05-25 18:54:00,27.471551471519827
6859d9fcd1,83,138,2,2024-05-25 02:09:00,2024-05-25 02:36:00,63.041746373988616
2b29df99e0,244,166,2,2024-05-25 13:28:00,2024-05-25 13:56:00,21.888946526112854
d92001de2c,97,256,2,2024-05-25 22:18:00,2024-05-25 22:29:00,18.174807986156335
619123e394,41,237,2,2024-05-25 09:30:00,2024-05-25 09:55:00,69.22532392398955
139e256688,42,239,2,2024-05-25 21:23:00,2024-05-25 22:12:00,70.20501834625041
1e8c8355a1,41,142,2,2024-05-25 06:19:00,2024-05-25 06:33:00,76.92099322479639
9dfc923d2c,74,239,2,2024-05-25 04:02:00,2024-05-25 04:42:00,79.0695322087739
36c102eaf2,75,140,1,2024-05-25 12:29:00,2024-05-25 12:43:00,47.50583628831206
061a00fcc4,166,263,2,2024-05-25 14:16:00,2024-05-25 14:35:00,23.210226389706925
eb4b42bf3a,74,238,1,2024-05-25 09:21:00,2024-05-25 09:27:00,55.50239018599022
af9acff3aa,166,140,2,2024-05-25 00:43:00,2024-05-25 01:25:00,83.51519818294882
ea0a0ee394,43,233,2,2024-05-25 04:58:00,2024-05-25 05:10:00,79.69392316917634
90acb0e1f3,166,263,2,2024-05-25 11:28:00,2024-05-25 12:14:00,47.876835340865895
af2fc62e94,75,239,2,2024-05-25 05:27:00,2024-05-25 06:17:00,33.031358973153516
edbc50f754,74,236,2,2024-05-25 03:16:00,2024-05-25 04:02:00,16.14971997211782
a0d50a5108,74,263,1,2024-05-25 23:03:00,2024-05-25 23:31:00,46.48658303801432
a88a37c3dd,7,141,2,2024-05-25 09:52:00,2024-05-25 10:49:00,37.98817488644888
784ae5d3b9,74,238,2,2024-05-25 09:19:00,2024-05-25 10:00:00,35.301197190978016
dbad438c43,166,236,2,2024-05-25 13:46:00,2024-05-25 14:15:00,23.258266501824604
fe2def4654,166,236,2,2024-05-25 10:15:00,2024-05-25 10:47:00,61.82679331873593
e278209f2b,166,263,2,2024-05-25 23:29:00,2024-05-26 00:02:00,81.81903246854476
c23027fe5c,112,144,2,2024-05-25 21:12:00,2024-05-25 21:53:00,28.753280560576204
6617d1ef60,116,239,2,2024-05-25 20:29:00,2024-05-25 21:11:00,63.13883247401903
04dbf97db1,42,140,2,2024-05-25 07:44:00,2024-05-25 08:07:00,45.77981375407466
1654111be0,74,162,1,2024-05-25 19:46:00,2024-05-25 20:15:00,28.4954482063277
81aad45c77,226,140,2,2024-05-25 14:27:00,2024-05-25 14:40:00,86.3828038992409
ff3f63ee61,75,48,2,2024-05-25 16:55:00,2024-05-25 17:32:00,34.35061685154381
1e633f0fec,43,48,2,2024-05-25 05:29:00,2024-05-25 06:07:00,92.31355563700811
65f52d332e,43,246,1,2024-05-25 06:15:00,2024-05-25 06:33:00,70.50235899428263
7acb7cde12,256,107,2,2024-05-25 13:53:00,2024-05-25 14:50:00,71.58832299930121
9e054b927d,43,50,2,2024-05-25 11:39:00,2024-05-25 12:06:00,14.186538140043618
df9c0e67ba,75,229,2,2024-05-25 09:44:00,2024-05-25 10:34:00,37.525479137314875
413255fdf6,166,143,2,2024-05-25 01:32:00,2024-05-25 02:30:00,84.8566800130171
92bf65fe4e,66,144,2,2024-05-25 06:30:00,2024-05-25 07:07:00,17.517919248629152
7017575096,43,48,2,2024-05-25 19:52:00,2024-05-25 20:41:00,66.40312166652369
4fd36fbeff,74,7,2,2024-05-25 21:24:00,2024-05-25 22:01:00,72.65901352083463
14440e9fd1,223,74,2,2024-05-25 21:34:00,2024-05-25 21:49:00,50.64815787685198
d49b82a304,74,179,2,2024-05-25 16:30:00,2024-05-25 17:10:00,12.09027585757582
5c433c45a5,74,194,1,2024-05-25 05:30:00,2024-05-25 06:14:00,33.36784243703575
