rental_id,user_id,vehicle_id,rental_start_time,rental_end_time,pickup_location,dropoff_location,total_amount
561d9f1b57,e4f656f8c5,895c89c7fd,2024-04-28 19:40:00,2024-04-30 11:40:00,5402,3355,400.0
49aa9833b6,89a668506e,2f2e3719d4,2024-03-11 22:38:00,2024-03-13 21:38:00,9352,1338,470.0
290c6e2570,89a668506e,79d87d0f08,2024-01-02 07:35:00,2024-01-04 01:35:00,7099,8462,420.0
e9b392380a,f2187c9d64,4d6d76a341,2024-05-12 18:17:00,2024-05-13 20:17:00,2975,7881,520.0
9d930c9e16,f2187c9d64,286299bd1a,2024-01-22 21:00:00,2024-01-25 03:00:00,6690,7434,1080.0
0a73b9d73a,f2187c9d64,33cd41ca37,2024-04-03 15:34:00,2024-04-05 09:34:00,9713,8549,840.0
b43cd95a1d,0a28bc1562,1fc36d1ff9,2024-05-17 16:13:00,2024-05-19 00:13:00,9197,1371,640.0
38f054058f,0a28bc1562,5ab4b7fbe6,2024-04-12 13:31:00,2024-04-12 19:31:00,8750,7800,120.0
10ccb3c102,f69880ccbd,c390294d13,2024-05-18 08:04:00,2024-05-21 05:04:00,7740,1745,1380.0
193faf1585,f69880ccbd,730df004fe,2024-05-25 08:22:00,2024-05-28 03:22:00,1796,2268,1340.0
23bb7820e8,f69880ccbd,43808d9448,2024-02-08 10:14:00,2024-02-10 23:14:00,7204,3561,1220.0
1ead74d6c5,3e1a9479bc,e03df862a0,2024-01-31 11:42:00,2024-02-01 18:42:00,7111,9558,1550.0
63005d817d,2def59def5,7ba44a5d02,2024-03-07 04:15:00,2024-03-09 20:15:00,1158,1843,1280.0
aec0a0044b,8c7367d68a,713c55bc3e,2024-01-08 17:26:00,2024-01-10 04:26:00,2509,4394,1750.0
5881fdba6b,8c7367d68a,3bf5c3a6c1,2024-04-02 07:16:00,2024-04-03 21:16:00,1158,8685,380.0
f9075baa42,8c7367d68a,1f5cdc2043,2024-04-09 07:09:00,2024-04-10 01:09:00,3555,5012,180.0
5568616f39,692548cc91,3262f89d70,2024-03-12 18:32:00,2024-03-15 01:32:00,8543,9633,2750.0
604e747652,9c67b8c9e6,5e6071fa0a,2024-04-16 05:13:00,2024-04-17 11:13:00,6822,8932,300.0
a64de1aa73,9c67b8c9e6,0d02874c0e,2024-02-29 14:33:00,2024-02-29 16:33:00,4627,2116,40.0
657b2f38cc,3509e56ad1,c9ba56c128,2024-05-24 13:49:00,2024-05-25 06:49:00,2981,4856,850.0
1ec25a098b,a90301d50e,e94aa9d79c,2024-01-19 09:55:00,2024-01-20 13:55:00,7597,2268,560.0
1dd9a11458,a90301d50e,722d038d37,2024-03-24 10:12:00,2024-03-24 12:12:00,9853,3756,40.0
1a179355c6,42df98d7fd,2cb262a6fa,2024-04-23 12:04:00,2024-04-24 10:04:00,4445,6886,220.0
ec581e7cb0,42df98d7fd,48969b9de1,2024-03-08 03:56:00,2024-03-10 10:56:00,7434,7660,550.0
69c02d85cf,42df98d7fd,858dbbab27,2024-02-17 07:34:00,2024-02-18 10:34:00,4133,4225,540.0
b3a428a322,031e1ba568,7ca1a0ff2f,2024-03-31 14:18:00,2024-04-03 01:18:00,2172,5886,590.0
7843c2875a,031e1ba568,8ee5ca3579,2024-01-22 11:54:00,2024-01-22 13:54:00,1871,9689,40.0
c2a92f252a,031e1ba568,dec977dec4,2024-03-15 03:18:00,2024-03-17 03:18:00,4117,8667,960.0
16327c6245,a2884de48d,f7c494129f,2024-03-05 05:44:00,2024-03-07 23:44:00,1505,4510,3300.0
39b0f3dd56,a2884de48d,a034c47971,2024-01-13 16:02:00,2024-01-14 06:02:00,1297,2136,280.0
692a6f0aee,b96175a56c,2311548561,2024-03-14 14:33:00,2024-03-16 08:33:00,1371,9809,840.0
fa5a237c87,b64c7be567,d256a1a220,2024-05-16 21:32:00,2024-05-19 21:32:00,4445,2732,3600.0
f9cec0e807,b64c7be567,27265ba120,2024-01-07 23:54:00,2024-01-08 07:54:00,6986,5192,80.0
2b01d44f29,b64c7be567,58e89143b3,2024-02-14 08:11:00,2024-02-15 20:11:00,9933,1806,1800.0
22a4648818,13274a257e,82057064b4,2024-04-07 07:51:00,2024-04-08 13:51:00,6896,6131,600.0
5641183f17,873d90cc40,88b9887567,2024-02-15 06:40:00,2024-02-16 16:40:00,9253,8932,1700.0
6a5b94886e,40d6838377,a1d57e2954,2024-05-01 23:04:00,2024-05-04 22:04:00,3784,6785,710.0
6766866d68,40d6838377,433c64f2f9,2024-02-05 14:47:00,2024-02-05 19:47:00,3269,9882,250.0
6d12f7c99c,bf247b4742,a4e72f7f13,2024-03-12 11:40:00,2024-03-13 01:40:00,9559,7809,140.0
90edca5996,bf247b4742,3c4d64e5f2,2024-03-25 01:05:00,2024-03-27 18:05:00,6086,3557,650.0
6d754e9d8d,bf247b4742,18dfe2840e,2024-04-20 16:11:00,2024-04-22 05:11:00,4445,2702,740.0
c07cb9b1d4,31e902584f,f1fc3e2fb6,2024-02-02 13:09:00,2024-02-04 13:09:00,2172,6208,960.0
15484e8872,296fedbaff,3488b87f7d,2024-01-23 00:18:00,2024-01-24 11:18:00,9297,2356,350.0
bad56ff240,296fedbaff,d31968b192,2024-02-27 23:09:00,2024-03-01 07:09:00,2005,9197,560.0
1fba2c49d1,a7b087f5fb,ed0042c1a4,2024-05-11 04:16:00,2024-05-12 14:16:00,8491,9669,340.0
09502df1e0,a7b087f5fb,05456bbbac,2024-05-19 22:24:00,2024-05-20 13:24:00,4225,7195,150.0
9ae0143f34,a7b087f5fb,f928f75e42,2024-05-28 21:49:00,2024-05-31 04:49:00,8974,2486,550.0
397ae4b36f,7159f2c0b7,26e84cea78,2024-02-02 10:40:00,2024-02-02 21:40:00,3895,6986,220.0
fa9dbdee07,987b80725d,23261597de,2024-03-05 01:11:00,2024-03-05 22:11:00,6896,9259,420.0
5fde2d8605,987b80725d,e8e5fb2662,2024-03-28 05:22:00,2024-03-30 16:22:00,1655,7654,1180.0
b06f47834b,987b80725d,3f66c5e5e6,2024-05-03 00:04:00,2024-05-04 02:04:00,3225,8725,520.0
98a04aeb6e,4ea2155967,dfe63bbd19,2024-03-01 15:24:00,2024-03-03 17:24:00,4591,2683,500.0
1d3e8023a2,4ea2155967,f6a04caa70,2024-03-15 10:54:00,2024-03-17 09:54:00,9559,3051,940.0
2821ccf5fe,aa77c3273a,235e818e42,2024-03-09 04:59:00,2024-03-10 04:59:00,8317,7734,480.0
db16313f85,aa77c3273a,964f014edb,2024-04-12 13:39:00,2024-04-14 13:39:00,4318,7740,960.0
87e00e4129,d3cb2c720e,58e5f3922a,2024-03-22 14:48:00,2024-03-22 19:48:00,8667,3225,50.0
5ccf9a1141,d3cb2c720e,1eb9fd959e,2024-03-20 17:07:00,2024-03-21 05:07:00,8001,4510,600.0
5aafa4c80d,d3cb2c720e,6ff60210a3,2024-03-17 11:51:00,2024-03-18 23:51:00,4856,2086,720.0
b9bd8fdf16,fededaa50e,d25d582ee4,2024-05-30 22:10:00,2024-05-31 19:10:00,3784,3355,420.0
61dd212133,fededaa50e,6f3c4bb1a3,2024-01-16 14:35:00,2024-01-18 22:35:00,8590,9046,2800.0
daead05cae,8daa1fdd62,65475ca16e,2024-01-28 20:53:00,2024-01-29 22:53:00,4040,1806,1300.0
a72de0c35b,8daa1fdd62,c35fdc789b,2024-05-12 19:43:00,2024-05-13 00:43:00,7156,8327,100.0
4970d42685,8daa1fdd62,b3ca8a7ac3,2024-04-30 01:54:00,2024-05-02 06:54:00,2608,3908,1060.0
2ca24a2fdc,25e0a236a1,fc777ece81,2024-04-16 18:21:00,2024-04-18 14:21:00,8607,4129,440.0
8a064dfe1f,25e0a236a1,35c825a293,2024-02-14 15:23:00,2024-02-17 00:23:00,3895,4516,2850.0
99500c28c5,eeb0429b3d,52e40d8eaa,2024-01-09 02:24:00,2024-01-11 03:24:00,7676,3756,2450.0
9eb0b90efb,eeb0429b3d,8989a8ec20,2024-02-17 22:25:00,2024-02-18 00:25:00,7017,2546,20.0
b0cb447666,1631835b99,858c9cc376,2024-02-17 18:04:00,2024-02-20 16:04:00,3976,4129,3500.0
9eb1af1ce9,1631835b99,40335ceedf,2024-05-21 11:27:00,2024-05-23 03:27:00,2683,5192,400.0
227871b25b,1631835b99,5ba7d60a5b,2024-02-25 09:16:00,2024-02-26 17:16:00,6929,8332,1600.0
fcd5005b76,a0608615c8,7547cac926,2024-03-07 17:41:00,2024-03-10 10:41:00,1507,7538,650.0
3587580d17,55fbb1ac58,1af66f755d,2024-01-20 02:29:00,2024-01-21 11:29:00,1351,5405,660.0
060b92d368,55fbb1ac58,d4cb428240,2024-03-06 01:53:00,2024-03-08 13:53:00,7809,8147,1200.0
2d8c8b75b6,55fbb1ac58,560316e732,2024-02-06 18:15:00,2024-02-07 10:15:00,1714,3555,160.0
24c5f56d3e,7e338d5511,2c0e5acf92,2024-05-09 13:56:00,2024-05-11 20:56:00,2041,3218,1100.0
1e3dc95510,cc993d8e62,d0b57dc6b8,2024-05-15 19:19:00,2024-05-16 11:19:00,5600,7385,320.0
f39f6dccf0,cc993d8e62,999f95286b,2024-02-14 19:59:00,2024-02-16 03:59:00,2754,2238,640.0
ac7e001098,c2d057e02a,7fa27b82dc,2024-03-24 17:56:00,2024-03-26 09:56:00,2621,9809,400.0
75b38b20cf,c2d057e02a,6efbfe329e,2024-01-17 01:00:00,2024-01-17 11:00:00,7881,4117,500.0
74ecfc9eb4,c2d057e02a,74b45804a2,2024-01-24 05:45:00,2024-01-24 22:45:00,6091,1796,850.0
1c5e74ef9b,8f4ea01ed6,ed8269260d,2024-03-21 17:09:00,2024-03-24 17:09:00,9253,2005,720.0
b733168ab2,b13e634aa9,8366a2a26d,2024-03-10 15:14:00,2024-03-11 14:14:00,4510,4763,230.0
a9f9677aa4,b13e634aa9,f919360a62,2024-01-23 18:19:00,2024-01-24 18:19:00,9197,2495,1200.0
a7f35454e9,b13e634aa9,d395b92a0b,2024-04-28 04:06:00,2024-04-30 06:06:00,8134,2712,500.0
4c8be149a1,be2e2e9e52,0bbf8cfb5b,2024-02-25 02:26:00,2024-02-25 06:26:00,5804,3218,80.0
6f76c855c7,be2e2e9e52,da7f73e1a2,2024-02-17 11:02:00,2024-02-17 18:02:00,4670,8328,70.0
ccf1cae871,8b71dc9022,ffeb0f47b7,2024-02-16 01:48:00,2024-02-16 20:48:00,1338,8974,950.0
2b17f939b5,dde029cd8c,b184f7a0e7,2024-03-24 19:25:00,2024-03-27 14:25:00,3228,3976,3350.0
8634d99c60,dde029cd8c,cfabc75a5c,2024-04-24 21:39:00,2024-04-27 04:39:00,2264,4819,550.0
51b2e60d8c,dde029cd8c,74bcbece37,2024-03-23 16:23:00,2024-03-26 13:23:00,7434,5405,1380.0
ed6f1c939f,a78efb047a,f592a7fb82,2024-04-10 11:41:00,2024-04-10 20:41:00,9713,5149,90.0
17ae7f5ab1,a78efb047a,de398637f3,2024-04-30 15:11:00,2024-05-02 06:11:00,5600,6131,390.0
124191318e,a78efb047a,b66ed238ff,2024-05-04 21:26:00,2024-05-06 05:26:00,3269,4449,320.0
063f7a9bb4,ba21ae1cfe,add7461af0,2024-01-24 17:02:00,2024-01-26 10:02:00,2356,9559,820.0
684c10d8ab,2b1f3bd690,a06e00bde4,2024-01-14 05:49:00,2024-01-16 02:49:00,4040,4129,450.0
1703fec85b,2cd25a3d3e,127be38ac4,2024-01-15 13:48:00,2024-01-17 03:48:00,9005,7099,1900.0
880493b3ce,2cd25a3d3e,02fa421aff,2024-05-23 12:52:00,2024-05-23 13:52:00,4707,9882,20.0
84311293c7,8be3073954,8463c856d7,2024-03-06 23:06:00,2024-03-07 05:06:00,2118,9863,120.0
1786b1dbd7,8be3073954,927e6ddb26,2024-02-15 05:16:00,2024-02-16 14:16:00,8225,4771,660.0
d5478f26ce,8be3073954,6c2c529504,2024-05-15 18:50:00,2024-05-17 17:50:00,8147,7195,2350.0
7c45f108dd,1d8deabe51,900a786e99,2024-04-28 05:23:00,2024-04-29 17:23:00,6131,3218,1800.0
5436f172c2,1d8deabe51,99d173c212,2024-05-24 07:08:00,2024-05-25 05:08:00,4392,8590,220.0
a0d9791d2d,d3f7471b87,0b28602a74,2024-04-01 12:10:00,2024-04-02 13:10:00,6350,4449,1250.0
2340e3102d,973891253b,4a5c332a95,2024-05-19 23:01:00,2024-05-20 18:01:00,6771,2136,190.0
4d6e42c4cf,973891253b,516c8427a9,2024-02-05 04:21:00,2024-02-06 22:21:00,4225,5204,420.0
baf7e79fce,973891253b,9e5cd692d9,2024-04-20 11:23:00,2024-04-20 16:23:00,7734,9693,100.0
9168f24f43,1ae01a3bed,baf416b991,2024-01-30 15:22:00,2024-01-31 04:22:00,5216,3561,130.0
ff5fc821a7,a02d92e3a1,696b962bc6,2024-05-17 22:44:00,2024-05-19 23:44:00,2608,1463,490.0
73ab44bea5,a02d92e3a1,b77fdc94ca,2024-03-16 16:05:00,2024-03-19 10:05:00,6889,1959,1320.0
ccbd4ef321,a02d92e3a1,0f255e4300,2024-05-08 18:44:00,2024-05-09 15:44:00,2264,2621,420.0
b23284515b,b96bbea4f1,6e62276034,2024-05-02 03:47:00,2024-05-02 16:47:00,3108,9713,130.0
9ec719ccab,b96bbea4f1,ea4aa06a94,2024-05-26 05:50:00,2024-05-29 02:50:00,7204,9809,3450.0
ba1896d716,d210044ff4,0f3ef12102,2024-03-11 03:17:00,2024-03-13 13:17:00,3524,3057,1160.0
c31a52d051,d210044ff4,8df788cd4d,2024-03-14 16:54:00,2024-03-17 15:54:00,9424,7809,1420.0
6383aa8185,d210044ff4,7079fa5e97,2024-03-15 14:51:00,2024-03-17 20:51:00,5705,6131,540.0
e7b151799c,1d26c3c8ee,dbd5f1ed24,2024-03-25 05:48:00,2024-03-28 05:48:00,5166,5442,1440.0
ed25f21a81,1d26c3c8ee,6dd751b8fc,2024-04-14 12:37:00,2024-04-17 04:37:00,1507,2486,1280.0
19e4bff797,b3662f98ae,6ca7e1beeb,2024-02-26 18:51:00,2024-02-28 05:51:00,6986,8705,700.0
b829d8087c,b3662f98ae,4bfa6da4c5,2024-03-30 08:22:00,2024-03-31 03:22:00,6967,3355,380.0
d01d556fd0,b3662f98ae,46daeb97fe,2024-05-05 02:50:00,2024-05-05 14:50:00,1655,4435,120.0
fab850d842,b8da1716fa,07be989755,2024-02-17 11:34:00,2024-02-18 22:34:00,3108,2390,700.0
7076aa2c6a,b7a2740437,50576d8b96,2024-05-17 12:47:00,2024-05-20 12:47:00,7361,7239,720.0
09ebdcbdf7,bf74c778ab,b7a1f6edcc,2024-01-25 01:24:00,2024-01-27 10:24:00,5718,6091,1140.0
089e364ab4,bf74c778ab,3a232a49a5,2024-02-10 02:12:00,2024-02-10 11:12:00,7115,4812,180.0
ac076458cd,bf74c778ab,f841c0448c,2024-04-04 00:32:00,2024-04-06 14:32:00,7115,7434,1240.0
1729a04d55,4c9b79b401,baceecfbbd,2024-01-03 03:19:00,2024-01-05 17:19:00,6180,7361,1240.0
02a7e03dec,1ac8fcb32e,4d6585a392,2024-03-18 22:41:00,2024-03-21 16:41:00,8607,3555,1320.0
ae6b6ca759,1ac8fcb32e,764bba4d88,2024-05-11 04:49:00,2024-05-13 00:49:00,6920,6350,880.0
63a103290a,0f981873dd,02001fae94,2024-04-29 14:57:00,2024-05-01 20:57:00,9559,3524,2700.0
b99338fcf4,0f981873dd,3b27a77bd2,2024-05-08 13:50:00,2024-05-08 22:50:00,7204,3854,90.0
bef20489ca,9ba9817216,a42af1ad49,2024-01-11 06:47:00,2024-01-14 00:47:00,9863,5538,3300.0
339e9d3882,9ba9817216,aecb88a5e7,2024-04-23 14:44:00,2024-04-24 03:44:00,1158,6929,260.0
00b8daa0e5,ed2e74ad85,ba8e23de25,2024-01-28 05:55:00,2024-01-30 07:55:00,9689,6886,500.0
82002eab75,ed2e74ad85,6a59974639,2024-01-09 21:37:00,2024-01-12 20:37:00,7111,8327,1420.0
eab6d72ca9,ed2e74ad85,94298cef53,2024-01-17 11:47:00,2024-01-19 02:47:00,7881,1171,780.0
660a5c98cb,3aed845090,bc8ff325af,2024-04-03 22:08:00,2024-04-04 12:08:00,8144,7611,280.0
fa6224d9c8,3aed845090,b6565f1703,2024-02-19 18:28:00,2024-02-22 11:28:00,7809,2294,650.0
d5a1897370,3aed845090,23d5384a49,2024-02-07 10:43:00,2024-02-09 05:43:00,7809,7740,860.0
cb87469acc,0574571d09,ff37da8d70,2024-04-14 15:21:00,2024-04-17 14:21:00,8491,6616,710.0
7ac3db6636,0574571d09,19ed3504a1,2024-04-19 14:35:00,2024-04-19 19:35:00,7676,8491,50.0
e56f007031,69d7e21480,70ab3b03bb,2024-03-24 14:46:00,2024-03-24 19:46:00,7800,6616,100.0
ba339e3e04,69d7e21480,34e247f3c0,2024-04-10 08:01:00,2024-04-10 18:01:00,5149,7611,500.0
c55ba93d2c,2504b01cb0,59efff1c7e,2024-01-20 00:52:00,2024-01-21 10:52:00,2264,2081,1700.0
846047c43a,2504b01cb0,66067bc3a4,2024-02-03 06:26:00,2024-02-06 04:26:00,5889,9669,1400.0
21cf734232,2504b01cb0,f7229e3ecc,2024-02-06 19:37:00,2024-02-09 05:37:00,7654,1497,2900.0
2c03b1eaba,37c65ffb93,8eb5e0af9b,2024-05-22 03:09:00,2024-05-24 20:09:00,8098,9253,1300.0
441a04ac9d,37c65ffb93,1d438bceac,2024-04-23 03:11:00,2024-04-23 09:11:00,6208,8725,120.0
61c637b6fe,972c3a9ebb,876e51fa00,2024-03-21 02:51:00,2024-03-23 15:51:00,4451,8332,1220.0
bb2130ab19,972c3a9ebb,35a3b84bd1,2024-02-11 05:17:00,2024-02-13 15:17:00,1430,9352,1160.0
a60d4d1730,972c3a9ebb,c62b20df2d,2024-01-04 18:43:00,2024-01-04 21:43:00,6616,3028,30.0
bf31c5310b,65bc506d35,fdd47610d1,2024-02-13 08:21:00,2024-02-13 21:21:00,6896,1496,650.0
a1d6b959cc,65bc506d35,b77e955a8c,2024-04-14 11:16:00,2024-04-17 04:16:00,6886,4445,3250.0
7c72993a9b,65bc506d35,f9fffb0b02,2024-02-28 13:04:00,2024-03-01 18:04:00,2486,4763,1060.0
02d7c30003,ea1bc631f2,c57b95e4f6,2024-04-09 16:25:00,2024-04-12 11:25:00,6180,4592,1340.0
ea6d66d794,ea1bc631f2,9d875c9b64,2024-03-25 20:58:00,2024-03-28 15:58:00,6616,8281,1340.0
0166914e77,ea1bc631f2,8d03f78e9f,2024-05-04 07:08:00,2024-05-06 18:08:00,9034,7740,1180.0
fcf7396d11,2c7bcd08ad,3404ef3580,2024-01-02 03:11:00,2024-01-04 09:11:00,4763,7385,540.0
359a87f3c6,2c7bcd08ad,5ca8db7006,2024-04-23 17:12:00,2024-04-24 07:12:00,3557,4763,700.0
c8b42b2783,0ddd82c813,630a86ab0e,2024-03-25 12:52:00,2024-03-26 20:52:00,9863,4591,320.0
6f7d2bd406,0ddd82c813,c349035c83,2024-03-02 07:43:00,2024-03-02 15:43:00,9865,1171,160.0
74f2f32223,0ddd82c813,f314f558cb,2024-02-17 04:07:00,2024-02-17 09:07:00,3976,4670,100.0
84a684368f,3af0938b5a,71db34eab0,2024-05-12 17:25:00,2024-05-13 13:25:00,5192,7254,200.0
69f21ab951,3af0938b5a,765bc17b25,2024-04-24 17:00:00,2024-04-24 23:00:00,8627,2702,300.0
9c5b468eb9,3af0938b5a,af2cc71687,2024-02-27 00:28:00,2024-02-27 21:28:00,7538,6363,210.0
422799e2c1,0f707c2346,4f4e880fb3,2024-05-02 01:50:00,2024-05-02 04:50:00,6576,4449,30.0
0c931d56eb,79b1de1f78,26c51b7742,2024-04-15 07:21:00,2024-04-17 05:21:00,6001,6131,2300.0
e26b05738d,79b1de1f78,8c7bbeec23,2024-02-26 13:53:00,2024-02-28 09:53:00,9197,1297,2200.0
d55711c187,79b1de1f78,f333cf2c0c,2024-02-21 16:42:00,2024-02-22 23:42:00,2153,2172,620.0
9d55df0f99,8c8b853177,d2e331e5cf,2024-03-30 15:44:00,2024-03-31 00:44:00,2546,4449,180.0
66ce0cfde9,749ea03708,67a33ba8d3,2024-04-30 12:39:00,2024-05-02 11:39:00,9352,8144,470.0
02482ed354,9424a02533,98f7513604,2024-02-16 07:53:00,2024-02-17 01:53:00,2975,2390,180.0
f9ef28cc54,381d1ec39d,d9981731d4,2024-05-04 01:30:00,2024-05-05 13:30:00,6609,4129,720.0
f70da80bce,381d1ec39d,677ac08417,2024-01-26 11:35:00,2024-01-28 21:35:00,3895,3784,580.0
5d3a567f9d,381d1ec39d,380cddbd6f,2024-05-13 04:08:00,2024-05-14 05:08:00,2034,3051,500.0
02e4e47224,19b0c62400,3357cdda22,2024-03-02 01:17:00,2024-03-04 08:17:00,4040,6616,1100.0
432692b483,19b0c62400,f314f558cb,2024-03-22 13:33:00,2024-03-25 06:33:00,1885,7147,1300.0
67bbfc6887,19b0c62400,2fa10013fa,2024-01-30 14:10:00,2024-02-01 13:10:00,2248,8327,470.0
0b1b37f68c,01b6c6e1dd,6789e739fe,2024-01-02 16:27:00,2024-01-03 17:27:00,7147,3561,250.0
cff3b7db83,69704d46c0,826b25c1e9,2024-01-19 22:29:00,2024-01-22 11:29:00,7434,7239,3050.0
5da92a8d47,69704d46c0,dc9ce041d9,2024-01-27 07:38:00,2024-01-29 12:38:00,1171,8328,2650.0
ebae0df3b3,42d13201a1,ed1831c310,2024-01-16 17:41:00,2024-01-18 22:41:00,8543,3561,2650.0
d0ffe6b731,a559b322dd,16600c1a71,2024-01-19 10:42:00,2024-01-21 15:42:00,4449,9034,530.0
bfe6e6e711,a559b322dd,ae40c30361,2024-02-28 14:33:00,2024-03-02 02:33:00,5499,1629,600.0
d473b772dc,a559b322dd,ac81f795ac,2024-03-21 00:21:00,2024-03-22 17:21:00,9182,8332,410.0
8b36cc8e75,b12eb9ee51,13437c374e,2024-05-18 02:28:00,2024-05-19 15:28:00,4806,5216,740.0
5923cb1d30,41c74df903,4cd62093f6,2024-02-11 17:25:00,2024-02-13 22:25:00,9046,5345,1060.0
de75de5a09,5b80a5d67d,649c2aaa80,2024-05-27 17:16:00,2024-05-30 00:16:00,9865,9882,1100.0
b55f9e52f6,5b80a5d67d,1609334b98,2024-02-26 04:25:00,2024-02-28 01:25:00,8779,4771,900.0
dedd3983c6,87b53544f3,3123e0028b,2024-01-13 08:38:00,2024-01-15 22:38:00,8573,7111,620.0
6cf32e41ec,77f8450da6,bb1c5d8b87,2024-03-03 00:45:00,2024-03-03 16:45:00,8954,4117,160.0
1b70e601e5,d2a7b0ef13,270a0cb354,2024-04-19 18:29:00,2024-04-21 20:29:00,1457,7099,500.0
d72c93011a,d2a7b0ef13,8841a18920,2024-05-20 14:45:00,2024-05-21 04:45:00,7178,5676,280.0
8ac94fdef0,d2a7b0ef13,ae66a10425,2024-02-24 17:05:00,2024-02-27 05:05:00,2116,5693,3000.0
dfe78b1741,3aa584e153,6f55bd2846,2024-05-12 04:10:00,2024-05-13 12:10:00,1796,3311,640.0
743f64290c,c6d965dbd1,40a1a24d6a,2024-02-28 22:36:00,2024-03-01 13:36:00,4258,3216,390.0
e149ce1228,c6d965dbd1,28c452af45,2024-05-22 19:05:00,2024-05-24 08:05:00,3355,1832,370.0
300ceb806e,c6d965dbd1,709305d7c9,2024-02-28 15:10:00,2024-03-02 05:10:00,7676,9488,3100.0
a9964e952e,da54bb3e9e,326e3fe067,2024-05-14 20:51:00,2024-05-16 16:51:00,9669,7254,880.0
352c4c1951,da54bb3e9e,dd84f4ae7d,2024-03-21 22:47:00,2024-03-24 12:47:00,9297,3784,620.0
0f6e777d06,6a09d9561f,6a70132a21,2024-01-01 18:30:00,2024-01-03 09:30:00,6720,3976,780.0
badd9ce349,5a2a02f7a6,16263b5d41,2024-02-05 21:38:00,2024-02-06 16:38:00,3218,8573,190.0
36f64b15dc,5a2a02f7a6,e519135e34,2024-05-16 13:26:00,2024-05-18 12:26:00,6974,9462,940.0
77e30d296c,ef7d754059,b5f5aafefe,2024-03-14 03:57:00,2024-03-15 20:57:00,6974,6967,410.0
a3bc6ab56d,ef7d754059,264fc42593,2024-02-06 07:36:00,2024-02-06 16:36:00,8866,8795,180.0
d55d0794c2,ef7d754059,368f094f0f,2024-05-28 14:54:00,2024-05-29 20:54:00,3561,4392,600.0
d8c96b76ad,504c050d86,f33e37d670,2024-01-20 20:05:00,2024-01-21 23:05:00,8932,6690,1350.0
bf08df6264,504c050d86,1256363ae7,2024-04-18 12:34:00,2024-04-19 23:34:00,2356,4040,700.0
5963b71f25,504c050d86,9a0866bca2,2024-03-30 04:45:00,2024-03-31 14:45:00,1430,6091,340.0
98b3fccdd7,db4c65059a,590ea86844,2024-05-31 21:55:00,2024-06-02 11:55:00,6363,9034,380.0
2a2b1c3931,c22fa4e279,18a19bc953,2024-01-26 16:18:00,2024-01-27 21:18:00,9005,8667,580.0
c577707376,c22fa4e279,1a6b2536f7,2024-02-18 05:42:00,2024-02-18 06:42:00,6375,7135,50.0
645247268a,aa62904ea8,941637570b,2024-03-22 14:52:00,2024-03-23 06:52:00,4663,1629,320.0
c9d3712c91,702309805b,7455c015ae,2024-02-04 11:58:00,2024-02-05 21:58:00,7099,9259,340.0
9fbe6d1778,749313ee35,5e19e83955,2024-03-29 01:20:00,2024-03-31 18:20:00,3756,8001,1300.0
e962cee364,749313ee35,6cd8e0ad7a,2024-05-17 00:34:00,2024-05-18 04:34:00,8607,5149,560.0
d19b366705,5e8c3388d0,8b448183c4,2024-04-25 17:12:00,2024-04-27 19:12:00,6599,1959,500.0
70ead98fbc,5a58083804,21b5aa5d63,2024-01-03 11:06:00,2024-01-03 15:06:00,7099,8750,80.0
1a4c42bdee,4b79989a1a,0eb84ac896,2024-02-09 20:50:00,2024-02-10 00:50:00,5693,8098,200.0
9615aeb5d8,4b79989a1a,999dadcd0e,2024-04-13 01:37:00,2024-04-14 17:37:00,3976,2683,400.0
360d4ea8a4,4b79989a1a,0d30609bcf,2024-03-21 19:01:00,2024-03-24 13:01:00,4592,9046,660.0
bb9889b0ba,39a21eba09,65ea79daf5,2024-02-26 06:29:00,2024-02-26 22:29:00,1457,4435,800.0
205e60513a,39a21eba09,3ff3c3fdc3,2024-02-02 19:43:00,2024-02-04 10:43:00,6131,1806,780.0
dde018c4a3,28fbaf98f0,dafacea29a,2024-02-02 04:12:00,2024-02-04 06:12:00,3557,4737,500.0
00657a2337,28fbaf98f0,cb7fcb2dc2,2024-02-19 09:44:00,2024-02-21 16:44:00,7385,4707,550.0
8a2de34f52,28fbaf98f0,8157a18580,2024-01-25 15:31:00,2024-01-26 01:31:00,9462,2067,200.0
e636f9edef,4a93b81b29,65a034696e,2024-05-11 03:37:00,2024-05-12 04:37:00,3143,3311,500.0
d26c0d3c07,4a93b81b29,f5c7329374,2024-03-22 04:19:00,2024-03-24 02:19:00,3557,4922,920.0
60d6acd0bc,4a93b81b29,36cfabee3e,2024-05-27 20:23:00,2024-05-27 23:23:00,7676,2268,60.0
ce565caa53,75d5a461c0,e1a6f6ba46,2024-04-06 02:33:00,2024-04-06 17:33:00,9863,4133,300.0
016b9b9e8b,75d5a461c0,4202770e8e,2024-05-19 22:57:00,2024-05-22 13:57:00,3028,9062,630.0
c66f530437,673e355f73,c9034d3102,2024-02-02 23:54:00,2024-02-04 20:54:00,8328,5917,900.0
52b3e641e6,fc9c682c33,9f09a1c002,2024-03-03 13:00:00,2024-03-04 05:00:00,6208,8627,320.0
0e44a75725,fc9c682c33,cd7efa8594,2024-01-26 08:16:00,2024-01-26 20:16:00,6131,3051,240.0
1d430a1e84,fc9c682c33,872ac0d1ca,2024-04-27 03:53:00,2024-04-30 00:53:00,9865,1885,1380.0
